PDB	Labels	Predictions
1gm8	4.80	6.50
1gpk	5.37	8.45
1hnn	6.24	7.46
1hp0	6.70	5.04
1hq2	6.77	5.09
1hvy	6.17	7.36
1hwi	7.55	8.21
1hww	7.70	3.99
1ia1	7.47	5.44
1j3j	8.01	5.05
1jd0	8.24	7.21
1jje	8.43	5.26
1ke5	6.25	6.47
1kzk	10.40	9.15
1l2s	4.59	4.99
1l7f	9.10	7.31
1lpz	7.60	7.51
1lrh	6.82	4.00
1m2z	7.22	8.37
1mmv	7.24	6.23
1n1m	5.70	5.59
1n2v	4.08	4.17
1n46	10.52	10.93
1nav	7.60	6.79
1of1	4.82	5.57
1of6	6.05	4.74
1opk	9.82	7.58
1oq5	7.68	8.35
1owe	6.20	6.31
1oyt	7.24	7.13
1p2y	5.00	5.25
1p62	4.66	6.69
1pmn	8.15	8.60
1q1g	8.57	7.19
1q41	7.66	7.46
1q4g	6.89	5.38
1r1h	8.92	9.14
1r55	6.80	6.86
1r58	6.96	7.88
1r9o	5.02	6.79
1s19	9.51	8.02
1s3v	7.42	8.02
1sg0	7.47	4.75
1sj0	9.10	8.64
1sq5	4.39	5.27
1sqn	9.40	9.74
1t40	7.96	6.62
1t46	6.38	7.04
1t9b	6.90	6.90
1tow	6.24	6.05
1tt1	7.19	7.57
1u1c	5.37	4.81
1uml	7.52	7.94
1unl	6.70	6.33
1uou	7.70	4.12
1v0p	6.89	6.50
1v48	8.16	7.95
1v4s	6.44	7.81
1vcj	4.59	5.20
1w1p	2.30	2.66
1w2g	4.57	3.15
1xm6	6.38	6.02
1xoq	9.17	8.57
1xoz	8.92	8.53
1y6b	7.42	9.25
1ygc	9.46	8.08
1yqy	7.62	6.14
1ywr	7.49	6.62
1z95	7.12	8.21
2bm2	7.82	6.58
2br1	5.14	6.55
2bsm	5.82	8.14
