PDB	Labels	Predictions
4fud	6.35	5.64
4fue	7.23	6.57
4fu7	6.20	5.57
4fu8	5.23	5.49
4fu9	6.20	6.17
4fub	6.21	5.76
4fuc	7.40	5.88
4fsm	7.62	7.27
4fsw	4.76	5.73
4ft5	7.56	8.75
4fsn	7.70	6.93
4fsz	6.97	5.92
4ft7	8.87	8.60
4ft0	7.11	6.46
4ft9	7.69	8.62
4fta	7.39	7.86
4ftc	7.63	7.58
4fsq	8.80	6.69
4fsr	7.94	7.32
4fst	8.28	7.40
4fw3	7.23	10.81
4fw4	8.08	11.00
4fw5	7.48	6.99
4fw6	7.70	7.49
4fw7	7.13	7.02
4fux	6.00	6.34
4fuy	6.09	6.53
4fv0	5.59	5.86
4fv1	7.08	6.53
4fv2	7.68	7.28
4fv3	7.74	6.93
4ev4	7.40	6.33
4fv5	7.70	7.40
4fv7	7.57	8.89
4fv8	7.82	8.27
4fv9	6.72	8.38
4fx3	8.07	7.00
4ek4	4.48	5.51
4ek5	6.09	6.24
4fkg	4.67	6.07
4fki	4.23	6.24
4ek6	6.04	5.73
4ek8	7.11	5.41
3sw4	6.02	5.29
3sw7	6.64	5.81
4fko	6.11	5.49
4fkp	6.54	7.06
4fkq	6.28	8.28
4fkr	6.64	7.41
4fks	6.28	6.89
4fkt	5.97	6.00
4fku	7.01	4.13
4fkv	6.60	7.95
4fkw	7.33	7.17
