PDB	Labels	Predictions
4ypw	5.50	5.73
4ypx	4.60	5.25
4ypy	3.80	5.38
4ypz	3.50	4.70
4yq0	4.40	5.86
4yq1	8.30	8.12
4yq2	8.30	7.01
4yq3	6.80	7.95
4yq4	5.70	5.79
4yq5	5.40	5.82
4yq6	6.10	5.95
4yq7	5.20	5.60
4yq8	5.10	5.32
4yq9	6.70	5.88
4yqa	6.30	5.81
4yqb	5.90	5.83
4yqc	6.70	6.46
4yqd	5.10	6.66
4yqg	5.70	5.06
4yqi	4.80	5.55
4yqj	6.20	5.36
4yqk	4.70	4.91
4yql	4.80	5.02
4yqn	5.80	6.43
4yqo	6.30	6.08
4yqp	5.70	5.90
4yqq	6.10	5.94
4yqr	4.00	5.21
4yqs	5.60	4.87
4yqt	6.10	4.99
4yjo	7.90	6.18
4yjp	8.46	6.52
4yjq	7.95	8.52
4yjr	7.69	8.22
4yjs	9.39	6.88
4yjt	8.79	7.99
4yju	7.94	7.46
4yjv	8.55	8.05
4ykr	7.53	5.78
4ykq	7.61	5.58
4ykt	8.28	5.78
4ykw	7.02	6.94
4ykx	5.56	5.22
4ykz	5.06	5.08
4yky	4.30	5.06
4yku	5.12	5.20
