PDB	Labels	Predictions
1a8i	5.52	4.36
1a99	5.70	4.65
1ax0	3.13	3.98
1b6l	8.30	7.28
1b6m	8.40	7.29
1duv	11.80	10.16
1dy4	4.36	6.25
1e2k	4.94	7.31
1fcx	7.12	7.43
1g2k	7.96	8.49
1gj8	6.96	6.34
1gjd	5.22	6.34
1gpk	5.37	7.47
1gyy	3.64	4.77
1h22	9.10	10.09
1h23	8.35	10.07
1h46	3.57	5.65
1hnn	6.24	7.97
1iy7	6.19	7.07
1kzk	10.39	8.23
1lrh	6.82	4.36
1nc1	6.12	6.86
1nc3	5.00	5.44
1nli	3.59	5.13
1nw5	5.21	5.42
1ow4	5.68	5.35
1p1n	6.80	6.71
1p1o	5.76	5.72
1ps3	2.28	5.80
1pxp	6.66	7.09
1r5y	6.46	4.60
1s38	5.15	5.12
1s39	7.70	4.02
1sr7	10.10	10.28
1sw1	7.30	5.80
1syh	6.41	6.51
1syi	5.48	6.70
1toj	3.39	4.41
1tok	2.47	4.74
1u1w	5.85	4.79
1ua4	4.22	5.34
1ui0	7.06	3.92
1utm	3.01	4.08
1uwu	5.98	5.68
1uz1	6.89	5.15
1uz4	3.40	5.01
1v1j	4.82	5.30
1w2g	4.57	4.37
1x8d	2.21	3.77
1xge	4.68	3.56
1y1m	1.82	4.50
1y1z	3.08	4.53
1y20	5.32	4.91
1yc1	6.17	6.56
1ydk	5.89	5.22
1z95	7.12	8.08
2aac	2.22	3.80
2afx	5.15	5.92
2ayr	9.29	9.10
2azr	3.64	5.18
2b07	6.43	6.88
2boh	8.52	7.87
2boj	5.77	3.51
2brb	4.86	6.35
2bvd	6.00	5.79
2byr	8.55	7.72
2cji	8.22	6.31
2fai	6.24	5.78
2fdp	7.59	8.55
2ff1	8.21	6.12
2fpz	3.96	5.02
2fqt	6.14	5.48
2fqw	6.68	4.65
2fqx	7.15	4.88
2fqy	6.57	4.88
2fvd	8.52	7.70
2fw6	2.92	4.20
2fxu	8.15	7.73
2h6b	5.39	4.83
2hb1	3.80	5.31
2hdq	1.40	4.12
2hdr	1.72	3.57
2i0a	11.40	9.61
2i0d	12.10	9.44
2il2	7.10	8.45
2iwx	6.68	5.86
2j2u	7.05	6.22
2j34	7.82	6.15
2j4i	9.00	7.46
2j78	6.42	5.60
1bcj	3.70	3.73
1bky	3.84	3.88
1d4i	8.85	7.36
1d4j	8.36	7.59
1eby	9.70	7.22
1ebz	9.40	7.01
1ec0	8.49	7.34
1ec1	8.92	7.92
1ec2	10.00	7.85
1enu	5.08	4.27
1f74	3.05	5.37
1gi9	5.96	5.93
1gww	4.28	4.63
1gx0	4.28	4.64
1o5a	6.42	6.53
1o5r	8.12	6.51
1q4w	6.46	4.54
1qkt	9.04	6.62
1qxl	7.96	6.60
1rdi	2.06	3.35
1rdn	1.84	3.49
1tr7	6.82	4.29
2a3c	4.37	5.59
2fv5	10.52	6.41
2h21	6.54	5.22
2hd6	7.80	6.78
1xl5	7.35	7.57
1y93	2.10	4.54
4ubp	5.59	5.33
1lhw	8.16	6.53
1s9t	6.60	5.60
1tt1	7.19	6.67
1uzv	5.18	3.48
2dm5	2.99	4.77
1xw6	5.62	4.77
2qrk	4.26	4.66
2nn1	5.82	6.44
2pou	7.42	8.56
3cd0	7.57	7.39
3cda	7.58	8.40
