PDB	Labels	Predictions
1gm8	4.80	6.24
1gpk	5.37	5.50
1hnn	6.24	5.97
1hp0	6.70	5.92
1hq2	6.77	4.72
1hvy	6.17	7.06
1hwi	7.55	7.28
1hww	7.70	4.04
1ia1	7.47	6.32
1j3j	8.01	5.67
1jd0	8.24	6.66
1jje	8.43	5.78
1ke5	6.25	5.68
1kzk	10.40	8.72
1l2s	4.59	5.55
1l7f	9.10	7.28
1lpz	7.60	8.24
1lrh	6.82	4.83
1m2z	7.22	7.12
1mmv	7.24	4.69
1n1m	5.70	4.73
1n2v	4.08	5.22
1n46	10.52	6.37
1nav	7.60	5.72
1of1	4.82	6.33
1of6	6.05	6.51
1opk	9.82	6.40
1oq5	7.68	7.77
1owe	6.20	5.59
1oyt	7.24	6.97
1p2y	5.00	3.74
1p62	4.66	6.17
1pmn	8.15	7.23
1q1g	8.57	8.57
1q41	7.66	6.92
1q4g	6.89	5.29
1r1h	8.92	8.18
1r55	6.80	6.35
1r58	6.96	7.33
1r9o	5.02	4.61
1s19	9.51	8.13
1s3v	7.42	7.49
1sg0	7.47	3.39
1sj0	9.10	8.17
1sq5	4.39	4.41
1sqn	9.40	7.08
1t40	7.96	6.91
1t46	6.38	6.79
1t9b	6.90	6.80
1tow	6.24	5.51
1tt1	7.19	5.41
1u1c	5.37	5.97
1uml	7.52	7.56
1unl	6.70	6.16
1uou	7.70	5.58
1v0p	6.89	6.99
1v48	8.16	8.10
1v4s	6.44	6.62
1vcj	4.59	6.33
1w1p	2.30	2.71
1w2g	4.57	5.20
1xm6	6.38	6.20
1xoq	9.17	7.34
1xoz	8.92	8.06
1y6b	7.42	8.28
1ygc	9.46	7.50
1yqy	7.62	5.86
1ywr	7.49	7.57
1z95	7.12	9.19
2bm2	7.82	7.43
2br1	5.14	6.72
2bsm	5.82	8.31
