PDB	Labels	Predictions
10gs	6.40	6.37
1bcu	3.28	4.92
1e66	9.89	7.63
1f8b	5.40	5.37
1f8c	7.40	6.07
1f8d	3.40	6.23
1gpk	5.37	5.51
1h23	8.35	7.97
1hfs	8.70	8.22
1hnn	6.24	6.52
1lbk	3.18	4.09
1lol	6.39	3.80
1loq	3.70	3.60
1lor	11.06	4.98
1mq6	11.15	8.01
1n1m	5.70	4.73
1n2v	4.08	5.22
1nvq	8.25	8.91
1o3f	7.96	7.68
1o5b	5.77	5.80
1os0	6.03	6.33
1oyt	7.24	6.96
1p1q	4.89	6.17
1ps3	2.28	5.02
1r5y	6.46	5.20
1sqa	9.21	7.09
1u1b	7.80	6.86
1u33	4.60	2.85
1uto	2.27	3.09
1vso	4.72	6.80
1w4o	5.22	4.33
1xd0	7.12	4.13
1yc1	6.17	6.91
1z95	7.12	9.19
2brb	4.86	7.37
2cbj	8.27	6.43
2cet	8.02	6.83
2d1o	7.70	8.42
2fvd	8.52	6.89
2g70	7.77	6.43
2hb1	3.80	5.85
2iwx	6.68	5.34
2j62	11.34	9.83
2j78	6.42	5.32
2jdm	5.40	4.94
2jdu	6.72	4.59
2jdy	4.37	3.61
2obf	8.85	7.18
2ole	7.25	7.48
2p4y	9.00	7.10
2pq9	8.11	7.51
2qbp	8.40	6.47
2qbr	6.33	5.82
2qft	5.26	5.12
2v00	3.66	3.62
2v7a	8.30	7.20
2vl4	6.01	5.35
2vo5	4.89	5.93
2vot	7.14	5.65
2vvn	7.30	6.40
2vw5	8.52	6.52
2w66	4.05	5.81
2wbg	4.45	5.60
2wca	5.60	7.17
2weg	6.50	6.41
2wtv	8.74	6.74
2x00	11.33	8.16
2x0y	4.60	5.11
2x8z	7.96	4.81
2x97	5.66	7.10
2xb8	7.59	7.97
2xbv	8.43	8.41
2xdl	3.10	4.28
2xhm	6.80	6.40
2xnb	6.83	7.10
2xy9	9.19	8.62
2xys	7.42	6.17
2y5h	5.79	7.05
2yfe	6.63	5.29
2yge	5.06	6.49
2yki	9.46	6.97
2ymd	3.16	4.10
2zcq	8.82	6.57
2zcr	6.87	6.70
2zjw	7.70	6.07
2zwz	7.79	8.73
2zx6	10.60	10.64
2zxd	5.22	6.27
3acw	4.76	7.16
3ag9	8.05	7.84
3ao4	2.07	4.53
3b68	8.40	8.28
3bfu	6.27	5.60
3bkk	6.08	8.61
3cft	4.19	4.61
3coy	6.02	5.94
3cyx	8.00	7.55
3d4z	4.89	4.19
3dd0	9.00	7.95
3dxg	2.40	3.99
3e93	8.85	6.92
3ebp	5.91	6.18
3ehy	5.85	8.58
3ejr	8.57	6.55
3f17	8.63	7.71
3f3c	6.02	2.70
3f80	4.22	5.21
3fcq	2.77	4.67
3fk1	2.62	6.12
3fv1	9.30	9.06
3g0w	9.52	7.67
3g2n	4.09	4.12
3g2z	2.36	2.29
3gbb	6.90	7.82
3gcs	7.25	7.25
3ge7	8.70	6.63
3gy4	5.10	2.34
3huc	5.99	5.79
3i3b	2.23	3.20
3imc	2.96	2.77
3ivg	4.30	5.38
3jvs	6.54	7.86
3k5v	6.30	6.53
3kgp	2.57	2.77
3kv2	7.32	4.41
3kwa	4.08	4.51
3l3n	8.18	9.05
3l7b	2.40	3.97
3lka	2.82	6.45
3mfv	2.52	5.52
3mss	4.66	4.93
3muz	3.46	2.56
3myg	10.70	8.49
3n7a	3.70	3.85
3n86	5.64	5.85
3nox	8.66	8.95
3nq3	3.78	5.04
3nw9	9.00	6.78
3oe5	6.88	6.06
3owj	6.07	7.26
3ozt	4.13	5.60
3pe2	9.76	7.37
3pww	7.32	6.67
3pxf	4.43	4.80
3u9q	4.38	4.76
3udh	2.85	5.41
3ueu	5.24	5.76
3uex	6.92	5.84
3uo4	6.52	6.42
3utu	10.92	7.63
3vd4	4.82	3.69
3vh9	6.24	5.36
3zso	5.12	4.41
3zsx	3.28	3.60
4de1	5.96	4.88
4de2	4.12	4.19
4des	5.85	6.24
4dew	7.00	5.27
4djr	11.52	10.38
4djv	6.72	6.36
4g8m	7.89	3.70
4gid	10.77	8.87
4gqq	2.89	4.45
4tmn	10.17	5.16
