PDB	Labels	Predictions
2are	3.28	5.79
2oag	8.47	8.89
2jbj	9.70	9.78
2pwd	4.40	4.71
2pwg	4.82	4.96
2oym	5.00	6.96
2hzy	7.39	4.05
2ihj	4.59	7.14
2ojg	5.64	7.74
2hzl	6.57	5.96
2ovv	7.92	8.57
2nta	4.80	4.80
2qu6	8.52	8.65
2pog	9.54	7.34
2o4j	10.10	9.18
3b92	8.00	6.11
2p98	6.19	6.17
2z4b	9.36	9.98
2jj3	9.55	9.03
2h15	5.67	8.04
2pov	7.12	8.20
2pow	7.20	8.20
2nmx	5.57	7.42
1vso	4.72	6.92
2p95	9.37	8.62
2p16	10.10	9.34
2flr	6.10	6.74
2pgz	5.74	7.06
2bys	9.52	7.95
2gkl	5.35	5.57
2nsl	4.68	4.46
2nsj	4.79	4.61
2c92	5.68	6.26
2c94	6.82	6.31
2nnq	8.70	7.27
2psv	7.24	7.34
2cem	7.92	9.27
2cen	8.30	9.10
2q54	9.01	10.35
2b3f	6.03	6.05
2bbf	5.10	6.00
2e2r	8.26	7.42
2gz2	5.22	5.67
2hr6	4.92	4.90
2idz	9.40	5.99
2ihk	4.16	7.18
2jff	3.62	4.26
2oiq	4.94	6.72
2otz	3.63	4.78
2ou0	3.23	5.30
2pjo	0.05	2.97
2pzv	3.87	4.82
2q88	5.80	3.95
2q89	6.30	4.57
2qeh	8.62	4.56
2qvu	6.44	5.70
2r3d	-0.15	3.26
2r5p	8.48	8.32
2rde	7.01	6.54
2v8q	4.61	5.18
3b50	7.55	6.51
3bgq	7.96	6.73
3bgz	6.26	6.91
2v8y	5.71	6.29
2jgb	5.61	6.18
1gja	5.42	5.88
1swk	12.00	11.46
1toi	4.05	4.44
1iup	2.54	6.88
1tog	3.22	4.26
1uto	2.27	2.41
1ukb	3.19	4.84
2cjp	3.10	6.09
1vot	6.60	7.05
2fx6	3.70	3.57
2c1q	13.00	10.71
2e2p	4.74	5.16
2epn	7.22	5.29
2i2c	4.70	5.48
2j4k	4.85	5.01
2jdu	6.72	5.55
2jdy	4.37	4.78
2jke	4.23	4.38
2p3t	11.30	8.83
2p4y	9.00	7.83
2p7g	6.53	7.43
2pqc	5.74	6.43
2q6m	6.29	7.34
2q8z	5.68	6.87
2qbq	7.44	5.80
2qbr	6.33	5.61
2qdt	5.19	4.97
2qhy	7.48	9.56
2qhz	7.28	9.14
2qi1	7.30	8.67
2qi3	10.20	9.55
2qi4	10.44	9.58
2qi5	10.85	8.89
2qi6	10.57	9.54
2qmg	9.15	8.17
2qnq	6.11	7.40
2qrl	4.00	5.64
2qry	8.64	6.49
2r6w	9.36	8.45
2r75	6.15	6.10
2reg	5.57	3.88
2rkd	2.72	3.11
2uwl	8.40	7.58
2uwp	6.81	8.55
2uy4	4.68	5.67
2v2c	3.41	3.54
2v77	5.06	6.01
2v7t	7.48	5.37
2v7u	5.90	4.77
2v7v	6.66	4.75
2vhw	5.09	5.37
2vkm	8.74	8.13
2vmd	3.02	4.55
2vpn	6.72	5.62
2vuk	3.82	4.89
2vw5	8.52	5.89
2w26	9.40	7.45
2zmm	7.60	5.77
2zn7	7.89	5.54
3b3c	3.98	6.21
3b7r	7.70	6.38
3bex	5.57	4.95
3bl0	6.92	6.67
3brn	8.70	5.92
3bu1	8.15	4.85
3bxe	5.48	5.28
3c2f	2.00	5.68
3c2o	3.35	6.56
3c2r	3.11	4.84
3c7i	5.64	7.35
3ccw	7.87	8.03
3ccz	7.29	8.56
3cd7	7.84	8.57
3czv	7.80	7.66
3d2r	5.48	5.54
3d51	4.15	5.06
3d83	8.36	7.57
3ddg	6.00	4.99
3dp4	7.37	4.78
3e92	8.00	7.84
3eko	6.70	5.47
3ekr	5.55	7.31
3ene	6.24	7.55
3eqr	8.70	8.39
3f8c	7.68	6.00
3fat	7.64	5.35
