PDB	Labels	Predictions
1gm8	4.80	5.86
1gpk	5.37	7.18
1hnn	6.24	7.59
1hp0	6.70	5.11
1hq2	6.77	5.49
1hvy	6.17	6.43
1hwi	7.55	7.92
1hww	7.70	4.22
1ia1	7.47	6.63
1j3j	8.01	4.97
1jd0	8.24	8.11
1jje	8.43	5.72
1ke5	6.25	6.41
1kzk	10.40	8.37
1l2s	4.59	6.29
1l7f	9.10	7.91
1lpz	7.60	8.75
1lrh	6.82	4.52
1m2z	7.22	7.55
1mmv	7.24	5.17
1n1m	5.70	6.15
1n2v	4.08	4.31
1n46	10.52	8.30
1nav	7.60	7.03
1of1	4.82	6.48
1of6	6.05	5.48
1opk	9.82	7.78
1oq5	7.68	7.15
1owe	6.20	6.44
1oyt	7.24	6.03
1p2y	5.00	4.24
1p62	4.66	5.25
1pmn	8.15	7.95
1q1g	8.57	7.63
1q41	7.66	8.24
1q4g	6.89	4.09
1r1h	8.92	7.48
1r55	6.80	4.38
1r58	6.96	7.95
1r9o	5.02	5.54
1s19	9.51	7.43
1s3v	7.42	6.77
1sg0	7.47	6.39
1sj0	9.10	8.09
1sq5	4.39	6.90
1sqn	9.40	8.32
1t40	7.96	6.57
1t46	6.38	7.97
1t9b	6.90	6.97
1tow	6.24	5.00
1tt1	7.19	8.40
1u1c	5.37	4.94
1uml	7.52	7.89
1unl	6.70	7.08
1uou	7.70	4.82
1v0p	6.89	6.15
1v48	8.16	5.63
1v4s	6.44	7.04
1vcj	4.59	5.87
1w1p	2.30	2.97
1w2g	4.57	4.76
1xm6	6.38	6.70
1xoq	9.17	7.56
1xoz	8.92	7.95
1y6b	7.42	7.35
1ygc	9.46	8.50
1yqy	7.62	5.39
1ywr	7.49	6.77
1z95	7.12	9.02
2bm2	7.82	6.97
2br1	5.14	6.74
2bsm	5.82	6.79
