PDB	Labels	Predictions
4fud	6.35	5.18
4fue	7.23	6.01
4fu7	6.20	5.53
4fu8	5.23	5.14
4fu9	6.20	5.35
4fub	6.21	4.34
4fuc	7.40	5.89
4fsm	7.62	7.39
4fsw	4.76	6.15
4ft5	7.56	6.78
4fsn	7.70	7.56
4fsz	6.97	5.09
4ft7	8.87	7.89
4ft0	7.11	5.92
4ft9	7.69	6.31
4fta	7.39	7.73
4ftc	7.63	7.25
4fsq	8.80	6.86
4fsr	7.94	6.91
4fst	8.28	6.54
4fw3	7.23	7.81
4fw4	8.08	9.37
4fw5	7.48	8.25
4fw6	7.70	7.84
4fw7	7.13	6.73
4fux	6.00	6.43
4fuy	6.09	6.83
4fv0	5.59	7.63
4fv1	7.08	8.78
4fv2	7.68	8.73
4fv3	7.74	8.64
4ev4	7.40	6.34
4fv5	7.70	8.80
4fv7	7.57	8.32
4fv8	7.82	9.10
4fv9	6.72	6.71
4fx3	8.07	6.34
4ek4	4.48	5.42
4ek5	6.09	6.01
4fkg	4.67	5.55
4fki	4.23	6.94
4ek6	6.04	6.86
4fjk	6.55	4.70
4ek8	7.11	7.28
3sw4	6.02	6.31
3sw7	6.64	6.51
4fko	6.11	6.59
4fkp	6.54	7.13
4fkq	6.28	8.14
4fkr	6.64	6.21
4fks	6.28	5.90
4fkt	5.97	7.17
4fku	7.01	6.34
4fkv	6.60	7.87
4fkw	7.33	7.29
