PDB	Labels	Predictions
1bcu	3.28	4.06
1bzc	4.92	5.58
1c5z	4.01	3.75
1e66	9.89	7.26
1eby	9.70	8.14
1g2k	7.96	8.35
1gpk	5.37	7.68
1gpn	6.48	5.75
1h22	9.10	6.03
1h23	8.35	5.96
1k1i	6.58	6.78
1lpg	7.09	7.41
1mq6	11.15	7.45
1nc1	6.12	7.12
1nc3	5.00	7.67
1nvq	8.25	8.67
1o0h	5.92	4.45
1o3f	7.96	6.77
1o5b	5.77	6.65
1owh	7.40	5.48
1oyt	7.24	8.03
1p1n	6.80	6.14
1p1q	4.89	4.95
1ps3	2.28	5.39
1pxn	7.15	6.27
1qf1	7.32	7.15
1qkt	9.04	8.54
1r5y	6.46	4.50
1s38	5.15	5.27
1sqa	9.21	7.08
1syi	5.44	5.66
1u1b	7.80	4.77
1uto	2.27	2.72
1vso	4.72	7.06
1w4o	5.22	4.17
1y6r	10.11	8.16
1yc1	6.17	6.74
1z6e	9.72	8.46
1z95	7.12	8.25
1z9g	5.64	5.62
2al5	8.40	6.78
2br1	5.14	6.35
2brb	4.86	4.97
2cbv	5.48	3.35
2cet	8.02	7.03
2fvd	8.52	7.98
2fxs	6.06	6.54
2hb1	3.80	5.48
2iwx	6.68	6.62
2j78	6.42	5.97
2j7h	7.19	6.63
2p15	10.30	7.92
2p4y	9.00	8.05
2pog	9.54	7.99
2qbp	8.40	6.23
2qbq	7.44	6.86
2qbr	6.33	6.78
2qe4	7.96	8.54
2qnq	6.11	5.74
2r9w	5.10	4.72
2v00	3.66	2.68
2v7a	8.30	7.27
2vkm	8.74	7.23
2vvn	7.30	7.45
2vw5	8.52	7.18
2w4x	4.85	4.41
2w66	4.05	4.91
2wbg	4.45	5.77
2wca	5.60	7.11
2weg	6.50	6.19
2wer	7.05	4.42
2wn9	8.52	6.49
2wnc	6.32	6.56
2wtv	8.74	7.41
2wvt	6.12	6.59
2x00	11.33	8.46
2xb8	7.59	6.97
2xbv	8.43	8.36
2xdl	3.10	4.36
2xii	7.20	6.93
2xj7	6.66	7.02
2xnb	6.83	6.96
2xys	7.42	7.17
2y5h	5.79	7.36
2yfe	6.63	6.87
2yge	5.06	5.31
2yki	9.46	6.98
2ymd	3.16	4.24
2zb1	6.32	6.61
2zcq	8.82	6.89
2zcr	6.87	6.88
2zda	8.40	4.98
2zy1	7.40	6.70
3acw	4.76	6.41
3ag9	8.05	7.31
3ao4	2.07	4.05
3arp	7.15	4.38
3arq	6.40	7.51
3aru	3.22	5.68
3arv	5.64	5.43
3ary	6.00	6.12
3b1m	8.48	7.16
3b27	5.16	5.41
3b5r	8.77	8.40
3b65	9.27	8.20
3b68	8.40	7.78
3bgz	6.26	5.27
3coy	6.02	7.23
3coz	5.57	7.28
3d4z	4.89	7.36
3d6q	3.76	5.85
3dd0	9.00	7.89
3dx1	3.58	4.93
3dx2	6.82	7.41
3dxg	2.40	2.97
3e5a	8.23	7.37
3e92	8.00	6.56
3e93	8.85	8.00
3ebp	5.91	4.83
3ehy	5.85	8.00
3ejr	8.57	7.23
3f3c	6.02	3.71
3fcq	2.77	4.29
3fur	8.00	7.69
3fv1	9.30	9.14
3fv2	8.11	7.95
3g0w	9.52	8.82
3g2n	4.09	3.72
3g2z	2.36	2.72
3g31	2.89	5.24
3gbb	6.90	5.77
3gc5	7.26	6.82
3ge7	8.70	8.21
3gr2	2.52	2.64
3gv9	2.12	3.98
3gy4	5.10	3.02
3ivg	4.30	6.36
3jvr	5.72	6.35
3jvs	6.54	7.26
3jya	6.89	6.52
3k5v	6.30	7.31
3kgp	2.57	2.22
3kr8	8.10	7.50
3kwa	4.08	5.88
3l7b	2.40	2.40
3lka	2.82	7.15
3mss	4.66	5.59
3myg	10.70	8.16
3n76	6.85	6.24
3n7a	3.70	3.84
3n86	5.64	4.84
3nq9	4.03	6.00
3nw9	9.00	8.12
3nx7	8.10	8.37
3o9i	11.82	10.85
3oe4	7.47	5.53
3oe5	6.88	5.51
3ozs	5.33	6.02
3ozt	4.13	5.19
3p5o	7.26	6.48
3prs	7.82	5.87
3pww	7.32	7.79
3pxf	4.43	4.38
3pyy	6.86	7.32
3qgy	7.80	6.91
3qqs	5.82	5.00
3r88	4.82	5.69
3rlr	7.52	7.64
3rr4	4.55	6.76
3rsx	4.41	5.38
3ryj	7.80	8.47
3syr	5.10	4.97
3tsk	7.17	8.59
3twp	3.92	3.00
3u5j	5.61	5.67
3u8k	8.66	8.76
3u8n	10.17	8.50
3u9q	4.38	5.67
3udh	2.85	6.33
3ueu	5.24	6.19
3uev	5.89	6.42
3uew	6.31	6.42
3uex	6.92	6.42
3ui7	9.00	8.16
3uo4	6.52	7.89
3up2	7.40	7.44
3utu	10.92	8.23
3uuo	7.96	8.51
3wtj	6.53	6.59
3wz8	5.82	5.11
3zdg	7.10	5.39
3zso	5.12	4.69
3zsx	3.28	4.26
3zt2	2.84	2.61
4abg	3.57	3.83
4agn	3.97	5.09
4agp	4.69	5.35
4agq	5.01	6.17
4bkt	3.62	4.00
4cig	3.67	4.49
4ciw	4.82	5.06
4cr9	4.10	6.85
4cra	7.22	7.30
4crc	8.72	9.03
4ddh	3.30	2.48
4ddk	2.29	2.90
4de1	5.96	6.10
4de2	4.12	5.37
4de3	5.52	5.61
4djv	6.72	7.51
4dld	5.82	5.70
4dli	5.62	6.35
4e5w	7.66	8.81
4e6q	8.36	7.42
4ea2	6.44	6.37
4eky	3.52	2.67
4eor	6.30	6.46
4f09	6.70	7.05
4f9w	6.94	5.86
4gfm	7.22	5.62
4gid	10.77	7.66
4gkm	5.17	5.04
4gr0	9.55	8.12
4hge	7.92	7.11
4ivb	8.72	8.35
4ivc	10.00	8.72
4ivd	9.52	9.15
4j21	7.41	7.14
4j28	5.70	6.45
4j3l	7.80	6.82
4jfs	5.27	7.04
4jia	9.22	6.84
4jsz	2.30	5.89
4jxs	4.74	4.77
4k18	8.96	8.24
4k77	6.63	7.19
4kz6	3.10	6.92
4kzq	6.10	5.99
4kzu	6.50	6.40
4llx	2.89	3.72
4lzs	4.80	4.57
4m0y	6.46	6.74
4m0z	5.19	6.09
4mgd	4.69	6.35
4mme	6.50	6.60
4ogj	6.79	6.58
4owm	2.96	3.81
4pcs	7.85	6.36
4qac	9.40	8.11
4qd6	8.64	7.73
4rfm	10.05	7.37
4tmn	10.17	7.08
4twp	10.00	10.04
4ty7	9.52	7.51
4u4s	2.92	5.42
4w9c	4.65	5.11
4wiv	6.26	6.40
4x6p	8.30	7.96
5a7b	3.57	4.40
5aba	2.98	6.42
5dwr	11.22	8.89
5tmn	8.04	6.34
