PDB	Labels	Predictions
1gm8	4.80	6.75
1gpk	5.37	7.68
1hnn	6.24	7.71
1hp0	6.70	4.65
1hq2	6.77	5.10
1hvy	6.17	7.45
1hwi	7.55	7.20
1hww	7.70	4.88
1ia1	7.47	4.63
1j3j	8.01	4.88
1jd0	8.24	6.85
1jje	8.43	6.12
1ke5	6.25	5.72
1kzk	10.40	10.97
1l2s	4.59	4.61
1l7f	9.10	6.44
1lpz	7.60	7.56
1lrh	6.82	3.63
1m2z	7.22	7.52
1mmv	7.24	3.92
1n1m	5.70	5.40
1n2v	4.08	6.31
1n46	10.52	8.45
1nav	7.60	6.25
1of1	4.82	5.80
1of6	6.05	4.29
1opk	9.82	7.37
1oq5	7.68	8.93
1owe	6.20	5.85
1oyt	7.24	8.03
1p2y	5.00	6.00
1p62	4.66	5.26
1pmn	8.15	7.11
1q1g	8.57	6.54
1q41	7.66	7.87
1q4g	6.89	6.50
1r1h	8.92	7.20
1r55	6.80	5.49
1r58	6.96	7.71
1r9o	5.02	5.22
1s19	9.51	7.71
1s3v	7.42	7.32
1sg0	7.47	4.48
1sj0	9.10	7.47
1sq5	4.39	4.21
1sqn	9.40	8.48
1t40	7.96	7.79
1t46	6.38	5.46
1t9b	6.90	6.67
1tow	6.24	4.36
1tt1	7.19	8.39
1u1c	5.37	6.04
1uml	7.52	7.91
1unl	6.70	6.68
1uou	7.70	3.95
1v0p	6.89	6.62
1v48	8.16	6.56
1v4s	6.44	6.20
1vcj	4.59	4.35
1w1p	2.30	2.74
1w2g	4.57	3.93
1xm6	6.38	7.23
1xoq	9.17	7.57
1xoz	8.92	8.78
1y6b	7.42	8.42
1ygc	9.46	6.89
1yqy	7.62	6.59
1ywr	7.49	7.58
1z95	7.12	8.25
2bm2	7.82	7.16
2br1	5.14	6.35
2bsm	5.82	7.78
