PDB	Labels	Predictions
1bcu	3.28	4.98
1bzc	4.92	5.55
1c5z	4.01	3.97
1e66	9.89	6.93
1eby	9.70	8.36
1g2k	7.96	8.81
1gpk	5.37	6.61
1gpn	6.48	6.71
1h22	9.10	7.45
1h23	8.35	7.40
1k1i	6.58	5.89
1lpg	7.09	8.15
1mq6	11.15	7.92
1nc1	6.12	7.96
1nc3	5.00	6.50
1nvq	8.25	7.77
1o0h	5.92	4.88
1o3f	7.96	6.10
1o5b	5.77	4.63
1owh	7.40	6.30
1oyt	7.24	7.36
1p1n	6.80	6.37
1p1q	4.89	6.36
1ps3	2.28	5.38
1pxn	7.15	6.90
1qf1	7.32	6.97
1qkt	9.04	6.78
1r5y	6.46	5.47
1s38	5.15	4.86
1sqa	9.21	7.34
1syi	5.44	6.87
1u1b	7.80	6.03
1uto	2.27	3.66
1vso	4.72	5.20
1w4o	5.22	4.28
1y6r	10.11	8.57
1yc1	6.17	6.46
1z6e	9.72	8.70
1z95	7.12	7.53
1z9g	5.64	5.55
2al5	8.40	6.55
2br1	5.14	7.23
2brb	4.86	7.19
2cbv	5.48	5.74
2cet	8.02	6.67
2fvd	8.52	7.64
2fxs	6.06	5.99
2hb1	3.80	4.42
2iwx	6.68	6.04
2j78	6.42	5.64
2j7h	7.19	5.37
2p15	10.30	8.40
2p4y	9.00	7.16
2pog	9.54	7.09
2qbp	8.40	6.82
2qbq	7.44	6.75
2qbr	6.33	6.16
2qe4	7.96	7.22
2qnq	6.11	8.34
2r9w	5.10	5.54
2v00	3.66	4.27
2v7a	8.30	7.62
2vkm	8.74	7.59
2vvn	7.30	6.30
2vw5	8.52	6.32
2w4x	4.85	4.93
2w66	4.05	5.65
2wbg	4.45	6.16
2wca	5.60	6.46
2weg	6.50	6.71
2wer	7.05	5.96
2wn9	8.52	5.99
2wnc	6.32	6.71
2wtv	8.74	8.25
2wvt	6.12	5.42
2x00	11.33	6.49
2xb8	7.59	5.82
2xbv	8.43	8.63
2xdl	3.10	5.90
2xii	7.20	6.70
2xj7	6.66	5.57
2xnb	6.83	7.64
2xys	7.42	6.44
2y5h	5.79	7.49
2yfe	6.63	6.80
2yge	5.06	6.16
2yki	9.46	7.33
2ymd	3.16	6.83
2zb1	6.32	7.49
2zcq	8.82	5.83
2zcr	6.87	6.52
2zda	8.40	7.59
2zy1	7.40	6.21
3acw	4.76	6.74
3ag9	8.05	6.78
3ao4	2.07	5.35
3arp	7.15	6.59
3arq	6.40	5.41
3aru	3.22	5.08
3arv	5.64	5.28
3ary	6.00	5.50
3b1m	8.48	6.74
3b27	5.16	5.03
3b5r	8.77	7.78
3b65	9.27	6.95
3b68	8.40	7.43
3bgz	6.26	6.37
3coy	6.02	6.65
3coz	5.57	6.20
3d4z	4.89	5.41
3d6q	3.76	4.49
3dd0	9.00	8.04
3dx1	3.58	5.50
3dx2	6.82	6.20
3dxg	2.40	4.08
3e5a	8.23	7.72
3e92	8.00	7.64
3e93	8.85	7.45
3ebp	5.91	5.85
3ehy	5.85	6.00
3ejr	8.57	6.97
3f3c	6.02	6.10
3fcq	2.77	4.63
3fur	8.00	7.31
3fv1	9.30	7.56
3fv2	8.11	6.91
3g0w	9.52	8.41
3g2n	4.09	4.83
3g2z	2.36	3.44
3g31	2.89	4.06
3gbb	6.90	6.58
3gc5	7.26	6.68
3ge7	8.70	7.11
3gr2	2.52	3.53
3gv9	2.12	4.76
3gy4	5.10	3.68
3ivg	4.30	6.39
3jvr	5.72	4.56
3jvs	6.54	5.10
3jya	6.89	6.45
3k5v	6.30	7.46
3kgp	2.57	3.95
3kr8	8.10	7.25
3kwa	4.08	6.19
3l7b	2.40	4.85
3lka	2.82	5.48
3mss	4.66	5.62
3myg	10.70	7.40
3n76	6.85	5.85
3n7a	3.70	4.33
3n86	5.64	5.91
3nq9	4.03	4.88
3nw9	9.00	7.66
3nx7	8.10	6.40
3o9i	11.82	10.40
3oe4	7.47	7.42
3oe5	6.88	7.00
3ozs	5.33	6.97
3ozt	4.13	6.85
3p5o	7.26	6.95
3prs	7.82	7.08
3pww	7.32	7.30
3pxf	4.43	4.82
3pyy	6.86	6.48
3qgy	7.80	7.91
3qqs	5.82	4.96
3r88	4.82	4.18
3rlr	7.52	7.46
3rr4	4.55	6.21
3rsx	4.41	5.29
3ryj	7.80	7.80
3syr	5.10	4.79
3tsk	7.17	7.83
3twp	3.92	3.82
3u5j	5.61	5.69
3u8k	8.66	6.62
3u8n	10.17	7.32
3u9q	4.38	5.77
3udh	2.85	4.77
3ueu	5.24	5.68
3uev	5.89	6.11
3uew	6.31	6.18
3uex	6.92	6.65
3ui7	9.00	6.65
3uo4	6.52	6.88
3up2	7.40	7.35
3utu	10.92	8.02
3uuo	7.96	6.71
3wtj	6.53	6.85
3wz8	5.82	6.83
3zdg	7.10	5.91
3zso	5.12	6.21
3zsx	3.28	5.63
3zt2	2.84	4.75
4abg	3.57	4.44
4agn	3.97	5.05
4agp	4.69	5.69
4agq	5.01	5.67
4bkt	3.62	4.34
4cig	3.67	5.93
4ciw	4.82	5.36
4cr9	4.10	4.39
4cra	7.22	7.73
4crc	8.72	8.28
4ddh	3.30	4.51
4ddk	2.29	4.01
4de1	5.96	5.13
4de2	4.12	5.48
4de3	5.52	4.76
4djv	6.72	6.63
4dld	5.82	6.31
4dli	5.62	5.48
4e5w	7.66	7.83
4e6q	8.36	7.36
4ea2	6.44	6.67
4eky	3.52	4.86
4eor	6.30	6.90
4f09	6.70	6.65
4f9w	6.94	7.21
4gfm	7.22	6.96
4gid	10.77	7.62
4gkm	5.17	5.19
4gr0	9.55	8.37
4hge	7.92	7.81
4ivb	8.72	7.54
4ivc	10.00	7.77
4ivd	9.52	7.76
4j21	7.41	6.75
4j28	5.70	5.88
4j3l	7.80	7.04
4jfs	5.27	5.83
4jia	9.22	7.14
4jsz	2.30	6.69
4jxs	4.74	5.59
4k18	8.96	7.70
4k77	6.63	6.73
4kz6	3.10	5.70
4kzq	6.10	5.84
4kzu	6.50	5.70
4llx	2.89	3.36
4lzs	4.80	4.36
4m0y	6.46	6.45
4m0z	5.19	7.09
4mgd	4.69	6.76
4mme	6.50	6.65
4ogj	6.79	6.75
4owm	2.96	4.05
4pcs	7.85	5.93
4qac	9.40	7.48
4qd6	8.64	6.54
4rfm	10.05	7.82
4tmn	10.17	6.77
4twp	10.00	7.65
4ty7	9.52	7.93
4u4s	2.92	6.00
4w9c	4.65	5.78
4wiv	6.26	6.39
4x6p	8.30	7.98
5a7b	3.57	5.75
5aba	2.98	5.42
5dwr	11.22	8.80
5tmn	8.04	5.87
