PDB	Labels	Predictions
3m1k	5.39	3.90
3rz1	8.74	8.76
5u6d	8.59	8.00
5tuy	6.35	7.14
4u6r	7.85	8.14
6hky	9.34	8.24
3bkl	6.17	7.93
2rcw	8.10	7.75
5alg	7.52	7.44
5k0f	6.07	6.06
4x8v	6.89	7.71
5wev	6.82	7.09
2ei6	7.39	8.73
2xkd	5.64	6.50
5j9f	7.23	7.51
6s9x	6.42	7.34
6nlj	4.82	4.81
1ett	5.89	6.87
6ugq	7.55	6.94
3hvk	8.52	7.28
3wym	9.52	9.18
4leq	6.54	6.90
2p8n	3.15	2.74
3iej	6.66	7.78
5aae	7.46	8.17
5teh	7.55	8.26
5xij	7.30	6.97
3gt9	3.96	5.71
6ouv	5.55	6.01
6knh	3.55	4.48
4w9x	7.40	7.73
2wkt	4.31	5.16
4uv8	6.47	5.68
4p02	6.40	6.73
2ghg	8.82	7.51
5a3s	8.68	8.04
4cwo	5.21	6.81
4i7l	3.99	3.67
6abk	1.95	2.40
6myn	7.85	8.33
5wr7	8.96	8.96
6hys	5.59	5.59
1o4d	3.52	2.93
3aas	4.51	4.80
1pf8	7.51	6.87
6mjf	5.16	5.43
2j7e	7.32	6.78
5x73	6.74	6.64
6mmo	3.35	3.78
6nfg	4.11	5.31
1ai7	4.09	3.04
4fcb	8.54	8.97
1qj1	8.05	7.65
1qhr	6.89	5.85
4u70	5.02	5.30
2p83	7.96	8.12
2p2h	7.17	7.42
4qpd	7.82	8.01
3b3x	3.60	4.28
5eob	9.62	8.16
3fhe	8.60	7.28
4hai	8.10	8.40
6gjl	3.86	4.10
5jv0	5.96	6.37
6gcw	8.64	8.60
4hdc	8.92	8.45
5aia	5.20	5.14
4bhi	7.05	5.99
3n3g	7.24	7.48
5swh	7.59	7.99
4tpm	8.62	8.59
4klv	3.78	4.24
1xbc	7.92	8.15
1hk1	5.64	6.39
3dkj	5.70	6.04
2bxt	8.52	7.85
6pgx	9.21	8.96
3e6v	6.83	5.86
6ey7	4.30	4.96
6g3c	6.91	7.27
4jnm	8.52	7.47
5zfi	5.92	7.24
1o0o	5.10	4.82
