PDB	Labels	Predictions
4fud	6.35	3.95
4fue	7.23	6.57
4fu7	6.20	5.05
4fu8	5.23	3.49
4fu9	6.20	6.19
4fub	6.21	6.32
4fuc	7.40	6.47
4fsm	7.62	5.82
4fsw	4.76	4.24
4ft5	7.56	7.37
4fsn	7.70	7.51
4fsz	6.97	5.21
4ft7	8.87	6.93
4ft0	7.11	6.81
4ft9	7.69	6.60
4fta	7.39	6.80
4ftc	7.63	6.75
4fsq	8.80	6.97
4fsr	7.94	6.96
4fst	8.28	7.79
4fw3	7.23	9.64
4fw4	8.08	9.80
4fw5	7.48	8.75
4fw6	7.70	9.06
4fw7	7.13	8.39
4fux	6.00	7.47
4fuy	6.09	7.50
4fv0	5.59	7.33
4fv1	7.08	7.74
4fv2	7.68	7.56
4fv3	7.74	8.13
4ev4	7.40	7.09
4fv5	7.70	7.22
4fv7	7.57	8.36
4fv8	7.82	7.85
4fv9	6.72	7.32
4fx3	8.07	6.95
4ek4	4.48	5.66
4ek5	6.09	6.68
4fkg	4.67	6.57
4fki	4.23	6.46
4ek6	6.04	6.38
4fjk	6.55	6.09
4ek8	7.11	7.17
3sw4	6.02	6.94
3sw7	6.64	6.92
4fko	6.11	6.99
4fkp	6.54	6.91
4fkq	6.28	6.71
4fkr	6.64	6.49
4fks	6.28	7.22
4fkt	5.97	6.89
4fku	7.01	6.95
4fkv	6.60	7.52
4fkw	7.33	7.30
