PDB	Labels	Predictions
6pgb	4.60	6.15
3rz1	8.74	7.56
6fnt	4.68	5.59
4ww8	10.17	7.77
5u6d	8.59	7.76
5ap7	6.29	6.93
4alx	7.28	6.45
4jg7	6.92	6.61
6hky	9.34	6.38
1moq	3.46	5.31
1uyg	4.27	6.32
4qyy	7.30	7.95
2rcw	8.10	7.35
5k0f	6.07	6.43
4x8v	6.89	7.67
5wev	6.82	6.68
2ei6	7.39	7.31
2xkd	5.64	6.44
6s9x	6.42	6.89
6nlj	4.82	5.52
6ugq	7.55	7.42
3hvk	8.52	8.07
3wym	9.52	8.16
4leq	6.54	7.05
3iej	6.66	6.85
2k0g	6.97	5.78
5teh	7.55	7.61
5xij	7.30	6.57
4mmm	3.82	4.33
6knh	3.55	4.73
3hwx	7.86	6.57
4w9x	7.40	7.04
2wkt	4.31	5.13
4uv8	6.47	6.22
4d8s	6.49	6.51
4p02	6.40	6.19
2ghg	8.82	7.99
3udd	7.10	7.17
5ccl	4.77	6.03
4cwo	5.21	5.67
4i7l	3.99	4.15
4ec0	6.07	7.21
6myn	7.85	8.24
5wr7	8.96	7.64
1o4d	3.52	3.95
3khv	1.85	4.41
1pf8	7.51	6.37
2j7e	7.32	6.53
5x73	6.74	6.18
5wip	4.71	4.51
6mmo	3.35	4.94
4g0z	2.21	4.37
2kaw	4.97	5.63
6nfg	4.11	5.03
1ai7	4.09	4.35
6skd	5.80	7.18
1qj1	8.05	7.31
1qhr	6.89	6.17
4u70	5.02	5.98
2p83	7.96	8.01
2p2h	7.17	7.25
4qpd	7.82	7.27
6fs1	7.01	7.58
5eob	9.62	8.09
4hai	8.10	7.32
6gjl	3.86	5.88
6gcw	8.64	7.87
3f19	7.19	6.54
6q37	6.36	6.45
4hdc	8.92	7.79
5aia	5.20	6.09
5j20	9.14	7.51
5ny1	6.44	8.33
5jfp	9.32	9.10
3n3g	7.24	6.80
5swh	7.59	7.69
4tpm	8.62	7.56
1xbc	7.92	7.51
2r38	7.44	7.55
4l6s	8.52	7.41
3r0y	4.84	6.35
1hk1	5.64	6.51
4zw7	4.72	6.43
3dkj	5.70	5.61
2ha6	4.32	5.75
3s56	9.62	8.68
5i9x	7.52	7.50
2bxt	8.52	7.83
3e6v	6.83	6.11
6ey7	4.30	5.92
6g3c	6.91	7.05
5oh3	3.87	4.97
4jnm	8.52	7.01
6fba	4.70	5.01
5zfi	5.92	6.77
1o0o	5.10	4.52
2xp5	3.44	4.19
6cvf	6.35	5.95
5xfj	8.22	7.46
6aej	6.15	6.18
5lvr	3.60	5.18
4ded	7.42	7.23
4p74	5.00	5.73
1b74	1.30	4.76
4ruz	7.64	7.72
4tpw	4.69	5.77
2c02	4.04	4.73
5za2	5.77	6.58
5tol	7.48	7.42
6jz0	7.82	7.39
5j7q	4.58	4.97
5mxf	3.59	4.61
2brg	5.21	6.82
4gg5	9.03	8.09
5wf3	5.85	6.76
3mhl	7.25	7.30
4kiq	7.64	7.27
4pin	5.40	5.69
3zxh	8.52	7.45
2nt7	6.52	7.25
5l6p	7.26	7.32
4uiu	7.90	7.00
3oaw	8.15	6.88
3dnt	4.74	5.35
4o55	5.30	6.20
1bm7	7.52	6.87
6dvm	8.52	7.27
3ihz	6.80	6.20
4hbv	4.64	4.80
3oy1	7.80	7.29
5jcj	4.42	6.16
5kks	8.70	7.41
1ung	6.80	6.63
2o8h	7.60	6.95
2cex	4.70	5.62
3vi5	5.68	6.34
4r92	7.41	6.67
3mrx	3.39	4.58
3mzc	6.65	7.59
4di2	8.26	7.86
5nxw	7.24	7.43
4ie5	4.82	5.29
4q7v	3.59	4.94
6bhv	5.23	5.80
4mk0	5.20	6.85
4r5t	6.10	6.43
3iaf	2.92	6.12
6g2r	9.46	7.96
4d83	7.26	7.07
