PDB	Labels	Predictions
1gm8	4.80	5.81
1gpk	5.37	6.00
1hnn	6.24	5.62
1hp0	6.70	5.70
1hq2	6.77	4.82
1hvy	6.17	7.16
1hwi	7.55	6.90
1hww	7.70	5.10
1ia1	7.47	6.78
1j3j	8.01	6.57
1jd0	8.24	5.44
1jje	8.43	5.50
1ke5	6.25	6.55
1kzk	10.40	6.43
1l2s	4.59	5.94
1l7f	9.10	6.36
1lpz	7.60	6.66
1lrh	6.82	5.70
1m2z	7.22	6.46
1mmv	7.24	5.38
1n1m	5.70	5.21
1n2v	4.08	5.81
1n46	10.52	7.14
1nav	7.60	6.74
1of1	4.82	6.20
1of6	6.05	5.37
1opk	9.82	7.44
1oq5	7.68	6.64
1owe	6.20	6.36
1oyt	7.24	7.04
1p2y	5.00	5.24
1p62	4.66	5.97
1pmn	8.15	7.86
1q1g	8.57	6.54
1q41	7.66	6.02
1q4g	6.89	5.57
1r1h	8.92	6.36
1r55	6.80	5.55
1r58	6.96	6.62
1r9o	5.02	6.22
1s19	9.51	7.40
1s3v	7.42	6.43
1sg0	7.47	5.29
1sj0	9.10	6.67
1sq5	4.39	5.27
1sqn	9.40	6.59
1t40	7.96	6.40
1t46	6.38	7.69
1t9b	6.90	6.58
1tow	6.24	5.56
1tt1	7.19	5.47
1u1c	5.37	6.38
1uml	7.52	6.76
1unl	6.70	5.95
1uou	7.70	6.00
1v0p	6.89	6.47
1v48	8.16	5.85
1v4s	6.44	6.14
1vcj	4.59	5.84
1w1p	2.30	4.45
1w2g	4.57	5.38
1xm6	6.38	6.45
1xoq	9.17	7.55
1xoz	8.92	7.17
1y6b	7.42	6.72
1ygc	9.46	6.58
1yqy	7.62	6.32
1ywr	7.49	7.06
1z95	7.12	6.90
2bm2	7.82	6.43
2br1	5.14	6.38
2bsm	5.82	6.38
