PDB	Labels	Predictions
4ypw	5.50	3.74
4ypx	4.60	2.98
4ypy	3.80	3.19
4ypz	3.50	3.14
4yq0	4.40	5.50
4yq1	8.30	5.61
4yq2	8.30	5.64
4yq3	6.80	4.99
4yq4	5.70	4.90
4yq5	5.40	4.37
4yq6	6.10	4.59
4yq7	5.20	4.84
4yq8	5.10	6.79
4yq9	6.70	5.40
4yqa	6.30	5.11
4yqb	5.90	3.26
4yqc	6.70	5.99
4yqd	5.10	4.67
4yqg	5.70	5.60
4yqi	4.80	5.44
4yqj	6.20	4.87
4yqk	4.70	4.54
4yql	4.80	6.81
4yqn	5.80	7.32
4yqo	6.30	4.97
4yqp	5.70	6.19
4yqq	6.10	5.09
4yqr	4.00	4.20
4yqs	5.60	4.67
4yqt	6.10	3.51
4yjo	7.90	7.80
4yjp	8.46	7.49
4yjq	7.95	6.66
4yjr	7.69	7.85
4yjs	9.39	7.41
4yjt	8.79	7.77
4yju	7.94	7.73
4yjv	8.55	6.76
4ykr	7.53	5.97
4ykq	7.61	5.81
4ykt	8.28	6.57
4ykw	7.02	6.71
4ykx	5.56	6.05
4ykz	5.06	5.93
4yky	4.30	5.30
4yku	5.12	5.74
