PDB	Labels	Predictions
1gm8	4.80	4.58
1gpk	5.37	7.22
1hnn	6.24	8.28
1hp0	6.70	4.02
1hq2	6.77	5.18
1hvy	6.17	7.57
1hwi	7.55	6.97
1hww	7.70	4.28
1ia1	7.47	6.38
1j3j	8.01	5.27
1jd0	8.24	6.28
1jje	8.43	4.30
1ke5	6.25	7.50
1kzk	10.40	9.69
1l2s	4.59	4.86
1l7f	9.10	7.12
1lpz	7.60	7.42
1lrh	6.82	5.26
1m2z	7.22	7.58
1mmv	7.24	4.43
1n1m	5.70	6.56
1n2v	4.08	4.01
1n46	10.52	7.68
1nav	7.60	8.31
1of1	4.82	4.79
1of6	6.05	3.83
1opk	9.82	8.24
1oq5	7.68	7.85
1owe	6.20	7.16
1oyt	7.24	7.82
1p2y	5.00	6.30
1p62	4.66	3.13
1pmn	8.15	8.87
1q1g	8.57	5.01
1q41	7.66	8.00
1q4g	6.89	7.19
1r1h	8.92	7.37
1r55	6.80	7.70
1r58	6.96	6.10
1r9o	5.02	7.42
1s19	9.51	7.58
1s3v	7.42	7.13
1sg0	7.47	5.15
1sj0	9.10	7.91
1sq5	4.39	4.47
1sqn	9.40	7.54
1t40	7.96	7.39
1t46	6.38	7.01
1t9b	6.90	5.28
1tow	6.24	6.40
1tt1	7.19	7.90
1u1c	5.37	4.38
1uml	7.52	8.48
1unl	6.70	6.60
1uou	7.70	6.95
1v0p	6.89	6.36
1v48	8.16	5.85
1v4s	6.44	6.28
1vcj	4.59	3.59
1w1p	2.30	7.04
1w2g	4.57	3.90
1xm6	6.38	4.71
1xoq	9.17	8.18
1xoz	8.92	9.03
1y6b	7.42	8.09
1ygc	9.46	8.94
1yqy	7.62	5.29
1ywr	7.49	7.85
1z95	7.12	7.90
2bm2	7.82	7.18
2br1	5.14	6.40
2bsm	5.82	7.87
