PDB	Labels	Predictions
1a8i	5.52	4.93
1a99	5.70	3.95
1ax0	3.13	3.31
1b6l	8.30	8.59
1b6m	8.40	8.39
1duv	11.80	6.16
1dy4	4.36	6.62
1e2k	4.94	4.55
1fcx	7.12	7.37
1g2k	7.96	6.60
1gj8	6.96	5.88
1gjd	5.22	4.84
1gpk	5.37	7.22
1gyy	3.64	4.12
1h22	9.10	7.82
1h23	8.35	7.86
1h46	3.57	6.70
1hnn	6.24	8.28
1iy7	6.19	7.17
1kzk	10.39	9.69
1lrh	6.82	5.26
1nc1	6.12	4.19
1nc3	5.00	5.02
1nli	3.59	4.86
1nw5	5.21	5.02
1ow4	5.68	4.41
1p1n	6.80	5.40
1p1o	5.76	3.99
1ps3	2.28	8.01
1pxp	6.66	6.64
1r5y	6.46	5.56
1s38	5.15	4.64
1s39	7.70	4.74
1sr7	10.10	9.15
1sw1	7.30	5.54
1syh	6.41	6.24
1syi	5.48	6.24
1toj	3.39	3.62
1tok	2.47	3.20
1u1w	5.85	4.88
1ua4	4.22	4.12
1ui0	7.06	5.27
1utm	3.01	2.33
1uwu	5.98	6.01
1uz1	6.89	4.58
1uz4	3.40	4.55
1v1j	4.82	3.43
1w2g	4.57	3.90
1x8d	2.21	4.48
1xge	4.68	4.44
1y1m	1.82	6.04
1y1z	3.08	6.09
1y20	5.32	7.51
1yc1	6.17	5.96
1ydk	5.89	2.56
1z95	7.12	7.90
2aac	2.22	5.26
2afx	5.15	5.90
2ayr	9.29	7.49
2azr	3.64	4.27
2b07	6.43	7.38
2boh	8.52	9.22
2boj	5.77	5.44
2brb	4.86	6.06
2bvd	6.00	4.82
2byr	8.55	8.03
2cji	8.22	7.75
2fai	6.24	6.13
2fdp	7.59	6.78
2ff1	8.21	8.04
2fpz	3.96	5.22
2fqt	6.14	6.35
2fqw	6.68	4.26
2fqx	7.15	4.40
2fqy	6.57	4.24
2fvd	8.52	7.60
2fw6	2.92	2.95
2fxu	8.15	7.05
2h6b	5.39	5.74
2hb1	3.80	5.74
2hdq	1.40	3.49
2hdr	1.72	4.53
2i0a	11.40	11.40
2i0d	12.10	11.81
2il2	7.10	7.82
2iwx	6.68	6.42
2j2u	7.05	7.91
2j34	7.82	8.01
2j4i	9.00	7.95
2j78	6.42	5.96
1bcj	3.70	3.43
1bky	3.84	3.07
1d4i	8.85	9.22
1d4j	8.36	6.38
1eby	9.70	9.10
1ebz	9.40	7.61
1ec0	8.49	8.96
1ec1	8.92	7.75
1ec2	10.00	5.22
1enu	5.08	4.33
1f74	3.05	5.50
1gi9	5.96	5.27
1gww	4.28	4.45
1gx0	4.28	4.45
1o5a	6.42	6.89
1o5r	8.12	8.50
1q4w	6.46	5.56
1qkt	9.04	8.20
1qxl	7.96	8.53
1rdi	2.06	2.15
1rdn	1.84	2.46
1tr7	6.82	6.41
2a3c	4.37	4.97
2fv5	10.52	6.00
2h21	6.54	4.88
2hd6	7.80	7.33
1xl5	7.35	8.25
1y93	2.10	3.72
4ubp	5.59	3.37
1lhw	8.16	8.44
1s9t	6.60	5.52
1tt1	7.19	7.90
1uzv	5.18	6.48
2dm5	2.99	5.52
1xw6	5.62	3.93
2qrk	4.26	4.70
2nn1	5.82	5.50
2pou	7.42	8.08
3cd0	7.57	7.45
3cda	7.58	8.15
