PDB	Labels	Predictions
2are	3.28	3.93
2oag	8.47	8.39
2jbj	9.70	8.71
2pwd	4.40	5.01
2pwg	4.82	4.82
2oym	5.00	6.84
2hzy	7.39	6.46
2ihj	4.59	5.21
2ojg	5.64	8.11
2hzl	6.57	4.16
2ovv	7.92	7.06
2nta	4.80	5.54
2qu6	8.52	8.00
2pog	9.54	7.53
2o4j	10.10	8.33
3b92	8.00	5.89
2p98	6.19	5.45
2z4b	9.36	7.59
2jj3	9.55	7.37
2h15	5.67	5.95
2pov	7.12	7.03
2pow	7.20	7.23
2nmx	5.57	6.36
1vso	4.72	5.07
2p95	9.37	7.06
2p16	10.10	7.57
2flr	6.10	6.39
2pgz	5.74	6.06
2bys	9.52	7.28
2gkl	5.35	4.75
2nsl	4.68	5.30
2nsj	4.79	5.48
2c92	5.68	5.68
2c94	6.82	6.04
2nnq	8.70	7.25
2psv	7.24	8.32
2cem	7.92	8.49
2cen	8.30	8.54
2q54	9.01	8.77
2b3f	6.03	5.15
2bbf	5.10	5.84
2e2r	8.26	6.97
2gz2	5.22	4.77
2hr6	4.92	4.65
2idz	9.40	5.49
2ihk	4.16	5.37
2jff	3.62	3.96
2oiq	4.94	7.52
2otz	3.63	4.56
2ou0	3.23	4.04
2pjo	0.05	3.83
2pzv	3.87	4.11
2q88	5.80	5.85
2q89	6.30	6.08
2qeh	8.62	5.65
2qvu	6.44	5.96
2r3d	-0.15	4.37
2r5p	8.48	8.94
2rde	7.01	6.16
2v8q	4.61	5.41
3b50	7.55	4.71
3bgq	7.96	7.07
3bgz	6.26	6.81
2v8y	5.71	5.98
2jgb	5.61	5.85
1gja	5.42	4.65
1swk	12.00	8.61
1toi	4.05	4.35
1iup	2.54	3.52
1tog	3.22	4.34
1uto	2.27	3.05
1ukb	3.19	4.64
2cjp	3.10	4.83
1vot	6.60	5.94
2fx6	3.70	3.38
2c1q	13.00	10.92
2e2p	4.74	4.89
2epn	7.22	5.75
2i2c	4.70	5.96
2j4k	4.85	4.97
2jdu	6.72	5.27
2jdy	4.37	5.08
2jke	4.23	4.93
2p3t	11.30	7.41
2p4y	9.00	7.58
2p7g	6.53	7.02
2pqc	5.74	6.35
2q6m	6.29	6.48
2q8z	5.68	5.76
2qbq	7.44	6.09
2qbr	6.33	6.04
2qdt	5.19	4.25
2qhy	7.48	8.91
2qhz	7.28	8.34
2qi1	7.30	9.20
2qi3	10.20	8.37
2qi4	10.44	9.19
2qi5	10.85	9.29
2qi6	10.57	9.17
2qmg	9.15	8.08
2qnq	6.11	6.92
2qrl	4.00	4.50
2qry	8.64	6.21
2r6w	9.36	8.44
2r75	6.15	5.32
2reg	5.57	5.19
2rkd	2.72	3.67
2uwl	8.40	6.71
2uwp	6.81	6.66
2uy4	4.68	4.68
2v2c	3.41	3.83
2v77	5.06	5.60
2v7t	7.48	6.02
2v7u	5.90	6.27
2v7v	6.66	6.01
2vhw	5.09	5.40
2vkm	8.74	7.91
2vmd	3.02	3.82
2vpn	6.72	5.57
2vuk	3.82	4.44
2vw5	8.52	6.20
2w26	9.40	7.00
2zmm	7.60	5.95
2zn7	7.89	6.16
3b3c	3.98	5.15
3b7r	7.70	7.07
3bex	5.57	5.11
3bl0	6.92	6.50
3brn	8.70	6.56
3bu1	8.15	4.67
3bxe	5.48	4.31
3c2f	2.00	4.99
3c2o	3.35	4.70
3c2r	3.11	4.35
3c7i	5.64	6.14
3ccw	7.87	7.29
3ccz	7.29	7.09
3cd7	7.84	7.82
3czv	7.80	7.08
3d2r	5.48	5.43
3d51	4.15	4.55
3d83	8.36	7.54
3ddg	6.00	5.27
3dp4	7.37	6.07
3e92	8.00	7.63
3eko	6.70	5.36
3ekr	5.55	6.90
3ene	6.24	7.16
3eqr	8.70	8.03
3f8c	7.68	8.26
3fat	7.64	6.02
