PDB	Labels	Predictions
1a8i	5.52	4.88
1a99	5.70	4.80
1ax0	3.13	3.60
1b6l	8.30	8.12
1b6m	8.40	9.31
1duv	11.80	5.32
1dy4	4.36	6.09
1e2k	4.94	4.32
1fcx	7.12	6.91
1g2k	7.96	7.11
1gj8	6.96	6.93
1gjd	5.22	7.53
1gpk	5.37	6.78
1gyy	3.64	3.37
1h22	9.10	7.33
1h23	8.35	7.35
1h46	3.57	5.28
1hnn	6.24	7.84
1iy7	6.19	7.87
1kzk	10.39	9.70
1lrh	6.82	4.50
1nc1	6.12	7.41
1nc3	5.00	4.87
1nli	3.59	6.63
1nw5	5.21	5.27
1ow4	5.68	7.05
1p1n	6.80	6.42
1p1o	5.76	5.52
1ps3	2.28	2.91
1pxp	6.66	6.66
1r5y	6.46	3.88
1s38	5.15	4.62
1s39	7.70	3.78
1sr7	10.10	7.84
1sw1	7.30	5.37
1syh	6.41	6.24
1syi	5.48	6.24
1toj	3.39	5.80
1tok	2.47	5.54
1u1w	5.85	2.85
1ua4	4.22	5.74
1ui0	7.06	2.55
1utm	3.01	2.26
1uwu	5.98	6.71
1uz1	6.89	6.05
1uz4	3.40	6.56
1v1j	4.82	4.16
1w2g	4.57	3.93
1x8d	2.21	3.33
1xge	4.68	6.00
1y1m	1.82	8.22
1y1z	3.08	8.13
1y20	5.32	7.87
1yc1	6.17	7.19
1ydk	5.89	2.54
1z95	7.12	8.54
2aac	2.22	6.55
2afx	5.15	5.58
2ayr	9.29	8.39
2azr	3.64	4.26
2b07	6.43	6.68
2boh	8.52	8.74
2boj	5.77	5.71
2brb	4.86	5.56
2bvd	6.00	6.38
2byr	8.55	8.29
2cji	8.22	8.51
2fai	6.24	7.52
2fdp	7.59	7.62
2ff1	8.21	6.60
2fpz	3.96	6.08
2fqt	6.14	5.77
2fqw	6.68	5.03
2fqx	7.15	5.04
2fqy	6.57	4.80
2fvd	8.52	7.58
2fw6	2.92	4.96
2fxu	8.15	7.87
2h6b	5.39	5.47
2hb1	3.80	4.10
2hdq	1.40	2.28
2hdr	1.72	2.27
2i0a	11.40	10.10
2i0d	12.10	10.09
2il2	7.10	9.17
2iwx	6.68	5.93
2j2u	7.05	8.49
2j34	7.82	8.81
2j4i	9.00	8.63
2j78	6.42	5.48
1bcj	3.70	5.78
1bky	3.84	3.82
1d4i	8.85	7.62
1d4j	8.36	7.81
1eby	9.70	7.21
1ebz	9.40	7.36
1ec0	8.49	7.23
1ec1	8.92	7.27
1ec2	10.00	7.41
1enu	5.08	4.12
1f74	3.05	5.01
1gi9	5.96	4.79
1gww	4.28	4.63
1gx0	4.28	4.63
1o5a	6.42	5.31
1o5r	8.12	7.73
1q4w	6.46	3.88
1qkt	9.04	9.26
1qxl	7.96	8.10
1rdi	2.06	1.70
1rdn	1.84	1.71
1tr7	6.82	6.98
2a3c	4.37	4.74
2fv5	10.52	8.76
2h21	6.54	3.89
2hd6	7.80	7.25
1xl5	7.35	8.16
1y93	2.10	6.61
4ubp	5.59	3.28
1lhw	8.16	8.06
1s9t	6.60	7.70
1tt1	7.19	7.81
1uzv	5.18	5.47
2dm5	2.99	6.97
1xw6	5.62	4.68
2qrk	4.26	6.69
2nn1	5.82	6.64
2pou	7.42	6.48
3cd0	7.57	8.48
3cda	7.58	8.52
