PDB	Labels	Predictions
10gs	6.40	5.59
1bcu	3.28	3.25
1e66	9.89	6.50
1f8b	5.40	4.12
1f8c	7.40	5.15
1f8d	3.40	4.58
1gpk	5.37	6.78
1h23	8.35	7.35
1hfs	8.70	8.10
1hnn	6.24	7.84
1lbk	3.18	5.58
1lol	6.39	5.08
1loq	3.70	5.11
1lor	11.06	5.17
1mq6	11.15	9.11
1n1m	5.70	4.38
1n2v	4.08	3.75
1nvq	8.25	8.83
1o3f	7.96	5.03
1o5b	5.77	5.82
1os0	6.03	7.68
1oyt	7.24	5.99
1p1q	4.89	5.80
1ps3	2.28	2.91
1r5y	6.46	3.88
1sqa	9.21	7.29
1u1b	7.80	5.72
1u33	4.60	3.31
1uto	2.27	2.97
1vso	4.72	7.62
1w4o	5.22	4.66
1xd0	7.12	3.35
1yc1	6.17	7.19
1z95	7.12	8.54
2brb	4.86	5.56
2cbj	8.27	8.02
2cet	8.02	6.78
2d1o	7.70	7.82
2fvd	8.52	7.58
2g70	7.77	5.64
2hb1	3.80	4.10
2iwx	6.68	5.93
2j62	11.34	8.67
2j78	6.42	5.48
2jdm	5.40	5.57
2jdu	6.72	5.57
2jdy	4.37	5.70
2obf	8.85	7.57
2ole	7.25	8.20
2p4y	9.00	7.70
2pq9	8.11	7.87
2qbp	8.40	6.73
2qbr	6.33	6.20
2qft	5.26	3.55
2v00	3.66	3.73
2v7a	8.30	7.00
2vl4	6.01	6.76
2vo5	4.89	6.70
2vot	7.14	6.57
2vvn	7.30	6.91
2vw5	8.52	5.80
2w66	4.05	5.83
2wbg	4.45	6.26
2wca	5.60	7.44
2weg	6.50	7.42
2wtv	8.74	7.92
2x00	11.33	9.18
2x0y	4.60	4.12
2x8z	7.96	7.18
2x97	5.66	5.72
2xb8	7.59	6.70
2xbv	8.43	9.16
2xdl	3.10	3.71
2xhm	6.80	6.12
2xnb	6.83	7.22
2xy9	9.19	7.65
2xys	7.42	7.01
2y5h	5.79	8.43
2yfe	6.63	5.73
2yge	5.06	5.75
2yki	9.46	7.53
2ymd	3.16	4.51
2zcq	8.82	7.14
2zcr	6.87	7.93
2zjw	7.70	6.29
2zwz	7.79	7.39
2zx6	10.60	11.06
2zxd	5.22	9.86
3acw	4.76	6.14
3ag9	8.05	6.97
3ao4	2.07	2.39
3b68	8.40	7.99
3bfu	6.27	6.14
3bkk	6.08	5.54
3cft	4.19	5.84
3coy	6.02	4.90
3cyx	8.00	7.54
3d4z	4.89	3.03
3dd0	9.00	8.61
3dxg	2.40	4.14
3e93	8.85	8.20
3ebp	5.91	5.62
3ehy	5.85	6.82
3ejr	8.57	7.73
3f17	8.63	7.44
3f3c	6.02	3.08
3f80	4.22	4.11
3fcq	2.77	2.81
3fk1	2.62	4.51
3fv1	9.30	9.42
3g0w	9.52	8.63
3g2n	4.09	4.92
3g2z	2.36	2.83
3gbb	6.90	6.40
3gcs	7.25	7.65
3ge7	8.70	7.19
3gy4	5.10	2.48
3huc	5.99	7.00
3i3b	2.23	3.20
3imc	2.96	3.39
3ivg	4.30	5.01
3jvs	6.54	7.98
3k5v	6.30	8.13
3kgp	2.57	1.99
3kv2	7.32	5.71
3kwa	4.08	5.29
3l3n	8.18	7.59
3l7b	2.40	4.77
3lka	2.82	7.86
3mfv	2.52	4.25
3mss	4.66	7.35
3muz	3.46	3.73
3myg	10.70	8.22
3n7a	3.70	3.77
3n86	5.64	6.38
3nox	8.66	8.69
3nq3	3.78	6.20
3nw9	9.00	7.13
3oe5	6.88	6.81
3owj	6.07	7.75
3ozt	4.13	6.15
3pe2	9.76	8.63
3pww	7.32	6.49
3pxf	4.43	4.84
3u9q	4.38	5.34
3udh	2.85	3.15
3ueu	5.24	6.27
3uex	6.92	6.39
3uo4	6.52	7.03
3utu	10.92	8.15
3vd4	4.82	3.73
3vh9	6.24	4.51
3zso	5.12	5.96
3zsx	3.28	3.71
4de1	5.96	5.55
4de2	4.12	5.51
4des	5.85	6.50
4dew	7.00	6.71
4djr	11.52	10.72
4djv	6.72	7.27
4g8m	7.89	6.05
4gid	10.77	7.78
4gqq	2.89	2.11
4tmn	10.17	7.64
