PDB	Labels	Predictions
1gm8	4.80	3.49
1gpk	5.37	4.40
1hnn	6.24	6.68
1hp0	6.70	4.16
1hq2	6.77	4.21
1hvy	6.17	5.40
1hwi	7.55	6.00
1hww	7.70	3.78
1ia1	7.47	4.91
1j3j	8.01	5.72
1jd0	8.24	4.92
1jje	8.43	4.56
1ke5	6.25	6.47
1kzk	10.40	9.44
1l2s	4.59	3.80
1l7f	9.10	4.68
1lpz	7.60	7.68
1lrh	6.82	4.27
1m2z	7.22	5.56
1mmv	7.24	3.61
1n1m	5.70	4.18
1n2v	4.08	4.48
1n46	10.52	7.33
1nav	7.60	6.82
1of1	4.82	4.40
1of6	6.05	4.88
1opk	9.82	8.20
1oq5	7.68	9.76
1owe	6.20	5.75
1oyt	7.24	5.94
1p2y	5.00	2.40
1p62	4.66	5.44
1pmn	8.15	8.63
1q1g	8.57	7.23
1q41	7.66	6.55
1q4g	6.89	9.22
1r1h	8.92	6.45
1r55	6.80	6.46
1r58	6.96	6.06
1r9o	5.02	3.95
1s19	9.51	6.69
1s3v	7.42	7.91
1sg0	7.47	3.98
1sj0	9.10	8.34
1sq5	4.39	3.44
1sqn	9.40	7.39
1t40	7.96	6.86
1t46	6.38	10.83
1t9b	6.90	6.72
1tow	6.24	4.36
1tt1	7.19	4.70
1u1c	5.37	5.25
1uml	7.52	7.09
1unl	6.70	6.60
1uou	7.70	5.11
1v0p	6.89	6.82
1v48	8.16	4.91
1v4s	6.44	5.05
1vcj	4.59	4.04
1w1p	2.30	3.49
1w2g	4.57	5.02
1xm6	6.38	5.72
1xoq	9.17	9.75
1xoz	8.92	8.97
1y6b	7.42	8.78
1ygc	9.46	5.62
1yqy	7.62	5.81
1ywr	7.49	8.01
1z95	7.12	8.59
2bm2	7.82	4.87
2br1	5.14	5.54
2bsm	5.82	7.77
