PDB	Labels	Predictions
4fud	6.35	4.05
4fue	7.23	5.63
4fu7	6.20	5.15
4fu8	5.23	3.54
4fu9	6.20	5.78
4fub	6.21	4.93
4fuc	7.40	5.40
4fsm	7.62	6.24
4fsw	4.76	4.11
4ft5	7.56	7.26
4fsn	7.70	5.37
4fsz	6.97	4.66
4ft7	8.87	6.96
4ft0	7.11	7.02
4ft9	7.69	7.18
4fta	7.39	6.32
4ftc	7.63	6.48
4fsq	8.80	3.46
4fsr	7.94	6.22
4fst	8.28	7.39
4fw3	7.23	7.98
4fw4	8.08	9.89
4fw5	7.48	8.80
4fw6	7.70	9.70
4fw7	7.13	9.21
4fux	6.00	7.00
4fuy	6.09	5.20
4fv0	5.59	4.93
4fv1	7.08	8.41
4fv2	7.68	4.71
4fv3	7.74	5.08
4ev4	7.40	6.25
4fv5	7.70	7.45
4fv7	7.57	8.34
4fv8	7.82	7.09
4fv9	6.72	6.89
4fx3	8.07	5.67
4ek4	4.48	5.44
4ek5	6.09	4.91
4fkg	4.67	5.51
4fki	4.23	5.07
4ek6	6.04	5.78
4fjk	6.55	5.67
4ek8	7.11	5.80
3sw4	6.02	4.74
3sw7	6.64	5.99
4fko	6.11	5.92
4fkp	6.54	8.12
4fkq	6.28	6.31
4fkr	6.64	6.91
4fks	6.28	7.72
4fkt	5.97	6.30
4fku	7.01	3.51
4fkv	6.60	5.57
4fkw	7.33	6.05
