PDB	Labels	Predictions
2are	3.28	3.43
2oag	8.47	8.73
2jbj	9.70	7.70
2pwd	4.40	5.32
2pwg	4.82	5.80
2oym	5.00	4.83
2hzy	7.39	6.55
2ihj	4.59	5.46
2ojg	5.64	5.93
2hzl	6.57	4.49
2ovv	7.92	7.80
2nta	4.80	2.42
2qu6	8.52	8.50
2pog	9.54	8.41
2o4j	10.10	9.77
3b92	8.00	7.17
2p98	6.19	4.23
2z4b	9.36	8.18
2jj3	9.55	8.15
2h15	5.67	6.69
2pov	7.12	6.11
2pow	7.20	6.62
2nmx	5.57	5.81
1vso	4.72	4.66
2p95	9.37	7.29
2p16	10.10	7.37
2flr	6.10	4.88
2pgz	5.74	8.90
2bys	9.52	8.98
2gkl	5.35	4.78
2nsl	4.68	3.42
2nsj	4.79	3.83
2c92	5.68	6.11
2c94	6.82	5.67
2nnq	8.70	7.67
2psv	7.24	7.99
2cem	7.92	9.09
2cen	8.30	8.87
2q54	9.01	8.48
2b3f	6.03	5.15
2bbf	5.10	5.75
2e2r	8.26	6.33
2gz2	5.22	2.86
2hr6	4.92	5.23
2idz	9.40	8.78
2ihk	4.16	5.59
2jff	3.62	3.58
2oiq	4.94	6.40
2otz	3.63	3.84
2ou0	3.23	2.66
2pjo	0.05	1.71
2pzv	3.87	3.89
2q88	5.80	5.77
2q89	6.30	5.56
2qeh	8.62	6.40
2qvu	6.44	3.57
2r3d	-0.15	2.01
2r5p	8.48	9.40
2rde	7.01	6.82
2v8q	4.61	5.44
3b50	7.55	6.82
3bgq	7.96	5.59
3bgz	6.26	8.00
2v8y	5.71	6.19
2jgb	5.61	5.94
1gja	5.42	3.02
1swk	12.00	11.97
1toi	4.05	4.06
1iup	2.54	2.47
1tog	3.22	4.17
1uto	2.27	2.56
1ukb	3.19	3.16
2cjp	3.10	6.26
1vot	6.60	4.34
2fx6	3.70	3.97
2c1q	13.00	11.40
2e2p	4.74	4.21
2epn	7.22	7.75
2i2c	4.70	7.63
2j4k	4.85	4.33
2jdu	6.72	4.01
2jdy	4.37	3.89
2jke	4.23	5.17
2p3t	11.30	7.23
2p4y	9.00	7.76
2p7g	6.53	7.25
2pqc	5.74	6.69
2q6m	6.29	4.82
2q8z	5.68	4.42
2qbq	7.44	5.46
2qbr	6.33	6.06
2qdt	5.19	2.04
2qhy	7.48	6.95
2qhz	7.28	8.25
2qi1	7.30	8.37
2qi3	10.20	7.62
2qi4	10.44	10.34
2qi5	10.85	7.73
2qi6	10.57	9.92
2qmg	9.15	8.16
2qnq	6.11	5.65
2qrl	4.00	2.86
2qry	8.64	6.96
2r6w	9.36	10.21
2r75	6.15	5.93
2reg	5.57	6.56
2rkd	2.72	2.65
2uwl	8.40	7.47
2uwp	6.81	7.57
2uy4	4.68	3.33
2v2c	3.41	3.43
2v77	5.06	7.97
2v7t	7.48	6.99
2v7u	5.90	7.99
2v7v	6.66	5.99
2vhw	5.09	6.90
2vkm	8.74	7.82
2vmd	3.02	1.60
2vpn	6.72	6.68
2vuk	3.82	4.88
2vw5	8.52	4.67
2w26	9.40	7.54
2zmm	7.60	5.97
2zn7	7.89	6.29
3b3c	3.98	4.54
3b7r	7.70	7.83
3bex	5.57	3.23
3bl0	6.92	3.35
3brn	8.70	5.18
3bu1	8.15	3.22
3bxe	5.48	2.15
3c2f	2.00	2.15
3c2o	3.35	4.67
3c2r	3.11	5.98
3c7i	5.64	6.06
3ccw	7.87	8.11
3ccz	7.29	8.74
3cd7	7.84	8.46
3czv	7.80	5.80
3d2r	5.48	4.35
3d51	4.15	3.74
3d83	8.36	6.87
3ddg	6.00	5.69
3dp4	7.37	5.39
3e92	8.00	9.21
3eko	6.70	4.02
3ekr	5.55	5.39
3ene	6.24	5.14
3eqr	8.70	9.05
3f8c	7.68	7.95
3fat	7.64	4.94
