PDB	Labels	Predictions
1bcu	3.28	3.26
1bzc	4.92	6.96
1c5z	4.01	3.78
1e66	9.89	8.32
1eby	9.70	6.95
1g2k	7.96	9.16
1gpk	5.37	5.06
1gpn	6.48	5.62
1h22	9.10	6.47
1h23	8.35	8.08
1k1i	6.58	6.51
1lpg	7.09	10.02
1mq6	11.15	9.88
1nc1	6.12	7.14
1nc3	5.00	7.44
1nvq	8.25	9.16
1o0h	5.92	4.66
1o3f	7.96	7.00
1o5b	5.77	6.00
1owh	7.40	6.95
1oyt	7.24	6.45
1p1n	6.80	5.89
1p1q	4.89	5.11
1ps3	2.28	4.93
1pxn	7.15	7.17
1qf1	7.32	7.65
1qkt	9.04	7.56
1r5y	6.46	5.83
1s38	5.15	5.94
1sqa	9.21	7.47
1syi	5.44	7.92
1u1b	7.80	4.88
1uto	2.27	2.54
1vso	4.72	5.10
1w4o	5.22	4.73
1y6r	10.11	8.32
1yc1	6.17	6.41
1z6e	9.72	9.20
1z95	7.12	8.73
1z9g	5.64	6.76
2al5	8.40	6.90
2br1	5.14	5.48
2brb	4.86	5.76
2cbv	5.48	3.25
2cet	8.02	7.19
2fvd	8.52	6.55
2fxs	6.06	5.44
2hb1	3.80	6.80
2iwx	6.68	6.16
2j78	6.42	5.97
2j7h	7.19	6.61
2p15	10.30	10.29
2p4y	9.00	8.79
2pog	9.54	8.35
2qbp	8.40	7.47
2qbq	7.44	6.98
2qbr	6.33	7.34
2qe4	7.96	8.55
2qnq	6.11	5.65
2r9w	5.10	5.11
2v00	3.66	4.38
2v7a	8.30	6.95
2vkm	8.74	7.82
2vvn	7.30	7.26
2vw5	8.52	4.67
2w4x	4.85	5.61
2w66	4.05	5.43
2wbg	4.45	4.98
2wca	5.60	5.85
2weg	6.50	6.12
2wer	7.05	6.80
2wn9	8.52	6.30
2wnc	6.32	8.03
2wtv	8.74	8.30
2wvt	6.12	6.09
2x00	11.33	8.43
2xb8	7.59	9.18
2xbv	8.43	7.93
2xdl	3.10	3.94
2xii	7.20	8.27
2xj7	6.66	5.68
2xnb	6.83	7.85
2xys	7.42	7.62
2y5h	5.79	7.12
2yfe	6.63	5.14
2yge	5.06	4.63
2yki	9.46	6.26
2ymd	3.16	7.09
