PDB	Labels	Predictions
1gm8	4.80	5.29
1gpk	5.37	7.99
1hnn	6.24	7.66
1hp0	6.70	4.72
1hq2	6.77	6.35
1hvy	6.17	5.83
1hwi	7.55	6.74
1hww	7.70	6.00
1ia1	7.47	7.85
1j3j	8.01	6.04
1jd0	8.24	7.56
1jje	8.43	7.14
1ke5	6.25	5.06
1kzk	10.40	9.13
1l2s	4.59	4.89
1l7f	9.10	5.00
1lpz	7.60	6.97
1lrh	6.82	4.50
1m2z	7.22	7.34
1mmv	7.24	4.38
1n1m	5.70	5.46
1n2v	4.08	4.52
1n46	10.52	7.50
1nav	7.60	6.60
1of1	4.82	7.25
1of6	6.05	5.98
1opk	9.82	6.10
1oq5	7.68	7.61
1owe	6.20	4.78
1oyt	7.24	6.01
1p2y	5.00	5.72
1p62	4.66	3.86
1pmn	8.15	6.76
1q1g	8.57	6.09
1q41	7.66	5.66
1q4g	6.89	5.97
1r1h	8.92	9.10
1r55	6.80	5.43
1r58	6.96	5.24
1r9o	5.02	5.70
1s19	9.51	7.85
1s3v	7.42	6.76
1sg0	7.47	4.24
1sj0	9.10	8.88
1sq5	4.39	3.38
1sqn	9.40	7.33
1t40	7.96	6.83
1t46	6.38	8.24
1t9b	6.90	5.00
1tow	6.24	6.09
1tt1	7.19	6.40
1u1c	5.37	4.60
1uml	7.52	6.70
1unl	6.70	6.18
1uou	7.70	6.23
1v0p	6.89	7.51
1v48	8.16	6.31
1v4s	6.44	6.59
1vcj	4.59	4.32
1w1p	2.30	4.23
1w2g	4.57	3.69
1xm6	6.38	5.05
1xoq	9.17	8.86
1xoz	8.92	7.71
1y6b	7.42	7.41
1ygc	9.46	6.18
1yqy	7.62	6.56
1ywr	7.49	7.24
1z95	7.12	8.87
2bm2	7.82	5.99
2br1	5.14	6.99
2bsm	5.82	5.64
