PDB	Labels	Predictions
1bcu	3.28	5.85
1bzc	4.92	5.76
1c5z	4.01	4.19
1e66	9.89	7.59
1eby	9.70	9.46
1g2k	7.96	8.79
1gpk	5.37	6.33
1gpn	6.48	6.94
1h22	9.10	8.44
1h23	8.35	8.52
1k1i	6.58	6.81
1lpg	7.09	8.80
1mq6	11.15	8.86
1nc1	6.12	8.10
1nc3	5.00	6.37
1nvq	8.25	8.60
1o0h	5.92	4.43
1o3f	7.96	7.54
1o5b	5.77	6.78
1owh	7.40	6.88
1oyt	7.24	6.68
1p1n	6.80	6.23
1p1q	4.89	7.21
1ps3	2.28	3.32
1pxn	7.15	7.21
1qf1	7.32	6.15
1qkt	9.04	9.02
1r5y	6.46	5.05
1s38	5.15	7.02
1sqa	9.21	7.40
1syi	5.44	7.22
1u1b	7.80	5.19
1uto	2.27	1.79
1vso	4.72	6.69
1w4o	5.22	4.22
1y6r	10.11	8.58
1yc1	6.17	7.36
1z6e	9.72	10.36
1z95	7.12	8.55
1z9g	5.64	6.09
2al5	8.40	7.79
2br1	5.14	8.15
2brb	4.86	5.66
2cbv	5.48	5.69
2cet	8.02	6.46
2fvd	8.52	7.84
2fxs	6.06	6.36
2hb1	3.80	4.31
2iwx	6.68	6.65
2j78	6.42	6.15
2j7h	7.19	7.27
2p15	10.30	8.68
2p4y	9.00	7.59
2pog	9.54	8.35
2qbp	8.40	7.29
2qbq	7.44	6.63
2qbr	6.33	6.41
2qe4	7.96	7.51
2qnq	6.11	7.36
2r9w	5.10	6.22
2v00	3.66	2.90
2v7a	8.30	8.48
2vkm	8.74	7.90
2vvn	7.30	6.71
2vw5	8.52	7.57
2w4x	4.85	6.13
2w66	4.05	5.63
2wbg	4.45	6.47
2wca	5.60	6.25
2weg	6.50	6.87
2wer	7.05	4.32
2wn9	8.52	7.15
2wnc	6.32	6.80
2wtv	8.74	8.80
2wvt	6.12	6.46
2x00	11.33	7.40
2xb8	7.59	6.77
2xbv	8.43	7.95
2xdl	3.10	4.07
2xii	7.20	7.54
2xj7	6.66	4.79
2xnb	6.83	7.52
2xys	7.42	7.08
2y5h	5.79	8.39
2yfe	6.63	6.22
2yge	5.06	5.67
2yki	9.46	7.21
2ymd	3.16	5.87
2zb1	6.32	7.37
2zcq	8.82	6.05
2zcr	6.87	7.55
2zda	8.40	6.98
2zy1	7.40	7.04
3acw	4.76	7.47
3ag9	8.05	7.79
3ao4	2.07	4.15
3arp	7.15	5.10
3arq	6.40	5.10
3aru	3.22	5.73
3arv	5.64	5.31
3ary	6.00	5.13
3b1m	8.48	7.71
3b27	5.16	5.79
3b5r	8.77	8.18
3b65	9.27	7.53
3b68	8.40	8.30
3bgz	6.26	7.63
3coy	6.02	3.89
3coz	5.57	4.08
3d4z	4.89	5.47
3d6q	3.76	4.16
3dd0	9.00	8.72
3dx1	3.58	3.58
3dx2	6.82	5.49
3dxg	2.40	4.18
3e5a	8.23	8.26
3e92	8.00	6.85
3e93	8.85	8.39
3ebp	5.91	6.29
3ehy	5.85	8.16
3ejr	8.57	6.97
3f3c	6.02	3.62
3fcq	2.77	5.52
3fur	8.00	7.32
3fv1	9.30	9.80
3fv2	8.11	8.31
3g0w	9.52	7.61
3g2n	4.09	5.59
3g2z	2.36	5.12
3g31	2.89	3.37
3gbb	6.90	6.26
3gc5	7.26	6.16
3ge7	8.70	6.97
3gr2	2.52	3.16
3gv9	2.12	2.48
3gy4	5.10	3.76
3ivg	4.30	4.64
3jvr	5.72	7.90
3jvs	6.54	7.43
3jya	6.89	7.85
3k5v	6.30	8.29
3kgp	2.57	2.18
3kr8	8.10	7.13
3kwa	4.08	4.03
3l7b	2.40	4.06
3lka	2.82	7.01
3mss	4.66	5.97
3myg	10.70	7.51
3n76	6.85	5.25
3n7a	3.70	4.08
3n86	5.64	5.61
3nq9	4.03	6.20
3nw9	9.00	5.61
3nx7	8.10	8.26
3o9i	11.82	13.25
3oe4	7.47	6.31
3oe5	6.88	5.97
3ozs	5.33	6.03
3ozt	4.13	6.18
3p5o	7.26	6.39
3prs	7.82	7.07
3pww	7.32	6.91
3pxf	4.43	5.08
3pyy	6.86	7.40
3qgy	7.80	7.58
3qqs	5.82	6.03
3r88	4.82	5.20
3rlr	7.52	7.88
3rr4	4.55	7.29
3rsx	4.41	4.41
3ryj	7.80	9.49
3syr	5.10	5.75
3tsk	7.17	8.92
3twp	3.92	5.01
3u5j	5.61	6.58
3u8k	8.66	7.50
3u8n	10.17	7.71
3u9q	4.38	5.81
3udh	2.85	3.89
3ueu	5.24	5.47
3uev	5.89	5.20
3uew	6.31	6.78
3uex	6.92	5.51
3ui7	9.00	8.09
3uo4	6.52	9.18
3up2	7.40	9.02
3utu	10.92	8.91
3uuo	7.96	7.97
3wtj	6.53	7.60
3wz8	5.82	6.50
3zdg	7.10	6.92
3zso	5.12	6.85
3zsx	3.28	5.50
3zt2	2.84	3.60
4abg	3.57	4.43
4agn	3.97	5.27
4agp	4.69	5.11
4agq	5.01	5.53
4bkt	3.62	4.08
4cig	3.67	4.95
4ciw	4.82	4.12
4cr9	4.10	4.73
4cra	7.22	8.49
4crc	8.72	9.15
4ddh	3.30	2.99
4ddk	2.29	3.17
4de1	5.96	5.48
4de2	4.12	5.33
4de3	5.52	5.26
4djv	6.72	6.85
4dld	5.82	7.55
4dli	5.62	6.30
4e5w	7.66	9.74
4e6q	8.36	9.10
4ea2	6.44	6.68
4eky	3.52	3.15
4eor	6.30	7.49
4f09	6.70	7.98
4f9w	6.94	6.87
4gfm	7.22	6.90
4gid	10.77	8.39
4gkm	5.17	5.77
4gr0	9.55	9.78
4hge	7.92	8.47
4ivb	8.72	10.11
4ivc	10.00	10.28
4ivd	9.52	10.29
4j21	7.41	8.33
4j28	5.70	6.50
4j3l	7.80	7.66
4jfs	5.27	5.90
4jia	9.22	9.36
4jsz	2.30	6.60
4jxs	4.74	4.21
4k18	8.96	9.08
4k77	6.63	7.63
4kz6	3.10	3.77
4kzq	6.10	6.65
4kzu	6.50	6.98
4llx	2.89	4.09
4lzs	4.80	5.19
4m0y	6.46	7.10
4m0z	5.19	7.12
4mgd	4.69	6.97
4mme	6.50	6.91
4ogj	6.79	8.08
4owm	2.96	4.58
4pcs	7.85	6.51
4qac	9.40	7.05
4qd6	8.64	8.38
4rfm	10.05	8.38
4tmn	10.17	6.32
4twp	10.00	9.57
4ty7	9.52	8.21
4u4s	2.92	5.76
4w9c	4.65	5.55
4wiv	6.26	7.48
4x6p	8.30	9.19
5a7b	3.57	5.26
5aba	2.98	4.57
5dwr	11.22	10.53
5tmn	8.04	5.19
