PDB	Labels	Predictions
1bcu	3.28	5.30
1bzc	4.92	6.70
1c5z	4.01	4.38
1e66	9.89	8.77
1eby	9.70	8.03
1g2k	7.96	8.52
1gpk	5.37	6.67
1gpn	6.48	8.64
1h22	9.10	7.68
1h23	8.35	7.68
1k1i	6.58	8.05
1lpg	7.09	9.92
1mq6	11.15	9.25
1nc1	6.12	7.49
1nc3	5.00	8.26
1nvq	8.25	8.91
1o0h	5.92	4.13
1o3f	7.96	6.43
1o5b	5.77	6.03
1owh	7.40	6.34
1oyt	7.24	6.09
1p1n	6.80	6.08
1p1q	4.89	5.11
1ps3	2.28	5.00
1pxn	7.15	6.61
1qf1	7.32	6.50
1qkt	9.04	9.33
1r5y	6.46	4.18
1s38	5.15	5.57
1sqa	9.21	6.92
1syi	5.44	4.66
1u1b	7.80	4.12
1uto	2.27	2.42
1vso	4.72	7.79
1w4o	5.22	3.80
1y6r	10.11	8.85
1yc1	6.17	7.75
1z6e	9.72	8.36
1z95	7.12	9.26
1z9g	5.64	5.02
2al5	8.40	6.13
2br1	5.14	6.84
2brb	4.86	5.41
2cbv	5.48	3.81
2cet	8.02	8.00
2fvd	8.52	7.36
2fxs	6.06	5.32
2hb1	3.80	5.64
2iwx	6.68	6.80
2j78	6.42	5.56
2j7h	7.19	5.94
2p15	10.30	10.21
2p4y	9.00	7.81
2pog	9.54	8.94
2qbp	8.40	7.36
2qbq	7.44	6.89
2qbr	6.33	6.95
2qe4	7.96	8.33
2qnq	6.11	7.41
2r9w	5.10	4.69
2v00	3.66	2.98
2v7a	8.30	7.42
2vkm	8.74	7.92
2vvn	7.30	6.95
2vw5	8.52	6.19
2w4x	4.85	4.52
2w66	4.05	5.39
2wbg	4.45	6.97
2wca	5.60	7.42
2weg	6.50	6.17
2wer	7.05	4.69
2wn9	8.52	6.55
2wnc	6.32	6.32
2wtv	8.74	8.48
2wvt	6.12	6.25
2x00	11.33	8.05
2xb8	7.59	6.31
2xbv	8.43	9.20
2xdl	3.10	3.63
