PDB	Labels	Predictions
4fud	6.35	4.82
4fue	7.23	7.26
4fu7	6.20	6.34
4fu8	5.23	5.39
4fu9	6.20	6.93
4fub	6.21	6.69
4fuc	7.40	6.34
4fsm	7.62	7.19
4fsw	4.76	6.59
4ft5	7.56	8.81
4fsn	7.70	7.77
4fsz	6.97	5.89
4ft7	8.87	8.74
4ft0	7.11	6.74
4ft9	7.69	8.30
4fta	7.39	7.43
4ftc	7.63	7.81
4fsq	8.80	8.75
4fsr	7.94	7.89
4fst	8.28	7.83
4fw3	7.23	9.78
4fw4	8.08	9.84
4fw5	7.48	7.33
4fw6	7.70	7.33
4fw7	7.13	7.15
4fux	6.00	7.39
4fuy	6.09	7.35
4fv0	5.59	7.84
4fv1	7.08	8.08
4fv2	7.68	7.58
4fv3	7.74	8.57
4ev4	7.40	7.61
4fv5	7.70	7.79
4fv7	7.57	9.13
4fv8	7.82	8.76
4fv9	6.72	7.77
4fx3	8.07	6.27
4ek4	4.48	6.01
4ek5	6.09	5.98
4fkg	4.67	6.05
4fki	4.23	6.93
4ek6	6.04	6.15
4fjk	6.55	5.27
4ek8	7.11	7.00
3sw4	6.02	6.27
3sw7	6.64	6.96
4fko	6.11	7.12
4fkp	6.54	6.85
4fkq	6.28	6.83
4fkr	6.64	6.82
4fks	6.28	7.86
4fkt	5.97	6.49
4fku	7.01	6.27
4fkv	6.60	6.49
4fkw	7.33	7.30
