PDB	Labels	Predictions
4fud	6.35	4.46
4fue	7.23	7.79
4fu7	6.20	5.40
4fu8	5.23	3.40
4fu9	6.20	7.43
4fub	6.21	6.90
4fuc	7.40	6.91
4fsm	7.62	6.95
4fsw	4.76	7.58
4ft5	7.56	8.13
4fsn	7.70	8.37
4fsz	6.97	6.79
4ft7	8.87	8.02
4ft0	7.11	7.65
4ft9	7.69	7.86
4fta	7.39	8.06
4ftc	7.63	7.64
4fsq	8.80	7.27
4fsr	7.94	8.22
4fst	8.28	7.38
4fw3	7.23	10.26
4fw4	8.08	10.29
4fw5	7.48	7.78
4fw6	7.70	7.85
4fw7	7.13	7.80
4fux	6.00	8.01
4fuy	6.09	8.41
4fv0	5.59	7.91
4fv1	7.08	8.15
4fv2	7.68	8.07
4fv3	7.74	8.39
4ev4	7.40	4.45
4fv5	7.70	7.97
4fv7	7.57	7.85
4fv8	7.82	8.66
4fv9	6.72	8.37
4fx3	8.07	6.66
4ek4	4.48	5.21
4ek5	6.09	6.68
4fkg	4.67	6.53
4fki	4.23	6.24
4ek6	6.04	6.23
4fjk	6.55	6.03
4ek8	7.11	6.99
3sw4	6.02	7.01
3sw7	6.64	7.11
4fko	6.11	7.04
4fkp	6.54	6.56
4fkq	6.28	6.83
4fkr	6.64	7.23
4fks	6.28	7.34
4fkt	5.97	6.85
4fku	7.01	6.66
4fkv	6.60	6.80
4fkw	7.33	6.68
