PDB	Labels	Predictions
1gm8	4.80	5.88
1gpk	5.37	6.06
1hnn	6.24	5.56
1hp0	6.70	5.74
1hq2	6.77	5.26
1hvy	6.17	6.80
1hwi	7.55	6.63
1hww	7.70	5.09
1ia1	7.47	5.90
1j3j	8.01	5.74
1jd0	8.24	7.28
1jje	8.43	5.91
1ke5	6.25	6.70
1kzk	10.40	9.17
1l2s	4.59	5.36
1l7f	9.10	7.67
1lpz	7.60	7.44
1lrh	6.82	5.25
1m2z	7.22	7.77
1mmv	7.24	5.02
1n1m	5.70	5.17
1n2v	4.08	4.38
1n46	10.52	7.10
1nav	7.60	7.05
1of1	4.82	6.04
1of6	6.05	5.81
1opk	9.82	7.82
1oq5	7.68	7.51
1owe	6.20	6.48
1oyt	7.24	6.49
1p2y	5.00	4.32
1p62	4.66	5.33
1pmn	8.15	7.70
1q1g	8.57	7.69
1q41	7.66	7.24
1q4g	6.89	5.50
1r1h	8.92	7.14
1r55	6.80	5.51
1r58	6.96	6.90
1r9o	5.02	5.49
1s19	9.51	8.90
1s3v	7.42	7.72
1sg0	7.47	5.30
1sj0	9.10	8.61
1sq5	4.39	4.68
1sqn	9.40	7.98
1t40	7.96	7.06
1t46	6.38	7.55
1t9b	6.90	6.14
1tow	6.24	5.79
1tt1	7.19	6.71
1u1c	5.37	5.89
1uml	7.52	8.18
1unl	6.70	7.59
1uou	7.70	5.37
1v0p	6.89	7.18
1v48	8.16	5.71
1v4s	6.44	7.67
1vcj	4.59	6.41
1w1p	2.30	4.03
1w2g	4.57	4.91
1xm6	6.38	5.89
1xoq	9.17	8.84
1xoz	8.92	7.45
1y6b	7.42	7.88
1ygc	9.46	7.50
1yqy	7.62	6.11
1ywr	7.49	7.60
1z95	7.12	7.65
2bm2	7.82	6.57
2br1	5.14	6.62
2bsm	5.82	7.39
