PDB	Labels	Predictions
10gs	6.40	5.81
1bcu	3.28	4.59
1e66	9.89	7.32
1f8b	5.40	4.87
1f8c	7.40	5.92
1f8d	3.40	5.70
1gpk	5.37	6.11
1h23	8.35	8.08
1hfs	8.70	8.70
1hnn	6.24	5.81
1lbk	3.18	4.88
1lol	6.39	5.07
1loq	3.70	4.72
1lor	11.06	7.66
1mq6	11.15	7.91
1n1m	5.70	5.21
1n2v	4.08	4.47
1nvq	8.25	7.94
1o3f	7.96	6.21
1o5b	5.77	5.35
1os0	6.03	6.87
1oyt	7.24	7.24
1p1q	4.89	5.97
1ps3	2.28	4.94
1r5y	6.46	5.22
1sqa	9.21	7.32
1u1b	7.80	5.89
1u33	4.60	5.67
1uto	2.27	3.00
1vso	4.72	4.73
1w4o	5.22	4.43
1xd0	7.12	6.26
1yc1	6.17	7.00
1z95	7.12	7.63
2brb	4.86	6.55
2cbj	8.27	6.42
2cet	8.02	7.28
2d1o	7.70	7.60
2fvd	8.52	7.32
2g70	7.77	5.64
2hb1	3.80	4.72
2iwx	6.68	6.08
2j62	11.34	8.59
2j78	6.42	6.08
2jdm	5.40	5.57
2jdu	6.72	5.30
2jdy	4.37	4.80
2obf	8.85	6.66
2ole	7.25	7.74
2p4y	9.00	7.38
2pq9	8.11	6.67
2qbp	8.40	6.52
2qbr	6.33	6.51
2qft	5.26	4.35
2v00	3.66	4.29
2v7a	8.30	7.57
2vl4	6.01	5.42
2vo5	4.89	6.63
2vot	7.14	7.47
2vvn	7.30	7.65
2vw5	8.52	6.14
2w66	4.05	5.30
2wbg	4.45	6.12
2wca	5.60	6.16
2weg	6.50	6.66
2wtv	8.74	7.94
2x00	11.33	7.76
2x0y	4.60	5.81
2x8z	7.96	6.69
2x97	5.66	6.77
2xb8	7.59	6.03
2xbv	8.43	8.40
2xdl	3.10	5.33
2xhm	6.80	6.92
2xnb	6.83	7.88
2xy9	9.19	7.44
2xys	7.42	6.86
2y5h	5.79	7.53
2yfe	6.63	6.58
2yge	5.06	5.46
2yki	9.46	6.49
2ymd	3.16	5.75
2zcq	8.82	6.53
2zcr	6.87	6.83
2zjw	7.70	5.87
2zwz	7.79	6.33
2zx6	10.60	8.75
2zxd	5.22	5.27
3acw	4.76	6.32
3ag9	8.05	6.87
3ao4	2.07	4.99
3b68	8.40	7.14
3bfu	6.27	6.76
3bkk	6.08	6.43
3cft	4.19	5.07
3coy	6.02	6.80
3cyx	8.00	8.79
3d4z	4.89	4.63
3dd0	9.00	7.81
3dxg	2.40	3.45
3e93	8.85	7.80
3ebp	5.91	5.49
3ehy	5.85	6.14
3ejr	8.57	7.60
3f17	8.63	6.94
3f3c	6.02	5.80
3f80	4.22	5.88
3fcq	2.77	4.33
3fk1	2.62	4.41
3fv1	9.30	8.78
3g0w	9.52	7.63
3g2n	4.09	4.96
3g2z	2.36	3.61
3gbb	6.90	7.33
3gcs	7.25	7.25
3ge7	8.70	7.66
3gy4	5.10	4.26
3huc	5.99	6.82
3i3b	2.23	3.37
3imc	2.96	3.33
3ivg	4.30	6.22
3jvs	6.54	5.47
3k5v	6.30	6.68
3kgp	2.57	3.24
3kv2	7.32	5.95
3kwa	4.08	5.14
3l3n	8.18	7.57
3l7b	2.40	4.22
3lka	2.82	4.62
3mfv	2.52	5.07
3mss	4.66	5.09
3muz	3.46	2.95
3myg	10.70	7.43
3n7a	3.70	3.88
3n86	5.64	5.89
3nox	8.66	7.73
3nq3	3.78	5.71
3nw9	9.00	7.96
3oe5	6.88	6.71
3owj	6.07	6.16
3ozt	4.13	6.65
3pe2	9.76	7.93
3pww	7.32	7.08
3pxf	4.43	5.04
3u9q	4.38	5.53
3udh	2.85	3.89
3ueu	5.24	6.18
3uex	6.92	6.56
3uo4	6.52	7.44
3utu	10.92	8.31
3vd4	4.82	3.48
3vh9	6.24	4.49
3zso	5.12	5.46
3zsx	3.28	4.13
4de1	5.96	5.45
4de2	4.12	5.46
4des	5.85	6.12
4dew	7.00	5.93
4djr	11.52	9.20
4djv	6.72	6.70
4g8m	7.89	5.82
4gid	10.77	7.76
4gqq	2.89	4.13
4tmn	10.17	7.01
