PDB	Labels	Predictions
1gm8	4.80	6.84
1gpk	5.37	5.99
1hnn	6.24	7.86
1hp0	6.70	3.62
1hq2	6.77	5.50
1hvy	6.17	6.97
1hwi	7.55	6.64
1hww	7.70	5.03
1ia1	7.47	6.12
1j3j	8.01	6.64
1jd0	8.24	6.18
1jje	8.43	5.09
1ke5	6.25	7.12
1kzk	10.40	10.40
1l2s	4.59	4.98
1l7f	9.10	6.54
1lpz	7.60	8.58
1lrh	6.82	5.73
1m2z	7.22	7.47
1mmv	7.24	4.44
1n1m	5.70	7.02
1n2v	4.08	4.64
1n46	10.52	9.09
1nav	7.60	5.21
1of1	4.82	5.31
1of6	6.05	3.80
1opk	9.82	7.02
1oq5	7.68	8.11
1owe	6.20	6.94
1oyt	7.24	7.46
1p2y	5.00	5.82
1p62	4.66	3.81
1pmn	8.15	8.43
1q1g	8.57	4.04
1q41	7.66	7.93
1q4g	6.89	6.16
1r1h	8.92	6.31
1r55	6.80	7.32
1r58	6.96	5.77
1r9o	5.02	6.58
1s19	9.51	6.99
1s3v	7.42	7.52
1sg0	7.47	5.63
1sj0	9.10	7.72
1sq5	4.39	6.16
1sqn	9.40	8.00
1t40	7.96	6.44
1t46	6.38	6.91
1t9b	6.90	6.42
1tow	6.24	5.61
1tt1	7.19	7.84
1u1c	5.37	4.74
1uml	7.52	6.57
1unl	6.70	6.23
1uou	7.70	5.35
1v0p	6.89	6.34
1v48	8.16	5.82
1v4s	6.44	6.15
1vcj	4.59	6.21
1w1p	2.30	5.37
1w2g	4.57	4.31
1xm6	6.38	7.26
1xoq	9.17	8.31
1xoz	8.92	8.59
1y6b	7.42	7.68
1ygc	9.46	8.30
1yqy	7.62	4.95
1ywr	7.49	7.02
1z95	7.12	8.03
2bm2	7.82	7.88
2br1	5.14	7.11
2bsm	5.82	7.16
