PDB	Labels	Predictions
6pgb	4.60	4.58
3rz1	8.74	7.64
6fnt	4.68	3.79
4ww8	10.17	9.55
5u6d	8.59	6.93
5ap7	6.29	6.49
4alx	7.28	6.32
4jg7	6.92	7.05
6hky	9.34	8.18
1moq	3.46	3.27
1uyg	4.27	4.90
4qyy	7.30	6.42
2rcw	8.10	7.15
5k0f	6.07	5.57
4x8v	6.89	7.04
5wev	6.82	5.29
2ei6	7.39	7.53
2xkd	5.64	4.90
6s9x	6.42	6.18
6nlj	4.82	4.36
6ugq	7.55	6.70
3hvk	8.52	7.81
3wym	9.52	8.87
4leq	6.54	6.57
3iej	6.66	7.38
2k0g	6.97	6.64
5teh	7.55	7.50
5xij	7.30	7.17
4mmm	3.82	3.74
6knh	3.55	2.95
3hwx	7.86	7.41
4w9x	7.40	7.24
2wkt	4.31	4.08
4uv8	6.47	5.63
4d8s	6.49	6.38
4p02	6.40	6.63
2ghg	8.82	7.97
3udd	7.10	6.92
5ccl	4.77	5.14
4cwo	5.21	5.15
4i7l	3.99	3.60
4ec0	6.07	5.61
6myn	7.85	7.54
5wr7	8.96	8.18
1o4d	3.52	2.20
3khv	1.85	1.99
1pf8	7.51	6.79
2j7e	7.32	7.25
5x73	6.74	6.47
5wip	4.71	4.39
6mmo	3.35	3.42
4g0z	2.21	2.47
2kaw	4.97	4.35
6nfg	4.11	4.30
1ai7	4.09	3.34
6skd	5.80	5.77
1qj1	8.05	7.49
1qhr	6.89	6.04
4u70	5.02	4.74
2p83	7.96	7.60
2p2h	7.17	6.91
4qpd	7.82	7.23
6fs1	7.01	6.97
5eob	9.62	8.32
4hai	8.10	6.99
6gjl	3.86	2.76
6gcw	8.64	7.71
3f19	7.19	6.55
6q37	6.36	5.44
4hdc	8.92	8.00
5aia	5.20	5.24
5j20	9.14	7.24
5ny1	6.44	7.16
5jfp	9.32	8.86
3n3g	7.24	6.71
5swh	7.59	6.91
4tpm	8.62	7.83
1xbc	7.92	7.15
2r38	7.44	6.35
4l6s	8.52	7.13
3r0y	4.84	5.82
1hk1	5.64	4.89
4zw7	4.72	5.97
3dkj	5.70	6.31
2ha6	4.32	3.43
3s56	9.62	8.02
5i9x	7.52	7.68
2bxt	8.52	7.54
3e6v	6.83	5.39
6ey7	4.30	4.29
6g3c	6.91	6.86
5oh3	3.87	3.24
4jnm	8.52	7.37
6fba	4.70	4.95
5zfi	5.92	5.80
1o0o	5.10	4.41
2xp5	3.44	3.73
6cvf	6.35	3.97
5xfj	8.22	7.41
6aej	6.15	5.46
5lvr	3.60	2.79
4ded	7.42	5.90
4p74	5.00	4.26
1b74	1.30	1.59
4ruz	7.64	6.60
4tpw	4.69	4.59
2c02	4.04	3.71
5za2	5.77	5.69
5tol	7.48	7.03
6jz0	7.82	7.07
5j7q	4.58	4.68
5mxf	3.59	3.56
2brg	5.21	5.21
4gg5	9.03	7.48
5wf3	5.85	5.81
3mhl	7.25	6.75
4kiq	7.64	6.70
4pin	5.40	5.08
3zxh	8.52	6.90
2nt7	6.52	6.38
5l6p	7.26	6.76
4uiu	7.90	7.32
3oaw	8.15	6.79
3dnt	4.74	4.38
4o55	5.30	6.56
1bm7	7.52	6.17
6dvm	8.52	7.78
3ihz	6.80	6.80
4hbv	4.64	4.03
3oy1	7.80	7.82
5jcj	4.42	4.69
5kks	8.70	7.49
1ung	6.80	5.73
2o8h	7.60	7.36
2cex	4.70	6.30
3vi5	5.68	5.99
4r92	7.41	7.07
3mrx	3.39	3.84
3mzc	6.65	6.44
4di2	8.26	8.19
5nxw	7.24	6.61
4ie5	4.82	4.28
4q7v	3.59	3.41
6bhv	5.23	5.96
4mk0	5.20	4.68
4r5t	6.10	5.14
3iaf	2.92	3.15
6g2r	9.46	8.60
4d83	7.26	6.82
4zei	5.88	5.07
5h1t	3.80	3.30
5q0u	6.76	6.07
2gh6	4.95	5.62
4ona	8.15	7.92
5umy	6.97	6.69
5uga	6.79	6.63
2aod	5.66	4.41
5nuu	8.20	7.16
6dgo	5.47	5.33
1lhg	7.10	6.73
3iod	4.10	3.65
2yex	10.00	7.49
6q54	6.49	6.08
5w6e	8.04	8.06
6i63	7.01	6.60
5f2k	6.16	5.91
2qcg	4.00	3.51
6fu5	7.50	6.87
4o3f	5.56	4.99
5khi	6.77	6.09
3kqy	4.82	4.79
4z0q	8.17	8.06
6c8c	6.38	6.37
5u69	6.22	5.76
6c3u	5.40	4.90
2cmc	5.76	5.74
2ww2	4.85	4.50
4x0f	7.00	6.76
2xru	7.51	7.09
6gnr	5.44	5.53
4cc6	6.64	6.17
3uvq	7.77	7.58
5zo8	8.20	7.77
5am4	6.95	6.79
5mi9	8.35	7.68
6j06	6.59	6.46
6rfi	7.43	6.84
3f3u	4.74	4.37
2fwy	6.70	6.15
