PDB	Labels	Predictions
2are	3.28	3.84
2oag	8.47	7.32
2jbj	9.70	6.36
2pwd	4.40	5.36
2pwg	4.82	5.59
2oym	5.00	6.48
2hzy	7.39	6.20
2ihj	4.59	6.03
2ojg	5.64	7.20
2hzl	6.57	3.47
2ovv	7.92	7.05
2nta	4.80	6.72
2qu6	8.52	8.17
2pog	9.54	8.18
2o4j	10.10	8.63
3b92	8.00	5.53
2p98	6.19	6.14
2z4b	9.36	8.06
2jj3	9.55	7.28
2h15	5.67	7.12
2pov	7.12	7.87
2pow	7.20	7.65
2nmx	5.57	6.97
1vso	4.72	5.51
2p95	9.37	7.21
2p16	10.10	7.56
2flr	6.10	6.30
2pgz	5.74	6.03
2bys	9.52	7.32
2gkl	5.35	4.72
2nsl	4.68	5.84
2nsj	4.79	5.93
2c92	5.68	5.87
2c94	6.82	6.23
2nnq	8.70	7.55
2psv	7.24	8.28
2cem	7.92	8.51
2cen	8.30	8.58
2q54	9.01	8.02
2b3f	6.03	5.32
2bbf	5.10	5.73
2e2r	8.26	6.44
2gz2	5.22	5.92
2hr6	4.92	5.06
2idz	9.40	5.81
2ihk	4.16	6.02
2jff	3.62	4.84
2oiq	4.94	7.44
2otz	3.63	3.92
2ou0	3.23	3.18
2pjo	0.05	4.38
2pzv	3.87	4.04
2q88	5.80	5.39
2q89	6.30	5.57
2qeh	8.62	5.42
2qvu	6.44	6.02
2r3d	-0.15	3.86
2r5p	8.48	8.49
2rde	7.01	6.41
2v8q	4.61	5.94
3b50	7.55	6.58
3bgq	7.96	7.20
3bgz	6.26	6.78
2v8y	5.71	5.90
2jgb	5.61	5.06
1gja	5.42	5.88
1swk	12.00	8.34
1toi	4.05	4.14
1iup	2.54	4.34
1tog	3.22	4.33
1uto	2.27	3.00
1ukb	3.19	4.29
2cjp	3.10	4.08
1vot	6.60	6.47
2fx6	3.70	4.24
2c1q	13.00	8.44
2e2p	4.74	5.13
2epn	7.22	5.67
2i2c	4.70	6.65
2j4k	4.85	5.71
2jdu	6.72	4.74
2jdy	4.37	4.37
2jke	4.23	4.90
2p3t	11.30	7.77
2p4y	9.00	7.63
2p7g	6.53	6.44
2pqc	5.74	6.18
2q6m	6.29	5.39
2q8z	5.68	6.02
2qbq	7.44	6.00
2qbr	6.33	5.90
2qdt	5.19	4.02
2qhy	7.48	7.95
2qhz	7.28	7.86
2qi1	7.30	9.28
2qi3	10.20	7.87
2qi4	10.44	8.27
2qi5	10.85	7.93
2qi6	10.57	7.98
2qmg	9.15	8.14
2qnq	6.11	6.95
2qrl	4.00	4.40
2qry	8.64	6.28
2r6w	9.36	8.32
2r75	6.15	5.41
2reg	5.57	4.15
2rkd	2.72	4.05
2uwl	8.40	7.22
2uwp	6.81	7.21
2uy4	4.68	5.81
2v2c	3.41	4.27
2v77	5.06	5.92
2v7t	7.48	6.36
2v7u	5.90	6.47
2v7v	6.66	6.24
2vhw	5.09	5.34
2vkm	8.74	8.18
2vmd	3.02	3.18
2vpn	6.72	4.90
2vuk	3.82	4.82
2vw5	8.52	6.36
2w26	9.40	7.45
2zmm	7.60	5.95
2zn7	7.89	5.98
3b3c	3.98	4.44
3b7r	7.70	7.48
3bex	5.57	5.44
3bl0	6.92	6.60
3brn	8.70	5.37
3bu1	8.15	4.30
3bxe	5.48	4.28
3c2f	2.00	5.67
3c2o	3.35	4.46
3c2r	3.11	4.26
3c7i	5.64	6.14
3ccw	7.87	7.75
3ccz	7.29	7.70
3cd7	7.84	7.72
3czv	7.80	7.33
3d2r	5.48	4.89
3d51	4.15	5.67
3d83	8.36	7.57
3ddg	6.00	5.83
3dp4	7.37	5.82
3e92	8.00	7.16
3eko	6.70	4.95
3ekr	5.55	6.43
3ene	6.24	7.25
3eqr	8.70	7.22
3f8c	7.68	7.21
3fat	7.64	5.73
