PDB	Labels	Predictions
4fud	6.35	5.46
4fue	7.23	6.46
4fu7	6.20	6.17
4fu8	5.23	5.12
4fu9	6.20	6.53
4fub	6.21	6.13
4fuc	7.40	6.70
4fsm	7.62	6.51
4fsw	4.76	4.93
4ft5	7.56	6.96
4fsn	7.70	6.78
4fsz	6.97	5.51
4ft7	8.87	7.49
4ft0	7.11	6.47
4ft9	7.69	6.50
4fta	7.39	6.81
4ftc	7.63	6.57
4fsq	8.80	7.13
4fsr	7.94	7.16
4fst	8.28	6.62
4fw3	7.23	6.92
4fw4	8.08	6.76
4fw5	7.48	6.88
4fw6	7.70	6.87
4fw7	7.13	6.91
4fux	6.00	6.75
4fuy	6.09	6.88
4fv0	5.59	6.69
4fv1	7.08	7.75
4fv2	7.68	7.35
4fv3	7.74	7.88
4ev4	7.40	6.11
4fv5	7.70	7.75
4fv7	7.57	7.79
4fv8	7.82	8.11
4fv9	6.72	7.45
4fx3	8.07	6.02
4ek4	4.48	5.53
4ek5	6.09	6.31
4fkg	4.67	6.03
4fki	4.23	6.34
4ek6	6.04	6.54
4fjk	6.55	5.14
4ek8	7.11	7.06
3sw4	6.02	7.00
3sw7	6.64	7.05
4fko	6.11	7.09
4fkp	6.54	6.71
4fkq	6.28	6.48
4fkr	6.64	6.78
4fks	6.28	7.19
4fkt	5.97	6.90
4fku	7.01	4.53
4fkv	6.60	7.52
4fkw	7.33	7.07
