PDB	Labels	Predictions
1bcu	3.28	4.31
1bzc	4.92	6.21
1c5z	4.01	4.77
1e66	9.89	7.40
1eby	9.70	8.68
1g2k	7.96	7.50
1gpk	5.37	6.77
1gpn	6.48	8.06
1h22	9.10	8.08
1h23	8.35	8.14
1k1i	6.58	6.13
1lpg	7.09	8.05
1mq6	11.15	7.16
1nc1	6.12	4.95
1nc3	5.00	4.95
1nvq	8.25	7.74
1o0h	5.92	3.78
1o3f	7.96	7.49
1o5b	5.77	6.73
1owh	7.40	6.58
1oyt	7.24	6.99
1p1n	6.80	5.96
1p1q	4.89	5.16
1ps3	2.28	5.31
1pxn	7.15	5.21
1qf1	7.32	7.45
1qkt	9.04	8.45
1r5y	6.46	5.12
1s38	5.15	6.63
1sqa	9.21	6.92
1syi	5.44	5.11
1u1b	7.80	4.97
1uto	2.27	2.33
1vso	4.72	6.85
1w4o	5.22	4.78
1y6r	10.11	8.27
1yc1	6.17	6.18
1z6e	9.72	7.89
1z95	7.12	9.02
1z9g	5.64	5.90
2al5	8.40	6.74
2br1	5.14	4.66
2brb	4.86	4.52
2cbv	5.48	4.49
2cet	8.02	7.59
2fvd	8.52	7.50
2fxs	6.06	6.26
2hb1	3.80	5.72
2iwx	6.68	6.16
2j78	6.42	5.86
2j7h	7.19	7.03
2p15	10.30	7.78
2p4y	9.00	7.28
2pog	9.54	8.04
2qbp	8.40	6.38
2qbq	7.44	6.60
2qbr	6.33	6.26
2qe4	7.96	7.99
2qnq	6.11	7.09
2r9w	5.10	5.40
2v00	3.66	4.26
2v7a	8.30	6.63
2vkm	8.74	7.74
2vvn	7.30	7.32
2vw5	8.52	5.96
2w4x	4.85	4.91
2w66	4.05	4.91
2wbg	4.45	7.63
2wca	5.60	6.26
2weg	6.50	4.59
2wer	7.05	6.79
2wn9	8.52	6.75
2wnc	6.32	6.60
2wtv	8.74	7.82
2wvt	6.12	6.14
2x00	11.33	9.21
2xb8	7.59	6.93
2xbv	8.43	7.75
2xdl	3.10	4.44
2xii	7.20	8.54
2xj7	6.66	5.32
2xnb	6.83	8.20
2xys	7.42	7.12
2y5h	5.79	7.93
2yfe	6.63	6.35
2yge	5.06	5.27
2yki	9.46	5.94
2ymd	3.16	4.81
2zb1	6.32	7.07
2zcq	8.82	6.50
2zcr	6.87	7.91
2zda	8.40	5.18
2zy1	7.40	5.90
3acw	4.76	6.47
3ag9	8.05	7.71
3ao4	2.07	2.55
3arp	7.15	4.42
3arq	6.40	5.15
3aru	3.22	4.98
3arv	5.64	5.06
3ary	6.00	5.86
3b1m	8.48	6.45
3b27	5.16	5.39
3b5r	8.77	7.78
3b65	9.27	7.55
3b68	8.40	8.43
3bgz	6.26	6.33
3coy	6.02	6.43
3coz	5.57	6.40
3d4z	4.89	8.15
3d6q	3.76	3.62
3dd0	9.00	7.69
3dx1	3.58	3.01
3dx2	6.82	6.02
3dxg	2.40	3.15
3e5a	8.23	7.79
3e92	8.00	6.94
3e93	8.85	7.32
3ebp	5.91	4.16
3ehy	5.85	7.50
3ejr	8.57	6.41
3f3c	6.02	3.17
3fcq	2.77	3.08
3fur	8.00	6.35
3fv1	9.30	9.20
3fv2	8.11	8.06
3g0w	9.52	8.73
3g2n	4.09	4.75
3g2z	2.36	2.96
3g31	2.89	3.96
3gbb	6.90	6.74
3gc5	7.26	6.98
3ge7	8.70	7.73
3gr2	2.52	2.04
3gv9	2.12	5.53
3gy4	5.10	3.13
3ivg	4.30	5.17
3jvr	5.72	6.44
3jvs	6.54	6.84
3jya	6.89	7.04
3k5v	6.30	7.29
3kgp	2.57	2.53
3kr8	8.10	7.10
3kwa	4.08	5.16
3l7b	2.40	3.37
3lka	2.82	8.23
3mss	4.66	5.77
3myg	10.70	7.20
3n76	6.85	4.85
3n7a	3.70	3.71
3n86	5.64	5.04
3nq9	4.03	6.81
3nw9	9.00	8.09
3nx7	8.10	8.18
3o9i	11.82	9.68
3oe4	7.47	5.17
3oe5	6.88	5.33
3ozs	5.33	6.27
3ozt	4.13	4.95
3p5o	7.26	6.94
3prs	7.82	5.50
3pww	7.32	4.95
3pxf	4.43	4.36
3pyy	6.86	7.96
3qgy	7.80	6.74
3qqs	5.82	5.25
3r88	4.82	4.68
3rlr	7.52	7.33
3rr4	4.55	4.93
3rsx	4.41	6.80
3ryj	7.80	8.43
3syr	5.10	3.34
3tsk	7.17	8.49
3twp	3.92	3.12
3u5j	5.61	6.01
3u8k	8.66	6.83
3u8n	10.17	8.63
3u9q	4.38	5.45
3udh	2.85	3.45
3ueu	5.24	6.45
3uev	5.89	6.53
3uew	6.31	6.37
3uex	6.92	6.19
3ui7	9.00	7.33
3uo4	6.52	7.13
3up2	7.40	7.32
3utu	10.92	8.34
3uuo	7.96	8.43
3wtj	6.53	6.49
3wz8	5.82	5.35
3zdg	7.10	7.28
3zso	5.12	4.76
3zsx	3.28	4.90
3zt2	2.84	2.68
4abg	3.57	5.96
4agn	3.97	4.04
4agp	4.69	4.10
4agq	5.01	4.16
4bkt	3.62	4.49
4cig	3.67	3.97
4ciw	4.82	4.75
4cr9	4.10	5.40
4cra	7.22	7.57
4crc	8.72	8.11
4ddh	3.30	2.86
4ddk	2.29	2.85
4de1	5.96	4.70
4de2	4.12	4.83
4de3	5.52	4.98
4djv	6.72	6.08
4dld	5.82	6.05
4dli	5.62	7.36
4e5w	7.66	9.05
4e6q	8.36	6.15
4ea2	6.44	6.46
4eky	3.52	2.50
4eor	6.30	6.45
4f09	6.70	7.02
4f9w	6.94	6.89
4gfm	7.22	6.48
4gid	10.77	7.16
4gkm	5.17	5.40
4gr0	9.55	8.09
4hge	7.92	8.25
4ivb	8.72	8.71
4ivc	10.00	8.67
4ivd	9.52	8.58
4j21	7.41	7.25
4j28	5.70	8.27
4j3l	7.80	7.37
4jfs	5.27	6.49
4jia	9.22	7.52
4jsz	2.30	5.75
4jxs	4.74	4.65
4k18	8.96	8.89
4k77	6.63	8.53
4kz6	3.10	5.41
4kzq	6.10	6.22
4kzu	6.50	6.27
4llx	2.89	4.95
4lzs	4.80	5.08
4m0y	6.46	6.25
4m0z	5.19	5.88
4mgd	4.69	6.62
4mme	6.50	6.43
4ogj	6.79	6.31
4owm	2.96	4.17
4pcs	7.85	7.37
4qac	9.40	8.88
4qd6	8.64	8.04
4rfm	10.05	7.53
4tmn	10.17	6.81
4twp	10.00	9.21
4ty7	9.52	8.05
4u4s	2.92	5.65
4w9c	4.65	4.15
4wiv	6.26	6.96
4x6p	8.30	8.38
5a7b	3.57	4.44
5aba	2.98	4.15
5dwr	11.22	8.30
5tmn	8.04	5.83
