PDB	Labels	Predictions
10gs	6.40	4.38
1bcu	3.28	4.31
1e66	9.89	7.40
1f8b	5.40	4.17
1f8c	7.40	4.81
1f8d	3.40	4.08
1gpk	5.37	6.77
1h23	8.35	8.14
1hfs	8.70	8.01
1hnn	6.24	6.39
1lbk	3.18	3.57
1lol	6.39	3.72
1loq	3.70	3.45
1lor	11.06	10.44
1mq6	11.15	7.16
1n1m	5.70	10.37
1n2v	4.08	6.04
1nvq	8.25	7.74
1o3f	7.96	7.49
1o5b	5.77	6.73
1os0	6.03	6.87
1oyt	7.24	6.99
1p1q	4.89	5.16
1ps3	2.28	5.31
1r5y	6.46	5.12
1sqa	9.21	6.92
1u1b	7.80	4.97
1u33	4.60	2.26
1uto	2.27	2.33
1vso	4.72	6.85
1w4o	5.22	4.78
1xd0	7.12	2.65
1yc1	6.17	6.18
1z95	7.12	9.02
2brb	4.86	4.52
2cbj	8.27	8.13
2cet	8.02	7.59
2d1o	7.70	7.34
2fvd	8.52	7.50
2g70	7.77	5.17
2hb1	3.80	5.72
2iwx	6.68	6.16
2j62	11.34	7.87
2j78	6.42	5.86
2jdm	5.40	6.49
2jdu	6.72	6.49
2jdy	4.37	5.47
2obf	8.85	6.64
2ole	7.25	8.10
2p4y	9.00	7.28
2pq9	8.11	7.27
2qbp	8.40	6.38
2qbr	6.33	6.26
2qft	5.26	3.42
2v00	3.66	4.26
2v7a	8.30	6.63
2vl4	6.01	6.77
2vo5	4.89	7.52
2vot	7.14	8.52
2vvn	7.30	7.32
2vw5	8.52	5.96
2w66	4.05	4.91
2wbg	4.45	7.63
2wca	5.60	6.26
2weg	6.50	4.59
2wtv	8.74	7.82
2x00	11.33	9.21
2x0y	4.60	4.52
2x8z	7.96	8.57
2x97	5.66	7.80
2xb8	7.59	6.93
2xbv	8.43	7.75
2xdl	3.10	4.44
2xhm	6.80	8.14
2xnb	6.83	8.20
2xy9	9.19	7.39
2xys	7.42	7.12
2y5h	5.79	7.93
2yfe	6.63	6.35
2yge	5.06	5.27
2yki	9.46	5.94
2ymd	3.16	4.81
2zcq	8.82	6.50
2zcr	6.87	7.91
2zjw	7.70	5.79
2zwz	7.79	10.40
2zx6	10.60	9.82
2zxd	5.22	5.04
3acw	4.76	6.47
3ag9	8.05	7.71
3ao4	2.07	2.55
3b68	8.40	8.43
3bfu	6.27	6.44
3bkk	6.08	6.39
3cft	4.19	5.30
3coy	6.02	6.43
3cyx	8.00	7.86
3d4z	4.89	8.15
3dd0	9.00	7.69
3dxg	2.40	3.15
3e93	8.85	7.32
3ebp	5.91	4.16
3ehy	5.85	7.50
3ejr	8.57	6.41
3f17	8.63	7.67
3f3c	6.02	3.17
3f80	4.22	4.91
3fcq	2.77	3.08
3fk1	2.62	4.05
3fv1	9.30	9.20
3g0w	9.52	8.73
3g2n	4.09	4.75
3g2z	2.36	2.96
3gbb	6.90	6.74
3gcs	7.25	6.63
3ge7	8.70	7.73
3gy4	5.10	3.13
3huc	5.99	6.97
3i3b	2.23	3.08
3imc	2.96	2.92
3ivg	4.30	5.17
3jvs	6.54	6.84
3k5v	6.30	7.29
3kgp	2.57	2.53
3kv2	7.32	7.11
3kwa	4.08	5.16
3l3n	8.18	6.88
3l7b	2.40	3.37
3lka	2.82	8.23
3mfv	2.52	3.62
3mss	4.66	5.77
3muz	3.46	3.09
3myg	10.70	7.20
3n7a	3.70	3.71
3n86	5.64	5.04
3nox	8.66	8.26
3nq3	3.78	6.51
3nw9	9.00	8.09
3oe5	6.88	5.33
3owj	6.07	7.90
3ozt	4.13	4.95
3pe2	9.76	7.82
3pww	7.32	4.95
3pxf	4.43	4.36
3u9q	4.38	5.45
3udh	2.85	3.45
3ueu	5.24	6.45
3uex	6.92	6.19
3uo4	6.52	7.13
3utu	10.92	8.34
3vd4	4.82	3.09
3vh9	6.24	5.93
3zso	5.12	4.76
3zsx	3.28	4.90
4de1	5.96	4.70
4de2	4.12	4.83
4des	5.85	6.09
4dew	7.00	6.06
4djr	11.52	8.78
4djv	6.72	6.08
4g8m	7.89	5.65
4gid	10.77	7.16
4gqq	2.89	2.63
4tmn	10.17	6.81
