PDB	Labels	Predictions
2are	3.28	5.68
2oag	8.47	8.47
2jbj	9.70	9.32
2pwd	4.40	4.66
2pwg	4.82	4.92
2oym	5.00	6.18
2hzy	7.39	6.79
2ihj	4.59	3.55
2ojg	5.64	7.69
2hzl	6.57	3.31
2ovv	7.92	8.03
2nta	4.80	4.41
2qu6	8.52	8.92
2pog	9.54	8.04
2o4j	10.10	9.44
3b92	8.00	7.49
2p98	6.19	6.63
2z4b	9.36	8.45
2jj3	9.55	8.47
2h15	5.67	8.08
2pov	7.12	6.78
2pow	7.20	7.71
2nmx	5.57	5.30
1vso	4.72	6.85
2p95	9.37	8.11
2p16	10.10	7.80
2flr	6.10	5.32
2pgz	5.74	6.09
2bys	9.52	9.56
2gkl	5.35	5.32
2nsl	4.68	4.59
2nsj	4.79	4.59
2c92	5.68	6.34
2c94	6.82	6.20
2nnq	8.70	6.23
2psv	7.24	9.31
2cem	7.92	7.99
2cen	8.30	7.80
2q54	9.01	7.86
2b3f	6.03	4.54
2bbf	5.10	7.25
2e2r	8.26	7.00
2gz2	5.22	6.19
2hr6	4.92	5.26
2idz	9.40	5.00
2ihk	4.16	3.55
2jff	3.62	3.73
2oiq	4.94	5.48
2otz	3.63	2.69
2ou0	3.23	3.82
2pjo	0.05	2.62
2pzv	3.87	4.84
2q88	5.80	2.83
2q89	6.30	5.27
2qeh	8.62	6.61
2qvu	6.44	6.19
2r3d	-0.15	3.03
2r5p	8.48	9.77
2rde	7.01	7.65
2v8q	4.61	5.41
3b50	7.55	5.88
3bgq	7.96	7.81
3bgz	6.26	6.33
2v8y	5.71	6.63
2jgb	5.61	5.58
1gja	5.42	5.20
1swk	12.00	11.26
1toi	4.05	4.38
1iup	2.54	3.72
1tog	3.22	4.38
1uto	2.27	2.33
1ukb	3.19	3.37
2cjp	3.10	3.97
1vot	6.60	6.77
2fx6	3.70	3.71
2c1q	13.00	10.19
2e2p	4.74	4.67
2epn	7.22	7.17
2i2c	4.70	3.62
2j4k	4.85	4.34
2jdu	6.72	6.49
2jdy	4.37	5.47
2jke	4.23	3.88
2p3t	11.30	7.69
2p4y	9.00	7.28
2p7g	6.53	7.00
2pqc	5.74	6.95
2q6m	6.29	5.12
2q8z	5.68	5.07
2qbq	7.44	6.60
2qbr	6.33	6.26
2qdt	5.19	5.24
2qhy	7.48	7.89
2qhz	7.28	7.56
2qi1	7.30	7.38
2qi3	10.20	8.48
2qi4	10.44	8.19
2qi5	10.85	7.62
2qi6	10.57	8.17
2qmg	9.15	8.25
2qnq	6.11	7.09
2qrl	4.00	5.05
2qry	8.64	4.82
2r6w	9.36	9.18
2r75	6.15	5.66
2reg	5.57	4.48
2rkd	2.72	3.15
2uwl	8.40	7.83
2uwp	6.81	8.07
2uy4	4.68	6.18
2v2c	3.41	3.59
2v77	5.06	4.73
2v7t	7.48	5.71
2v7u	5.90	4.59
2v7v	6.66	5.77
2vhw	5.09	5.30
2vkm	8.74	7.74
2vmd	3.02	4.43
2vpn	6.72	2.64
2vuk	3.82	3.19
2vw5	8.52	5.96
2w26	9.40	8.58
2zmm	7.60	6.52
2zn7	7.89	6.38
3b3c	3.98	5.45
3b7r	7.70	7.45
3bex	5.57	5.23
3bl0	6.92	4.78
3brn	8.70	2.74
3bu1	8.15	3.31
3bxe	5.48	5.89
3c2f	2.00	4.39
3c2o	3.35	4.60
3c2r	3.11	4.64
3c7i	5.64	6.43
3ccw	7.87	7.66
3ccz	7.29	8.40
3cd7	7.84	7.66
3czv	7.80	8.20
3d2r	5.48	5.59
3d51	4.15	4.75
3d83	8.36	8.23
3ddg	6.00	3.92
3dp4	7.37	4.23
3e92	8.00	6.94
3eko	6.70	5.25
3ekr	5.55	6.30
3ene	6.24	7.41
3eqr	8.70	7.11
3f8c	7.68	6.54
3fat	7.64	6.00
