PDB	Labels	Predictions
1gm8	4.80	6.56
1gpk	5.37	8.33
1hnn	6.24	6.77
1hp0	6.70	5.62
1hq2	6.77	5.42
1hvy	6.17	6.85
1hwi	7.55	7.52
1hww	7.70	4.99
1ia1	7.47	5.90
1j3j	8.01	4.49
1jd0	8.24	7.71
1jje	8.43	4.65
1ke5	6.25	5.86
1kzk	10.40	8.40
1l2s	4.59	3.56
1l7f	9.10	8.32
1lpz	7.60	8.31
1lrh	6.82	3.86
1m2z	7.22	8.18
1mmv	7.24	3.28
1n1m	5.70	4.52
1n2v	4.08	4.21
1n46	10.52	8.58
1nav	7.60	6.90
1of1	4.82	4.65
1of6	6.05	3.80
1opk	9.82	8.24
1oq5	7.68	8.32
1owe	6.20	6.93
1oyt	7.24	6.53
1p2y	5.00	4.61
1p62	4.66	6.31
1pmn	8.15	7.90
1q1g	8.57	7.13
1q41	7.66	7.87
1q4g	6.89	6.68
1r1h	8.92	8.26
1r55	6.80	7.25
1r58	6.96	7.03
1r9o	5.02	5.02
1s19	9.51	8.64
1s3v	7.42	7.54
1sg0	7.47	5.43
1sj0	9.10	8.81
1sq5	4.39	3.48
1sqn	9.40	8.05
1t40	7.96	7.33
1t46	6.38	7.72
1t9b	6.90	5.17
1tow	6.24	5.47
1tt1	7.19	7.26
1u1c	5.37	5.75
1uml	7.52	7.71
1unl	6.70	6.49
1uou	7.70	5.73
1v0p	6.89	7.54
1v48	8.16	8.96
1v4s	6.44	6.29
1vcj	4.59	4.37
1w1p	2.30	2.70
1w2g	4.57	5.24
1xm6	6.38	5.68
1xoq	9.17	8.92
1xoz	8.92	8.73
1y6b	7.42	8.20
1ygc	9.46	7.17
1yqy	7.62	6.03
1ywr	7.49	8.12
1z95	7.12	8.60
2bm2	7.82	6.42
2br1	5.14	6.55
2bsm	5.82	6.99
