PDB	Labels	Predictions
1bcu	3.28	6.81
1bzc	4.92	4.20
1c5z	4.01	3.50
1e66	9.89	7.73
1eby	9.70	10.58
1g2k	7.96	8.17
1gpk	5.37	6.05
1gpn	6.48	5.92
1h22	9.10	7.75
1h23	8.35	7.27
1k1i	6.58	7.38
1lpg	7.09	9.70
1mq6	11.15	9.42
1nc1	6.12	6.31
1nc3	5.00	7.93
1nvq	8.25	7.71
1o0h	5.92	4.56
1o3f	7.96	7.28
1o5b	5.77	5.80
1owh	7.40	7.24
1oyt	7.24	6.71
1p1n	6.80	6.37
1p1q	4.89	5.85
1ps3	2.28	3.86
1pxn	7.15	6.38
1qf1	7.32	6.06
1qkt	9.04	8.24
1r5y	6.46	4.65
1s38	5.15	6.11
1sqa	9.21	7.64
1syi	5.44	5.80
1u1b	7.80	5.54
1uto	2.27	2.76
1vso	4.72	8.46
1w4o	5.22	4.74
1y6r	10.11	7.62
1yc1	6.17	7.76
1z6e	9.72	10.22
1z95	7.12	8.55
1z9g	5.64	4.31
2al5	8.40	6.53
2br1	5.14	7.20
2brb	4.86	6.13
2cbv	5.48	4.63
2cet	8.02	7.74
2fvd	8.52	7.43
2fxs	6.06	5.81
2hb1	3.80	4.50
2iwx	6.68	5.70
2j78	6.42	5.87
2j7h	7.19	6.70
2p15	10.30	8.97
2p4y	9.00	7.02
2pog	9.54	8.12
2qbp	8.40	7.11
2qbq	7.44	5.77
2qbr	6.33	5.96
2qe4	7.96	7.90
2qnq	6.11	7.13
2r9w	5.10	6.21
2v00	3.66	4.19
2v7a	8.30	7.77
2vkm	8.74	7.71
2vvn	7.30	7.77
2vw5	8.52	7.65
2w4x	4.85	5.04
2w66	4.05	4.88
2wbg	4.45	6.84
2wca	5.60	6.88
2weg	6.50	6.90
2wer	7.05	4.59
2wn9	8.52	6.40
2wnc	6.32	6.75
2wtv	8.74	8.45
2wvt	6.12	5.48
2x00	11.33	6.98
2xb8	7.59	5.99
2xbv	8.43	9.59
2xdl	3.10	4.13
2xii	7.20	7.12
2xj7	6.66	5.43
2xnb	6.83	7.70
2xys	7.42	8.01
2y5h	5.79	8.72
2yfe	6.63	6.53
2yge	5.06	6.34
2yki	9.46	7.16
2ymd	3.16	5.64
2zb1	6.32	7.68
2zcq	8.82	6.34
2zcr	6.87	6.99
2zda	8.40	5.81
2zy1	7.40	6.78
3acw	4.76	7.94
3ag9	8.05	7.55
3ao4	2.07	3.67
3arp	7.15	6.94
3arq	6.40	6.26
3aru	3.22	5.37
3arv	5.64	5.36
3ary	6.00	6.52
3b1m	8.48	7.78
3b27	5.16	4.82
3b5r	8.77	8.84
3b65	9.27	8.58
3b68	8.40	8.17
3bgz	6.26	7.22
3coy	6.02	5.43
3coz	5.57	4.56
3d4z	4.89	5.88
3d6q	3.76	4.65
3dd0	9.00	8.06
3dx1	3.58	2.73
3dx2	6.82	3.94
3dxg	2.40	4.52
3e5a	8.23	7.72
3e92	8.00	7.22
3e93	8.85	6.84
3ebp	5.91	5.59
3ehy	5.85	8.18
3ejr	8.57	6.93
3f3c	6.02	3.70
3fcq	2.77	3.74
3fur	8.00	7.46
3fv1	9.30	7.58
3fv2	8.11	7.54
3g0w	9.52	8.98
3g2n	4.09	5.42
3g2z	2.36	4.32
3g31	2.89	3.34
3gbb	6.90	7.06
3gc5	7.26	5.77
3ge7	8.70	7.92
3gr2	2.52	3.70
3gv9	2.12	2.99
3gy4	5.10	4.45
3ivg	4.30	5.53
3jvr	5.72	6.90
3jvs	6.54	5.72
3jya	6.89	6.81
3k5v	6.30	8.16
3kgp	2.57	3.18
3kr8	8.10	7.84
3kwa	4.08	3.63
3l7b	2.40	3.73
3lka	2.82	7.59
3mss	4.66	6.41
3myg	10.70	7.29
3n76	6.85	5.78
3n7a	3.70	4.52
3n86	5.64	6.20
3nq9	4.03	4.66
3nw9	9.00	6.08
3nx7	8.10	8.46
3o9i	11.82	14.34
3oe4	7.47	6.77
3oe5	6.88	5.49
3ozs	5.33	6.15
3ozt	4.13	5.90
3p5o	7.26	7.09
3prs	7.82	6.16
3pww	7.32	6.72
3pxf	4.43	5.39
3pyy	6.86	6.92
3qgy	7.80	7.75
3qqs	5.82	5.30
3r88	4.82	4.75
3rlr	7.52	7.48
3rr4	4.55	7.69
3rsx	4.41	4.00
3ryj	7.80	8.75
3syr	5.10	5.41
3tsk	7.17	8.32
3twp	3.92	4.57
3u5j	5.61	6.94
3u8k	8.66	7.39
3u8n	10.17	7.73
3u9q	4.38	5.55
3udh	2.85	3.73
3ueu	5.24	4.92
3uev	5.89	5.62
3uew	6.31	5.97
3uex	6.92	5.31
3ui7	9.00	7.06
3uo4	6.52	8.37
3up2	7.40	8.04
3utu	10.92	9.22
3uuo	7.96	6.91
3wtj	6.53	7.87
3wz8	5.82	6.70
3zdg	7.10	7.84
3zso	5.12	7.26
3zsx	3.28	5.38
