PDB	Labels	Predictions
1gm8	4.80	5.93
1gpk	5.37	7.67
1hnn	6.24	7.23
1hp0	6.70	6.26
1hq2	6.77	4.19
1hvy	6.17	6.09
1hwi	7.55	7.74
1hww	7.70	3.39
1ia1	7.47	5.64
1j3j	8.01	5.26
1jd0	8.24	7.05
1jje	8.43	4.87
1ke5	6.25	5.34
1kzk	10.40	8.58
1l2s	4.59	4.58
1l7f	9.10	6.20
1lpz	7.60	8.04
1lrh	6.82	3.66
1m2z	7.22	7.82
1mmv	7.24	4.86
1n1m	5.70	6.13
1n2v	4.08	4.71
1n46	10.52	9.99
1nav	7.60	7.53
1of1	4.82	5.37
1of6	6.05	3.80
1opk	9.82	7.55
1oq5	7.68	7.97
1owe	6.20	5.53
1oyt	7.24	8.01
1p2y	5.00	4.02
1p62	4.66	5.86
1pmn	8.15	7.15
1q1g	8.57	8.75
1q41	7.66	7.50
1q4g	6.89	5.03
1r1h	8.92	8.41
1r55	6.80	7.02
1r58	6.96	5.88
1r9o	5.02	5.15
1s19	9.51	8.39
1s3v	7.42	8.36
1sg0	7.47	5.01
1sj0	9.10	8.28
1sq5	4.39	4.08
1sqn	9.40	8.43
1t40	7.96	7.16
1t46	6.38	7.34
1t9b	6.90	6.61
1tow	6.24	5.80
1tt1	7.19	7.86
1u1c	5.37	4.50
1uml	7.52	7.52
1unl	6.70	6.44
1uou	7.70	4.74
1v0p	6.89	7.20
1v48	8.16	7.93
1v4s	6.44	6.86
1vcj	4.59	5.90
1w1p	2.30	2.42
1w2g	4.57	3.95
1xm6	6.38	6.56
1xoq	9.17	7.13
1xoz	8.92	8.22
1y6b	7.42	7.67
1ygc	9.46	7.58
1yqy	7.62	5.03
1ywr	7.49	7.79
1z95	7.12	8.02
2bm2	7.82	7.65
2br1	5.14	7.47
2bsm	5.82	8.10
