PDB	Labels	Predictions
6pgb	4.60	4.46
3rz1	8.74	8.74
6fnt	4.68	4.79
4ww8	10.17	10.50
5u6d	8.59	8.70
5ap7	6.29	5.94
4alx	7.28	7.43
4jg7	6.92	7.07
6hky	9.34	9.41
1moq	3.46	3.54
1uyg	4.27	4.22
4qyy	7.30	7.37
2rcw	8.10	8.49
5k0f	6.07	6.14
4x8v	6.89	7.11
5wev	6.82	6.89
2ei6	7.39	7.59
2xkd	5.64	5.50
6s9x	6.42	6.30
6nlj	4.82	4.97
6ugq	7.55	7.15
3hvk	8.52	8.41
3wym	9.52	9.76
4leq	6.54	6.29
3iej	6.66	7.13
2k0g	6.97	7.27
5teh	7.55	7.05
5xij	7.30	7.21
4mmm	3.82	3.90
6knh	3.55	3.51
3hwx	7.86	7.63
4w9x	7.40	7.31
2wkt	4.31	4.18
4uv8	6.47	6.23
4d8s	6.49	6.32
4p02	6.40	6.45
2ghg	8.82	8.93
3udd	7.10	7.58
5ccl	4.77	4.64
4cwo	5.21	5.02
4i7l	3.99	3.93
4ec0	6.07	5.94
6myn	7.85	8.08
5wr7	8.96	8.54
1o4d	3.52	3.58
3khv	1.85	1.96
1pf8	7.51	7.47
2j7e	7.32	7.30
5x73	6.74	6.74
5wip	4.71	4.46
6mmo	3.35	3.19
4g0z	2.21	2.12
2kaw	4.97	4.92
6nfg	4.11	3.91
1ai7	4.09	4.02
6skd	5.80	5.93
1qj1	8.05	8.05
1qhr	6.89	7.17
4u70	5.02	4.94
2p83	7.96	7.69
2p2h	7.17	7.29
4qpd	7.82	7.53
6fs1	7.01	7.12
5eob	9.62	9.23
4hai	8.10	8.33
6gjl	3.86	3.40
6gcw	8.64	8.56
3f19	7.19	7.19
6q37	6.36	6.45
4hdc	8.92	9.08
5aia	5.20	4.89
5j20	9.14	8.79
5ny1	6.44	6.71
5jfp	9.32	9.19
3n3g	7.24	7.49
5swh	7.59	7.23
4tpm	8.62	8.35
1xbc	7.92	7.79
2r38	7.44	6.77
4l6s	8.52	8.52
3r0y	4.84	4.92
1hk1	5.64	5.38
4zw7	4.72	4.68
3dkj	5.70	5.49
2ha6	4.32	4.43
3s56	9.62	8.67
5i9x	7.52	7.75
2bxt	8.52	8.48
3e6v	6.83	6.86
6ey7	4.30	4.31
6g3c	6.91	7.01
5oh3	3.87	4.00
4jnm	8.52	8.35
6fba	4.70	4.44
5zfi	5.92	5.72
1o0o	5.10	5.13
2xp5	3.44	3.60
6cvf	6.35	6.23
5xfj	8.22	8.10
6aej	6.15	6.13
5lvr	3.60	3.46
4ded	7.42	7.78
4p74	5.00	4.89
1b74	1.30	0.94
4ruz	7.64	8.11
4tpw	4.69	4.60
2c02	4.04	3.79
5za2	5.77	5.83
5tol	7.48	7.37
6jz0	7.82	7.80
5j7q	4.58	4.87
5mxf	3.59	3.72
2brg	5.21	5.31
4gg5	9.03	8.87
5wf3	5.85	6.62
3mhl	7.25	7.50
4kiq	7.64	7.31
4pin	5.40	5.52
3zxh	8.52	8.52
2nt7	6.52	6.31
5l6p	7.26	7.27
4uiu	7.90	7.83
3oaw	8.15	8.32
3dnt	4.74	4.74
4o55	5.30	7.15
1bm7	7.52	7.57
6dvm	8.52	8.38
3ihz	6.80	6.78
4hbv	4.64	4.59
3oy1	7.80	7.71
5jcj	4.42	4.40
5kks	8.70	8.83
1ung	6.80	6.74
2o8h	7.60	7.63
2cex	4.70	4.92
3vi5	5.68	5.93
4r92	7.41	7.62
3mrx	3.39	3.57
3mzc	6.65	6.83
4di2	8.26	8.19
5nxw	7.24	7.26
4ie5	4.82	4.71
4q7v	3.59	3.68
6bhv	5.23	4.81
4mk0	5.20	5.30
4r5t	6.10	5.87
3iaf	2.92	2.95
6g2r	9.46	9.62
4d83	7.26	7.45
4zei	5.88	5.77
5h1t	3.80	3.97
5q0u	6.76	6.42
2gh6	4.95	5.38
4ona	8.15	7.90
5umy	6.97	6.62
5uga	6.79	7.02
2aod	5.66	5.60
5nuu	8.20	8.18
6dgo	5.47	5.71
1lhg	7.10	7.25
3iod	4.10	4.07
2yex	10.00	9.40
6q54	6.49	6.27
5w6e	8.04	7.85
6i63	7.01	7.02
5f2k	6.16	5.90
2qcg	4.00	3.72
6fu5	7.50	7.21
4o3f	5.56	5.47
5khi	6.77	6.44
3kqy	4.82	4.80
4z0q	8.17	8.49
6c8c	6.38	6.25
5u69	6.22	6.42
