PDB	Labels	Predictions
1a8i	5.52	3.49
1a99	5.70	2.00
1ax0	3.13	8.13
1b6l	8.30	7.28
1b6m	8.40	8.06
1duv	11.80	3.41
1dy4	4.36	6.40
1e2k	4.94	7.86
1fcx	7.12	7.47
1g2k	7.96	9.01
1gj8	6.96	6.80
1gjd	5.22	6.94
1gpk	5.37	6.64
1gyy	3.64	2.78
1h22	9.10	7.36
1h23	8.35	8.22
1h46	3.57	6.22
1hnn	6.24	6.37
1iy7	6.19	9.59
1kzk	10.39	9.26
1lrh	6.82	4.46
1nc1	6.12	4.69
1nc3	5.00	7.17
1nli	3.59	6.47
1nw5	5.21	5.01
1ow4	5.68	4.85
1p1n	6.80	5.59
1p1o	5.76	6.05
1ps3	2.28	6.13
1pxp	6.66	6.03
1r5y	6.46	4.09
1s38	5.15	4.23
1s39	7.70	5.35
1sr7	10.10	7.99
1sw1	7.30	3.58
1syh	6.41	6.87
1syi	5.48	6.88
1toj	3.39	3.76
1tok	2.47	3.33
1u1w	5.85	5.59
1ua4	4.22	4.01
1ui0	7.06	3.69
1utm	3.01	3.22
1uwu	5.98	5.96
1uz1	6.89	6.54
1uz4	3.40	5.53
1v1j	4.82	5.02
1w2g	4.57	3.40
1x8d	2.21	4.37
1xge	4.68	4.45
1y1m	1.82	7.73
1y1z	3.08	7.41
1y20	5.32	8.72
1yc1	6.17	4.69
1ydk	5.89	2.44
1z95	7.12	8.61
2aac	2.22	3.20
2afx	5.15	5.78
2ayr	9.29	7.78
2azr	3.64	4.33
2b07	6.43	5.94
2boh	8.52	7.63
2boj	5.77	6.49
2brb	4.86	6.05
2bvd	6.00	3.42
2byr	8.55	8.12
2cji	8.22	7.32
2fai	6.24	7.80
2fdp	7.59	7.22
2ff1	8.21	6.66
2fpz	3.96	5.07
2fqt	6.14	6.54
2fqw	6.68	5.92
2fqx	7.15	3.70
2fqy	6.57	3.59
2fvd	8.52	5.51
2fw6	2.92	2.72
2fxu	8.15	6.33
2h6b	5.39	4.53
2hb1	3.80	4.63
2hdq	1.40	2.81
2hdr	1.72	3.47
2i0a	11.40	9.63
2i0d	12.10	10.65
2il2	7.10	8.45
2iwx	6.68	5.44
2j2u	7.05	6.47
2j34	7.82	7.36
2j4i	9.00	10.24
2j78	6.42	5.94
1bcj	3.70	6.47
1bky	3.84	3.89
1d4i	8.85	7.88
1d4j	8.36	9.54
1eby	9.70	7.47
1ebz	9.40	9.06
1ec0	8.49	6.90
1ec1	8.92	9.00
1ec2	10.00	7.10
1enu	5.08	4.95
1f74	3.05	5.07
1gi9	5.96	5.39
1gww	4.28	3.66
1gx0	4.28	3.75
1o5a	6.42	6.65
1o5r	8.12	8.78
1q4w	6.46	4.09
1qkt	9.04	8.55
1qxl	7.96	6.92
1rdi	2.06	1.97
1rdn	1.84	3.23
1tr7	6.82	7.05
2a3c	4.37	3.68
2fv5	10.52	7.37
2h21	6.54	4.54
2hd6	7.80	8.37
1xl5	7.35	8.58
1y93	2.10	6.05
4ubp	5.59	4.14
1lhw	8.16	6.30
1s9t	6.60	7.01
1tt1	7.19	7.80
1uzv	5.18	5.84
2dm5	2.99	5.34
1xw6	5.62	4.51
2qrk	4.26	3.73
2nn1	5.82	4.41
2pou	7.42	7.07
3cd0	7.57	7.96
3cda	7.58	8.52
