PDB	Labels	Predictions
1gm8	4.80	6.07
1gpk	5.37	6.68
1hnn	6.24	6.36
1hp0	6.70	5.84
1hq2	6.77	5.70
1hvy	6.17	6.46
1hwi	7.55	8.28
1hww	7.70	7.07
1ia1	7.47	5.22
1j3j	8.01	3.70
1jd0	8.24	7.11
1jje	8.43	4.81
1ke5	6.25	5.59
1kzk	10.40	9.15
1l2s	4.59	3.05
1l7f	9.10	7.78
1lpz	7.60	8.13
1lrh	6.82	4.41
1m2z	7.22	7.40
1mmv	7.24	5.70
1n1m	5.70	4.26
1n2v	4.08	3.95
1n46	10.52	8.19
1nav	7.60	6.23
1of1	4.82	6.41
1of6	6.05	4.58
1opk	9.82	6.61
1oq5	7.68	7.06
1owe	6.20	5.38
1oyt	7.24	6.10
1p2y	5.00	5.42
1p62	4.66	6.55
1pmn	8.15	7.05
1q1g	8.57	5.89
1q41	7.66	7.11
1q4g	6.89	5.84
1r1h	8.92	8.58
1r55	6.80	6.14
1r58	6.96	6.81
1r9o	5.02	7.07
1s19	9.51	8.73
1s3v	7.42	6.80
1sg0	7.47	5.10
1sj0	9.10	8.70
1sq5	4.39	4.82
1sqn	9.40	8.23
1t40	7.96	8.55
1t46	6.38	7.11
1t9b	6.90	6.40
1tow	6.24	5.42
1tt1	7.19	7.77
1u1c	5.37	5.87
1uml	7.52	8.01
1unl	6.70	6.87
1uou	7.70	4.00
1v0p	6.89	8.75
1v48	8.16	4.12
1v4s	6.44	7.46
1vcj	4.59	4.48
1w1p	2.30	1.92
1w2g	4.57	3.38
1xm6	6.38	7.05
1xoq	9.17	8.05
1xoz	8.92	8.90
1y6b	7.42	7.74
1ygc	9.46	7.04
1yqy	7.62	5.06
1ywr	7.49	8.34
1z95	7.12	8.67
2bm2	7.82	6.86
2br1	5.14	8.78
2bsm	5.82	7.11
