PDB	Labels	Predictions
1bcu	3.28	4.89
1bzc	4.92	5.99
1c5z	4.01	3.29
1e66	9.89	7.57
1eby	9.70	7.50
1g2k	7.96	8.96
1gpk	5.37	6.65
1gpn	6.48	8.74
1h22	9.10	7.30
1h23	8.35	8.20
1k1i	6.58	7.93
1lpg	7.09	8.70
1mq6	11.15	9.74
1nc1	6.12	4.65
1nc3	5.00	7.21
1nvq	8.25	8.42
1o0h	5.92	4.77
1o3f	7.96	6.71
1o5b	5.77	6.28
1owh	7.40	7.04
1oyt	7.24	6.08
1p1n	6.80	5.58
1p1q	4.89	7.58
1ps3	2.28	6.06
1pxn	7.15	5.84
1qf1	7.32	7.64
1qkt	9.04	8.70
1r5y	6.46	4.12
1s38	5.15	4.33
1sqa	9.21	7.19
1syi	5.44	6.83
1u1b	7.80	4.24
1uto	2.27	3.43
1vso	4.72	7.90
1w4o	5.22	4.06
1y6r	10.11	8.44
1yc1	6.17	4.59
1z6e	9.72	9.17
1z95	7.12	8.72
1z9g	5.64	5.81
2al5	8.40	7.79
2br1	5.14	8.80
2brb	4.86	6.04
2cbv	5.48	4.40
2cet	8.02	5.96
2fvd	8.52	5.61
2fxs	6.06	4.98
2hb1	3.80	4.66
2iwx	6.68	5.64
2j78	6.42	5.91
2j7h	7.19	7.37
2p15	10.30	9.94
2p4y	9.00	6.62
2pog	9.54	8.66
2qbp	8.40	5.74
2qbq	7.44	6.39
2qbr	6.33	5.24
2qe4	7.96	7.72
2qnq	6.11	6.86
2r9w	5.10	5.57
2v00	3.66	2.87
2v7a	8.30	6.75
2vkm	8.74	5.86
2vvn	7.30	7.02
2vw5	8.52	6.90
2w4x	4.85	5.15
2w66	4.05	4.93
2wbg	4.45	5.85
2wca	5.60	7.27
2weg	6.50	4.92
2wer	7.05	3.77
2wn9	8.52	6.59
2wnc	6.32	6.16
2wtv	8.74	8.26
2wvt	6.12	3.91
2x00	11.33	8.77
2xb8	7.59	7.01
2xbv	8.43	8.09
2xdl	3.10	4.33
2xii	7.20	7.63
2xj7	6.66	5.23
2xnb	6.83	6.51
2xys	7.42	7.09
2y5h	5.79	7.32
2yfe	6.63	6.18
2yge	5.06	5.28
2yki	9.46	7.65
2ymd	3.16	6.85
2zb1	6.32	7.45
2zcq	8.82	5.34
2zcr	6.87	5.82
2zda	8.40	6.15
2zy1	7.40	4.69
3acw	4.76	5.97
3ag9	8.05	6.40
3ao4	2.07	3.75
3arp	7.15	4.42
3arq	6.40	6.80
3aru	3.22	5.40
3arv	5.64	4.50
3ary	6.00	5.18
3b1m	8.48	6.37
3b27	5.16	6.77
3b5r	8.77	6.68
3b65	9.27	7.72
3b68	8.40	5.59
3bgz	6.26	7.63
3coy	6.02	4.90
3coz	5.57	4.76
3d4z	4.89	3.56
3d6q	3.76	3.39
3dd0	9.00	8.46
3dx1	3.58	6.71
3dx2	6.82	3.26
3dxg	2.40	3.80
3e5a	8.23	6.90
3e92	8.00	8.02
3e93	8.85	8.79
3ebp	5.91	6.24
3ehy	5.85	8.32
3ejr	8.57	6.99
3f3c	6.02	3.38
3fcq	2.77	3.93
3fur	8.00	7.56
3fv1	9.30	9.03
3fv2	8.11	7.55
3g0w	9.52	7.59
3g2n	4.09	6.16
3g2z	2.36	2.53
3g31	2.89	2.71
3gbb	6.90	5.20
3gc5	7.26	7.48
3ge7	8.70	7.51
3gr2	2.52	2.43
3gv9	2.12	2.56
3gy4	5.10	4.83
3ivg	4.30	6.63
3jvr	5.72	6.55
3jvs	6.54	9.89
3jya	6.89	6.99
3k5v	6.30	6.72
3kgp	2.57	4.01
3kr8	8.10	6.12
3kwa	4.08	7.19
3l7b	2.40	3.20
3lka	2.82	6.14
3mss	4.66	5.30
3myg	10.70	9.01
3n76	6.85	4.85
3n7a	3.70	3.51
3n86	5.64	7.12
3nq9	4.03	3.62
3nw9	9.00	6.27
3nx7	8.10	8.02
3o9i	11.82	11.76
3oe4	7.47	7.04
3oe5	6.88	6.10
3ozs	5.33	7.78
3ozt	4.13	5.76
3p5o	7.26	6.57
3prs	7.82	6.99
3pww	7.32	4.98
3pxf	4.43	4.20
3pyy	6.86	6.94
3qgy	7.80	8.40
3qqs	5.82	5.42
3r88	4.82	3.52
3rlr	7.52	7.21
3rr4	4.55	5.05
3rsx	4.41	4.24
3ryj	7.80	8.29
3syr	5.10	5.45
3tsk	7.17	7.94
3twp	3.92	4.01
3u5j	5.61	6.55
3u8k	8.66	6.61
3u8n	10.17	7.01
3u9q	4.38	5.45
3udh	2.85	3.32
3ueu	5.24	4.65
3uev	5.89	5.01
3uew	6.31	6.47
3uex	6.92	5.99
3ui7	9.00	7.48
3uo4	6.52	7.59
3up2	7.40	8.00
3utu	10.92	7.68
3uuo	7.96	7.33
3wtj	6.53	7.12
3wz8	5.82	4.19
3zdg	7.10	6.21
3zso	5.12	6.65
3zsx	3.28	5.84
3zt2	2.84	2.86
4abg	3.57	3.55
4agn	3.97	4.67
4agp	4.69	5.44
4agq	5.01	5.72
4bkt	3.62	2.50
4cig	3.67	6.87
4ciw	4.82	4.04
4cr9	4.10	3.91
4cra	7.22	7.98
4crc	8.72	8.81
4ddh	3.30	3.03
4ddk	2.29	2.86
4de1	5.96	3.43
4de2	4.12	4.44
4de3	5.52	5.52
4djv	6.72	7.57
4dld	5.82	5.75
4dli	5.62	6.56
4e5w	7.66	8.63
4e6q	8.36	7.59
4ea2	6.44	6.36
4eky	3.52	3.82
4eor	6.30	6.55
4f09	6.70	6.26
4f9w	6.94	4.31
4gfm	7.22	6.12
4gid	10.77	7.08
4gkm	5.17	5.23
4gr0	9.55	8.27
4hge	7.92	7.05
4ivb	8.72	8.85
4ivc	10.00	8.46
4ivd	9.52	8.64
4j21	7.41	7.80
4j28	5.70	7.03
4j3l	7.80	7.02
4jfs	5.27	8.71
4jia	9.22	9.02
4jsz	2.30	5.86
4jxs	4.74	4.13
4k18	8.96	7.00
4k77	6.63	7.62
4kz6	3.10	8.62
4kzq	6.10	6.14
4kzu	6.50	7.09
4llx	2.89	3.54
4lzs	4.80	3.69
4m0y	6.46	7.81
4m0z	5.19	7.60
4mgd	4.69	7.95
4mme	6.50	6.43
4ogj	6.79	5.03
4owm	2.96	3.93
4pcs	7.85	8.17
4qac	9.40	8.38
4qd6	8.64	7.71
4rfm	10.05	8.11
4tmn	10.17	5.88
4twp	10.00	8.41
4ty7	9.52	8.43
4u4s	2.92	6.46
4w9c	4.65	4.99
4wiv	6.26	6.52
4x6p	8.30	7.74
5a7b	3.57	5.65
5aba	2.98	4.91
5dwr	11.22	10.13
5tmn	8.04	5.65
