PDB	Labels	Predictions
2are	3.28	3.83
2oag	8.47	7.98
2jbj	9.70	8.48
2pwd	4.40	5.20
2pwg	4.82	5.46
2oym	5.00	4.93
2hzy	7.39	8.46
2ihj	4.59	4.45
2ojg	5.64	6.35
2hzl	6.57	3.26
2ovv	7.92	6.59
2nta	4.80	6.31
2qu6	8.52	9.48
2pog	9.54	8.74
2o4j	10.10	9.90
3b92	8.00	5.80
2p98	6.19	7.04
2z4b	9.36	10.58
2jj3	9.55	9.28
2h15	5.67	9.10
2pov	7.12	8.90
2pow	7.20	8.35
2nmx	5.57	7.07
1vso	4.72	5.62
2p95	9.37	8.18
2p16	10.10	6.86
2flr	6.10	7.84
2pgz	5.74	7.90
2bys	9.52	9.83
2gkl	5.35	4.53
2nsl	4.68	4.15
2nsj	4.79	4.25
2c92	5.68	7.15
2c94	6.82	8.73
2nnq	8.70	6.71
2psv	7.24	8.04
2cem	7.92	9.23
2cen	8.30	9.37
2q54	9.01	8.20
2b3f	6.03	4.20
2bbf	5.10	5.90
2e2r	8.26	6.51
2gz2	5.22	4.28
2hr6	4.92	4.86
2idz	9.40	7.25
2ihk	4.16	4.53
2jff	3.62	4.85
2oiq	4.94	6.73
2otz	3.63	4.18
2ou0	3.23	4.71
2pjo	0.05	3.21
2pzv	3.87	4.56
2q88	5.80	3.75
2q89	6.30	3.73
2qeh	8.62	5.75
2qvu	6.44	4.74
2r3d	-0.15	3.20
2r5p	8.48	9.29
2rde	7.01	5.81
2v8q	4.61	4.58
3b50	7.55	3.70
3bgq	7.96	6.40
3bgz	6.26	5.65
2v8y	5.71	5.59
2jgb	5.61	5.02
1gja	5.42	5.26
1swk	12.00	7.85
1toi	4.05	4.36
1iup	2.54	3.66
1tog	3.22	4.37
1uto	2.27	3.98
1ukb	3.19	3.87
2cjp	3.10	5.37
1vot	6.60	5.43
2fx6	3.70	4.83
2c1q	13.00	8.23
2e2p	4.74	4.76
2epn	7.22	5.91
2i2c	4.70	5.14
2j4k	4.85	4.09
2jdu	6.72	3.69
2jdy	4.37	3.76
2jke	4.23	4.93
2p3t	11.30	9.93
2p4y	9.00	7.83
2p7g	6.53	6.43
2pqc	5.74	7.16
2q6m	6.29	6.08
2q8z	5.68	4.65
2qbq	7.44	7.40
2qbr	6.33	6.82
2qdt	5.19	5.55
2qhy	7.48	7.92
2qhz	7.28	8.09
2qi1	7.30	7.70
2qi3	10.20	8.32
2qi4	10.44	9.35
2qi5	10.85	8.57
2qi6	10.57	9.18
2qmg	9.15	9.28
2qnq	6.11	5.96
2qrl	4.00	4.46
2qry	8.64	8.52
2r6w	9.36	8.52
2r75	6.15	5.88
2reg	5.57	4.23
2rkd	2.72	3.90
2uwl	8.40	7.32
2uwp	6.81	7.75
2uy4	4.68	7.03
2v2c	3.41	4.12
2v77	5.06	5.04
2v7t	7.48	5.54
2v7u	5.90	5.20
2v7v	6.66	4.28
2vhw	5.09	5.58
2vkm	8.74	9.01
2vmd	3.02	3.65
2vpn	6.72	3.74
2vuk	3.82	4.98
2vw5	8.52	7.43
2w26	9.40	7.74
2zmm	7.60	7.43
2zn7	7.89	7.37
3b3c	3.98	4.78
3b7r	7.70	9.89
3bex	5.57	3.57
3bl0	6.92	7.77
3brn	8.70	5.22
3bu1	8.15	4.36
3bxe	5.48	6.01
3c2f	2.00	4.31
3c2o	3.35	4.10
3c2r	3.11	4.24
3c7i	5.64	7.09
3ccw	7.87	6.59
3ccz	7.29	6.85
3cd7	7.84	7.79
3czv	7.80	7.94
3d2r	5.48	5.19
3d51	4.15	4.39
3d83	8.36	7.18
3ddg	6.00	5.84
3dp4	7.37	5.35
3e92	8.00	8.24
3eko	6.70	5.04
3ekr	5.55	6.52
3ene	6.24	5.93
3eqr	8.70	7.18
3f8c	7.68	6.90
3fat	7.64	5.53
