PDB	Labels	Predictions
10gs	6.40	4.85
1bcu	3.28	4.47
1e66	9.89	7.25
1f8b	5.40	5.12
1f8c	7.40	6.61
1f8d	3.40	5.33
1gpk	5.37	7.47
1h23	8.35	6.99
1hfs	8.70	8.38
1hnn	6.24	5.67
1lbk	3.18	3.97
1lol	6.39	3.93
1loq	3.70	4.00
1lor	11.06	3.81
1mq6	11.15	8.51
1n1m	5.70	6.34
1n2v	4.08	3.97
1nvq	8.25	8.29
1o3f	7.96	5.55
1o5b	5.77	6.72
1os0	6.03	6.69
1oyt	7.24	7.26
1p1q	4.89	5.93
1ps3	2.28	5.01
1r5y	6.46	5.95
1sqa	9.21	7.23
1u1b	7.80	6.15
1u33	4.60	3.95
1uto	2.27	2.61
1vso	4.72	6.50
1w4o	5.22	3.52
1xd0	7.12	3.97
1yc1	6.17	6.80
1z95	7.12	7.57
2brb	4.86	6.23
2cbj	8.27	8.54
2cet	8.02	7.38
2d1o	7.70	7.64
2fvd	8.52	7.33
2g70	7.77	5.29
2hb1	3.80	3.28
2iwx	6.68	5.83
2j62	11.34	8.75
2j78	6.42	5.81
2jdm	5.40	6.73
2jdu	6.72	6.73
2jdy	4.37	5.30
2obf	8.85	7.23
2ole	7.25	7.34
2p4y	9.00	7.30
2pq9	8.11	7.11
2qbp	8.40	6.64
2qbr	6.33	6.38
2qft	5.26	4.04
2v00	3.66	4.67
2v7a	8.30	8.04
2vl4	6.01	6.66
2vo5	4.89	6.38
2vot	7.14	7.59
2vvn	7.30	7.71
2vw5	8.52	7.13
2w66	4.05	5.01
2wbg	4.45	5.90
2wca	5.60	6.60
2weg	6.50	7.04
2wtv	8.74	8.39
2x00	11.33	9.74
2x0y	4.60	4.64
2x8z	7.96	5.57
2x97	5.66	6.87
2xb8	7.59	5.19
2xbv	8.43	7.44
2xdl	3.10	3.18
2xhm	6.80	6.43
2xnb	6.83	7.05
2xy9	9.19	7.32
2xys	7.42	7.17
2y5h	5.79	6.77
2yfe	6.63	5.90
2yge	5.06	6.31
2yki	9.46	6.29
2ymd	3.16	5.38
2zcq	8.82	6.17
2zcr	6.87	7.97
2zjw	7.70	6.55
2zwz	7.79	6.28
2zx6	10.60	8.58
2zxd	5.22	7.40
3acw	4.76	7.26
3ag9	8.05	7.01
3ao4	2.07	3.69
3b68	8.40	7.37
3bfu	6.27	6.63
3bkk	6.08	6.09
3cft	4.19	5.53
3coy	6.02	6.94
3cyx	8.00	3.98
3d4z	4.89	7.25
3dd0	9.00	8.36
3dxg	2.40	3.24
3e93	8.85	7.17
3ebp	5.91	5.50
3ehy	5.85	7.18
3ejr	8.57	6.67
3f17	8.63	7.65
3f3c	6.02	5.37
3f80	4.22	4.56
3fcq	2.77	4.31
3fk1	2.62	4.11
3fv1	9.30	8.82
3g0w	9.52	8.12
3g2n	4.09	4.78
3g2z	2.36	3.69
3gbb	6.90	7.06
3gcs	7.25	6.71
3ge7	8.70	8.09
3gy4	5.10	3.61
3huc	5.99	7.45
3i3b	2.23	3.75
3imc	2.96	2.95
3ivg	4.30	5.26
3jvs	6.54	7.40
3k5v	6.30	7.67
3kgp	2.57	2.99
3kv2	7.32	6.31
3kwa	4.08	3.55
3l3n	8.18	7.54
3l7b	2.40	3.32
3lka	2.82	7.43
3mfv	2.52	3.55
3mss	4.66	7.21
3muz	3.46	3.31
3myg	10.70	8.32
3n7a	3.70	3.92
3n86	5.64	5.21
3nox	8.66	7.72
3nq3	3.78	5.02
3nw9	9.00	8.24
3oe5	6.88	5.37
3owj	6.07	7.32
3ozt	4.13	5.58
3pe2	9.76	7.34
3pww	7.32	3.51
3pxf	4.43	4.49
3u9q	4.38	6.53
3udh	2.85	6.51
3ueu	5.24	5.22
3uex	6.92	6.00
3uo4	6.52	7.47
3utu	10.92	7.04
3vd4	4.82	3.31
3vh9	6.24	5.04
3zso	5.12	3.45
3zsx	3.28	3.43
4de1	5.96	4.63
4de2	4.12	4.41
4des	5.85	5.98
4dew	7.00	5.94
4djr	11.52	9.93
4djv	6.72	6.08
4g8m	7.89	6.10
4gid	10.77	7.97
4gqq	2.89	3.69
4tmn	10.17	6.24
