PDB	Labels	Predictions
1gm8	4.80	5.57
1gpk	5.37	7.47
1hnn	6.24	5.67
1hp0	6.70	5.76
1hq2	6.77	5.56
1hvy	6.17	6.96
1hwi	7.55	7.07
1hww	7.70	4.85
1ia1	7.47	5.84
1j3j	8.01	5.18
1jd0	8.24	6.23
1jje	8.43	4.98
1ke5	6.25	5.64
1kzk	10.40	9.63
1l2s	4.59	4.71
1l7f	9.10	6.93
1lpz	7.60	7.86
1lrh	6.82	4.17
1m2z	7.22	7.43
1mmv	7.24	3.90
1n1m	5.70	6.34
1n2v	4.08	3.97
1n46	10.52	7.60
1nav	7.60	8.18
1of1	4.82	5.35
1of6	6.05	4.13
1opk	9.82	7.48
1oq5	7.68	7.56
1owe	6.20	6.68
1oyt	7.24	7.26
1p2y	5.00	5.85
1p62	4.66	4.31
1pmn	8.15	7.70
1q1g	8.57	7.66
1q41	7.66	7.34
1q4g	6.89	6.59
1r1h	8.92	8.32
1r55	6.80	7.20
1r58	6.96	6.93
1r9o	5.02	4.60
1s19	9.51	7.89
1s3v	7.42	6.65
1sg0	7.47	5.51
1sj0	9.10	7.93
1sq5	4.39	7.21
1sqn	9.40	8.15
1t40	7.96	7.57
1t46	6.38	7.18
1t9b	6.90	7.21
1tow	6.24	5.57
1tt1	7.19	7.66
1u1c	5.37	5.75
1uml	7.52	7.98
1unl	6.70	6.56
1uou	7.70	5.92
1v0p	6.89	6.37
1v48	8.16	5.47
1v4s	6.44	5.56
1vcj	4.59	4.18
1w1p	2.30	4.29
1w2g	4.57	3.78
1xm6	6.38	5.12
1xoq	9.17	8.69
1xoz	8.92	9.05
1y6b	7.42	7.62
1ygc	9.46	7.34
1yqy	7.62	5.18
1ywr	7.49	7.86
1z95	7.12	7.57
2bm2	7.82	7.92
2br1	5.14	6.09
2bsm	5.82	7.58
