PDB	Labels	Predictions
1a8i	5.52	5.42
1a99	5.70	2.43
1ax0	3.13	3.36
1b6l	8.30	8.28
1b6m	8.40	8.71
1duv	11.80	5.50
1dy4	4.36	5.86
1e2k	4.94	5.18
1fcx	7.12	7.43
1g2k	7.96	6.78
1gj8	6.96	5.86
1gjd	5.22	7.11
1gpk	5.37	7.47
1gyy	3.64	6.07
1h22	9.10	6.99
1h23	8.35	6.99
1h46	3.57	6.15
1hnn	6.24	5.67
1iy7	6.19	9.25
1kzk	10.39	9.63
1lrh	6.82	4.17
1nc1	6.12	6.26
1nc3	5.00	6.81
1nli	3.59	3.55
1nw5	5.21	5.46
1ow4	5.68	5.35
1p1n	6.80	5.71
1p1o	5.76	4.97
1ps3	2.28	5.01
1pxp	6.66	6.54
1r5y	6.46	5.95
1s38	5.15	5.59
1s39	7.70	5.60
1sr7	10.10	9.85
1sw1	7.30	5.26
1syh	6.41	5.90
1syi	5.48	5.90
1toj	3.39	4.88
1tok	2.47	3.97
1u1w	5.85	4.31
1ua4	4.22	4.61
1ui0	7.06	4.95
1utm	3.01	2.92
1uwu	5.98	5.86
1uz1	6.89	5.40
1uz4	3.40	5.17
1v1j	4.82	4.73
1w2g	4.57	3.78
1x8d	2.21	3.51
1xge	4.68	4.81
1y1m	1.82	5.33
1y1z	3.08	5.88
1y20	5.32	7.35
1yc1	6.17	6.80
1ydk	5.89	2.97
1z95	7.12	7.57
2aac	2.22	3.90
2afx	5.15	6.25
2ayr	9.29	7.52
2azr	3.64	4.14
2b07	6.43	6.73
2boh	8.52	8.80
2boj	5.77	6.53
2brb	4.86	6.23
2bvd	6.00	4.55
2byr	8.55	7.83
2cji	8.22	8.54
2fai	6.24	8.11
2fdp	7.59	7.21
2ff1	8.21	8.14
2fpz	3.96	5.63
2fqt	6.14	6.37
2fqw	6.68	5.84
2fqx	7.15	5.37
2fqy	6.57	5.23
2fvd	8.52	7.33
2fw6	2.92	3.18
2fxu	8.15	8.22
2h6b	5.39	5.68
2hb1	3.80	3.28
2hdq	1.40	2.08
2hdr	1.72	3.03
2i0a	11.40	11.84
2i0d	12.10	12.02
2il2	7.10	8.09
2iwx	6.68	5.83
2j2u	7.05	8.06
2j34	7.82	8.22
2j4i	9.00	8.60
2j78	6.42	5.81
1bcj	3.70	2.75
1bky	3.84	3.58
1d4i	8.85	8.64
1d4j	8.36	8.21
1eby	9.70	8.68
1ebz	9.40	8.75
1ec0	8.49	8.52
1ec1	8.92	8.25
1ec2	10.00	7.96
1enu	5.08	5.88
1f74	3.05	3.63
1gi9	5.96	5.35
1gww	4.28	4.59
1gx0	4.28	4.59
1o5a	6.42	5.08
1o5r	8.12	8.14
1q4w	6.46	5.95
1qkt	9.04	8.04
1qxl	7.96	8.17
1rdi	2.06	1.31
1rdn	1.84	2.95
1tr7	6.82	6.87
2a3c	4.37	4.17
2fv5	10.52	8.42
2h21	6.54	3.74
2hd6	7.80	7.19
1xl5	7.35	8.43
1y93	2.10	5.80
4ubp	5.59	5.61
1lhw	8.16	7.19
1s9t	6.60	5.10
1tt1	7.19	7.66
1uzv	5.18	6.41
2dm5	2.99	6.17
1xw6	5.62	4.28
2qrk	4.26	4.67
2nn1	5.82	4.95
2pou	7.42	7.23
3cd0	7.57	7.86
3cda	7.58	7.81
