PDB	Labels	Predictions
4ypw	5.50	4.72
4ypx	4.60	3.63
4ypy	3.80	2.84
4ypz	3.50	2.80
4yq0	4.40	4.18
4yq1	8.30	5.77
4yq2	8.30	5.57
4yq3	6.80	5.13
4yq4	5.70	5.43
4yq5	5.40	4.61
4yq6	6.10	4.74
4yq7	5.20	4.31
4yq8	5.10	5.11
4yq9	6.70	4.65
4yqa	6.30	4.80
4yqb	5.90	4.95
4yqc	6.70	6.18
4yqd	5.10	4.68
4yqg	5.70	3.82
4yqi	4.80	4.14
4yqj	6.20	4.67
4yqk	4.70	4.29
4yql	4.80	6.52
4yqn	5.80	5.85
4yqo	6.30	6.00
4yqp	5.70	4.49
4yqq	6.10	4.62
4yqr	4.00	3.61
4yqs	5.60	4.01
4yqt	6.10	4.24
4yjo	7.90	7.96
4yjp	8.46	7.33
4yjq	7.95	7.69
4yjr	7.69	6.91
4yjs	9.39	7.34
4yjt	8.79	8.02
4yju	7.94	7.76
4yjv	8.55	7.09
4ykr	7.53	7.11
4ykq	7.61	7.91
4ykt	8.28	6.36
4ykw	7.02	6.78
4ykx	5.56	6.31
4ykz	5.06	4.65
4yky	4.30	4.49
4yku	5.12	5.50
