PDB	Labels	Predictions
2are	3.28	4.04
2oag	8.47	8.72
2jbj	9.70	7.46
2pwd	4.40	4.97
2pwg	4.82	4.46
2oym	5.00	7.24
2hzy	7.39	5.36
2ihj	4.59	4.71
2ojg	5.64	7.61
2hzl	6.57	5.80
2ovv	7.92	7.78
2nta	4.80	6.00
2qu6	8.52	8.89
2pog	9.54	7.94
2o4j	10.10	9.30
3b92	8.00	7.82
2p98	6.19	6.06
2z4b	9.36	7.98
2jj3	9.55	7.30
2h15	5.67	5.82
2pov	7.12	6.98
2pow	7.20	8.16
2nmx	5.57	6.88
1vso	4.72	7.14
2p95	9.37	7.60
2p16	10.10	7.72
2flr	6.10	6.33
2pgz	5.74	4.13
2bys	9.52	6.33
2gkl	5.35	4.61
2nsl	4.68	4.28
2nsj	4.79	4.36
2c92	5.68	6.52
2c94	6.82	7.12
2nnq	8.70	6.78
2psv	7.24	8.58
2cem	7.92	8.02
2cen	8.30	8.12
2q54	9.01	9.31
2b3f	6.03	4.81
2bbf	5.10	4.84
2e2r	8.26	6.77
2gz2	5.22	5.15
2hr6	4.92	4.54
2idz	9.40	6.55
2ihk	4.16	4.81
2jff	3.62	4.14
2oiq	4.94	7.13
2otz	3.63	3.37
2ou0	3.23	3.47
2pjo	0.05	2.78
2pzv	3.87	3.41
2q88	5.80	3.23
2q89	6.30	2.83
2qeh	8.62	6.16
2qvu	6.44	5.69
2r3d	-0.15	2.64
2r5p	8.48	9.43
2rde	7.01	6.57
2v8q	4.61	4.22
3b50	7.55	3.36
3bgq	7.96	7.73
3bgz	6.26	6.53
2v8y	5.71	5.62
2jgb	5.61	5.42
1gja	5.42	4.32
1swk	12.00	8.24
1toi	4.05	4.14
1iup	2.54	3.36
1tog	3.22	3.99
1uto	2.27	3.08
1ukb	3.19	3.59
2cjp	3.10	4.41
1vot	6.60	5.71
2fx6	3.70	4.25
2c1q	13.00	7.72
2e2p	4.74	5.97
2epn	7.22	6.76
2i2c	4.70	5.47
2j4k	4.85	4.40
2jdu	6.72	4.54
2jdy	4.37	3.80
2jke	4.23	5.52
2p3t	11.30	8.04
2p4y	9.00	7.28
2p7g	6.53	6.03
2pqc	5.74	6.70
2q6m	6.29	6.79
2q8z	5.68	6.29
2qbq	7.44	8.02
2qbr	6.33	8.07
2qdt	5.19	5.83
2qhy	7.48	9.47
2qhz	7.28	10.03
2qi1	7.30	7.92
2qi3	10.20	9.12
2qi4	10.44	9.04
2qi5	10.85	9.14
2qi6	10.57	9.01
2qmg	9.15	8.65
2qnq	6.11	7.05
2qrl	4.00	3.21
2qry	8.64	7.30
2r6w	9.36	8.27
2r75	6.15	6.60
2reg	5.57	3.71
2rkd	2.72	3.23
2uwl	8.40	7.74
2uwp	6.81	7.72
2uy4	4.68	6.48
2v2c	3.41	3.46
2v77	5.06	4.89
2v7t	7.48	5.92
2v7u	5.90	5.71
2v7v	6.66	5.73
2vhw	5.09	4.63
2vkm	8.74	8.49
2vmd	3.02	4.00
2vpn	6.72	3.72
2vuk	3.82	4.75
2vw5	8.52	6.34
2w26	9.40	7.16
2zmm	7.60	7.81
2zn7	7.89	7.90
3b3c	3.98	5.87
3b7r	7.70	8.32
3bex	5.57	2.90
3bl0	6.92	6.54
3brn	8.70	5.64
3bu1	8.15	4.40
3bxe	5.48	6.37
3c2f	2.00	5.36
3c2o	3.35	5.70
3c2r	3.11	5.13
3c7i	5.64	5.79
3ccw	7.87	7.64
3ccz	7.29	7.47
3cd7	7.84	8.63
3czv	7.80	7.42
3d2r	5.48	4.47
3d51	4.15	3.56
3d83	8.36	7.61
3ddg	6.00	4.50
3dp4	7.37	6.08
3e92	8.00	8.96
3eko	6.70	5.71
3ekr	5.55	7.85
3ene	6.24	5.34
3eqr	8.70	7.20
3f8c	7.68	6.64
3fat	7.64	5.99
