PDB	Labels	Predictions
4ypw	5.50	6.06
4ypx	4.60	3.98
4ypy	3.80	4.22
4ypz	3.50	4.37
4yq0	4.40	5.43
4yq1	8.30	6.24
4yq2	8.30	6.46
4yq3	6.80	6.44
4yq4	5.70	5.77
4yq5	5.40	5.82
4yq6	6.10	5.76
4yq7	5.20	5.56
4yq8	5.10	7.41
4yq9	6.70	6.30
4yqa	6.30	5.87
4yqb	5.90	5.77
4yqc	6.70	5.98
4yqd	5.10	6.66
4yqg	5.70	5.60
4yqi	4.80	5.83
4yqj	6.20	5.25
4yqk	4.70	5.68
4yql	4.80	6.05
4yqn	5.80	6.01
4yqo	6.30	5.70
4yqp	5.70	5.18
4yqq	6.10	5.77
4yqr	4.00	5.56
4yqs	5.60	4.94
4yqt	6.10	4.95
4yjo	7.90	6.57
4yjp	8.46	7.29
4yjq	7.95	8.08
4yjr	7.69	7.25
4yjs	9.39	7.14
4yjt	8.79	7.10
4yju	7.94	6.84
4yjv	8.55	7.82
4ykr	7.53	6.98
4ykq	7.61	7.57
4ykt	8.28	6.38
4ykw	7.02	6.20
4ykx	5.56	3.97
4ykz	5.06	3.89
4yky	4.30	4.07
4yku	5.12	4.14
