PDB	Labels	Predictions
4ypw	5.50	6.48
4ypx	4.60	4.26
4ypy	3.80	5.13
4ypz	3.50	2.91
4yq0	4.40	4.97
4yq1	8.30	7.53
4yq2	8.30	7.79
4yq3	6.80	7.38
4yq4	5.70	6.71
4yq5	5.40	6.47
4yq6	6.10	6.57
4yq7	5.20	6.01
4yq8	5.10	5.59
4yq9	6.70	5.27
4yqa	6.30	5.13
4yqb	5.90	6.10
4yqc	6.70	6.06
4yqd	5.10	6.19
4yqg	5.70	5.64
4yqi	4.80	5.92
4yqj	6.20	4.29
4yqk	4.70	4.86
4yql	4.80	7.59
4yqn	5.80	6.22
4yqo	6.30	5.12
4yqp	5.70	5.77
4yqq	6.10	7.23
4yqr	4.00	5.58
4yqs	5.60	4.68
4yqt	6.10	5.65
4yjo	7.90	7.52
4yjp	8.46	7.42
4yjq	7.95	7.15
4yjr	7.69	6.67
4yjs	9.39	4.78
4yjt	8.79	7.49
4yju	7.94	7.68
4yjv	8.55	8.03
4ykr	7.53	6.75
4ykq	7.61	5.64
4ykt	8.28	6.41
4ykw	7.02	6.17
4ykx	5.56	4.92
4ykz	5.06	4.66
4yky	4.30	5.15
4yku	5.12	4.60
