PDB	Labels	Predictions
1gm8	4.80	6.16
1gpk	5.37	7.69
1hnn	6.24	7.83
1hp0	6.70	2.65
1hq2	6.77	5.16
1hvy	6.17	7.53
1hwi	7.55	7.05
1hww	7.70	4.08
1ia1	7.47	6.10
1j3j	8.01	5.44
1jd0	8.24	7.57
1jje	8.43	4.26
1ke5	6.25	5.88
1kzk	10.40	8.19
1l2s	4.59	3.74
1l7f	9.10	5.03
1lpz	7.60	7.85
1lrh	6.82	4.51
1m2z	7.22	8.06
1mmv	7.24	4.03
1n1m	5.70	5.23
1n2v	4.08	4.20
1n46	10.52	10.38
1nav	7.60	5.16
1of1	4.82	3.06
1of6	6.05	4.21
1opk	9.82	6.98
1oq5	7.68	7.89
1owe	6.20	6.77
1oyt	7.24	7.28
1p2y	5.00	6.39
1p62	4.66	4.31
1pmn	8.15	8.83
1q1g	8.57	8.13
1q41	7.66	8.65
1q4g	6.89	6.37
1r1h	8.92	8.56
1r55	6.80	7.44
1r58	6.96	7.21
1r9o	5.02	6.26
1s19	9.51	6.82
1s3v	7.42	6.54
1sg0	7.47	5.01
1sj0	9.10	8.99
1sq5	4.39	3.71
1sqn	9.40	5.64
1t40	7.96	6.78
1t46	6.38	6.57
1t9b	6.90	6.52
1tow	6.24	5.15
1tt1	7.19	8.51
1u1c	5.37	6.36
1uml	7.52	8.15
1unl	6.70	6.83
1uou	7.70	5.81
1v0p	6.89	7.33
1v48	8.16	4.70
1v4s	6.44	6.47
1vcj	4.59	3.64
1w1p	2.30	2.37
1w2g	4.57	2.70
1xm6	6.38	7.95
1xoq	9.17	8.60
1xoz	8.92	9.45
1y6b	7.42	8.63
1ygc	9.46	8.30
1yqy	7.62	6.71
1ywr	7.49	6.51
1z95	7.12	8.11
2bm2	7.82	7.76
2br1	5.14	7.08
2bsm	5.82	6.66
