PDB	Labels	Predictions
1gm8	4.80	6.36
1gpk	5.37	6.37
1hnn	6.24	6.23
1hp0	6.70	6.14
1hq2	6.77	6.12
1hvy	6.17	6.46
1hwi	7.55	6.46
1hww	7.70	5.75
1ia1	7.47	6.35
1j3j	8.01	6.26
1jd0	8.24	6.69
1jje	8.43	6.59
1ke5	6.25	6.79
1kzk	10.40	8.49
1l2s	4.59	6.03
1l7f	9.10	6.83
1lpz	7.60	7.29
1lrh	6.82	6.12
1m2z	7.22	7.72
1mmv	7.24	5.64
1n1m	5.70	5.92
1n2v	4.08	6.72
1n46	10.52	7.43
1nav	7.60	7.03
1of1	4.82	6.31
1of6	6.05	5.71
1opk	9.82	8.18
1oq5	7.68	7.41
1owe	6.20	5.81
1oyt	7.24	7.02
1p2y	5.00	5.70
1p62	4.66	6.89
1pmn	8.15	7.92
1q1g	8.57	6.63
1q41	7.66	6.91
1q4g	6.89	5.71
1r1h	8.92	6.94
1r55	6.80	6.43
1r58	6.96	6.69
1r9o	5.02	5.79
1s19	9.51	7.69
1s3v	7.42	6.85
1sg0	7.47	5.86
1sj0	9.10	7.86
1sq5	4.39	5.55
1sqn	9.40	7.30
1t40	7.96	6.96
1t46	6.38	8.05
1t9b	6.90	6.40
1tow	6.24	6.18
1tt1	7.19	5.84
1u1c	5.37	6.38
1uml	7.52	7.24
1unl	6.70	7.37
1uou	7.70	6.55
1v0p	6.89	7.78
1v48	8.16	6.12
1v4s	6.44	7.08
1vcj	4.59	7.16
1w1p	2.30	5.98
1w2g	4.57	6.32
1xm6	6.38	6.07
1xoq	9.17	6.73
1xoz	8.92	6.60
1y6b	7.42	7.17
1ygc	9.46	6.82
1yqy	7.62	6.45
1ywr	7.49	7.76
1z95	7.12	7.60
2bm2	7.82	6.59
2br1	5.14	6.72
2bsm	5.82	7.01
