PDB	Labels	Predictions
1a8i	5.52	5.48
1a99	5.70	5.56
1ax0	3.13	5.21
1b6l	8.30	8.32
1b6m	8.40	8.21
1bcj	3.70	5.13
1bky	3.84	5.20
1d4i	8.85	7.94
1d4j	8.36	8.10
1duv	11.80	5.78
1dy4	4.36	6.00
1e2k	4.94	6.50
1eby	9.70	7.86
1ebz	9.40	8.04
1ec0	8.49	7.92
1ec1	8.92	8.21
1ec2	10.00	8.31
1enu	5.08	6.09
1f74	3.05	5.62
1fcx	7.12	7.54
1g2k	7.96	8.19
1gi9	5.96	6.57
1gj8	6.96	6.75
1gjd	5.22	6.75
1gpk	5.37	6.33
1gww	4.28	5.58
1gx0	4.28	5.60
1gyy	3.64	6.05
1h22	9.10	7.15
1h23	8.35	7.09
1h46	3.57	5.85
1hnn	6.24	6.19
1iy7	6.19	5.89
1kzk	10.39	8.45
1lhw	8.16	6.55
1lrh	6.82	5.93
1nc1	6.12	7.29
1nc3	5.00	6.30
1nli	3.59	5.70
1nw5	5.21	6.44
1o5a	6.42	6.99
1o5r	8.12	7.34
1ow4	5.68	6.60
1p1n	6.80	5.65
1p1o	5.76	5.55
1ps3	2.28	5.74
1pxp	6.66	7.26
1q4w	6.46	5.95
1qkt	9.04	7.26
1qxl	7.96	7.72
1r5y	6.46	5.91
1rdi	2.06	4.58
1rdn	1.84	4.73
1s38	5.15	5.94
1s39	7.70	5.82
1s9t	6.60	5.57
1sr7	10.10	7.99
1sw1	7.30	5.60
1syh	6.41	5.91
1syi	5.48	6.25
1toj	3.39	5.54
1tok	2.47	5.46
1tr7	6.82	5.49
1tt1	7.19	5.83
1u1w	5.85	5.74
1ua4	4.22	6.10
1ui0	7.06	5.61
1utm	3.01	5.41
1uwu	5.98	5.76
1uz1	6.89	5.65
1uz4	3.40	5.83
1uzv	5.18	4.98
1v1j	4.82	5.54
1w2g	4.57	6.27
1x8d	2.21	5.69
1xge	4.68	5.84
1xl5	7.35	8.14
1xw6	5.62	5.76
1y1m	1.82	5.59
1y1z	3.08	5.72
1y20	5.32	5.58
1y93	2.10	5.37
1yc1	6.17	6.80
1ydk	5.89	6.11
1z95	7.12	7.57
2a3c	4.37	6.41
2aac	2.22	5.75
2afx	5.15	6.04
2ayr	9.29	8.18
2azr	3.64	6.03
2b07	6.43	7.15
2boh	8.52	7.13
2boj	5.77	4.71
2brb	4.86	6.69
2bvd	6.00	6.38
2byr	8.55	7.02
2cji	8.22	7.09
2dm5	2.99	5.73
2fai	6.24	6.84
2fdp	7.59	7.89
2ff1	8.21	6.45
2fpz	3.96	5.75
2fqt	6.14	5.80
2fqw	6.68	5.92
2fqx	7.15	5.81
2fqy	6.57	6.12
2fv5	10.52	7.20
2fvd	8.52	7.45
2fw6	2.92	5.74
2fxu	8.15	7.14
2h21	6.54	7.03
2h6b	5.39	5.61
2hb1	3.80	5.98
2hd6	7.80	6.89
2hdq	1.40	5.48
2hdr	1.72	5.12
2i0a	11.40	8.38
2i0d	12.10	8.34
2il2	7.10	7.79
2iwx	6.68	6.39
2j2u	7.05	6.99
2j34	7.82	6.84
2j4i	9.00	7.03
2j78	6.42	5.76
2nn1	5.82	6.62
2pou	7.42	7.26
2qrk	4.26	5.40
3cd0	7.57	7.29
3cda	7.58	7.40
4ubp	5.59	5.47
