PDB	Labels	Predictions
2are	3.28	2.91
2oag	8.47	8.99
2jbj	9.70	7.17
2pwd	4.40	6.49
2pwg	4.82	6.27
2oym	5.00	4.45
2hzy	7.39	5.69
2ihj	4.59	4.50
2ojg	5.64	6.06
2hzl	6.57	4.43
2ovv	7.92	7.58
2nta	4.80	3.52
2qu6	8.52	7.61
2pog	9.54	6.61
2o4j	10.10	10.02
3b92	8.00	6.21
2p98	6.19	5.01
2z4b	9.36	9.58
2jj3	9.55	8.68
2h15	5.67	6.91
2pov	7.12	5.68
2pow	7.20	5.72
2nmx	5.57	5.94
1vso	4.72	5.71
2p95	9.37	7.69
2p16	10.10	8.00
2flr	6.10	5.29
2pgz	5.74	9.56
2bys	9.52	9.06
2gkl	5.35	5.15
2nsl	4.68	3.11
2nsj	4.79	3.15
2c92	5.68	7.45
2c94	6.82	7.02
2nnq	8.70	6.62
2psv	7.24	8.56
2cem	7.92	10.39
2cen	8.30	9.92
2q54	9.01	8.68
2b3f	6.03	5.42
2bbf	5.10	5.71
2e2r	8.26	6.94
2gz2	5.22	3.85
2hr6	4.92	5.41
2idz	9.40	9.97
2ihk	4.16	4.91
2jff	3.62	3.37
2oiq	4.94	6.43
2otz	3.63	4.33
2ou0	3.23	2.81
2pjo	0.05	2.71
2pzv	3.87	4.44
2q88	5.80	5.92
2q89	6.30	5.33
2qeh	8.62	5.88
2qvu	6.44	3.51
2r3d	-0.15	2.33
2r5p	8.48	9.24
2rde	7.01	6.39
2v8q	4.61	4.66
3b50	7.55	7.70
3bgq	7.96	5.35
3bgz	6.26	7.04
2v8y	5.71	5.60
2jgb	5.61	6.16
1gja	5.42	3.57
1swk	12.00	11.59
1toi	4.05	3.97
1iup	2.54	2.32
1tog	3.22	3.94
1uto	2.27	2.10
1ukb	3.19	2.70
2cjp	3.10	6.51
1vot	6.60	4.05
2fx6	3.70	2.55
2c1q	13.00	12.31
2e2p	4.74	4.81
2epn	7.22	7.19
2i2c	4.70	8.54
2j4k	4.85	4.48
2jdu	6.72	3.77
2jdy	4.37	4.82
2jke	4.23	5.66
2p3t	11.30	8.15
2p4y	9.00	8.29
2p7g	6.53	7.54
2pqc	5.74	7.54
2q6m	6.29	4.84
2q8z	5.68	4.03
2qbq	7.44	5.80
2qbr	6.33	5.34
2qdt	5.19	2.46
2qhy	7.48	7.73
2qhz	7.28	8.28
2qi1	7.30	8.64
2qi3	10.20	7.05
2qi4	10.44	9.47
2qi5	10.85	7.98
2qi6	10.57	9.20
2qmg	9.15	8.14
2qnq	6.11	6.00
2qrl	4.00	2.53
2qry	8.64	6.93
2r6w	9.36	9.23
2r75	6.15	6.73
2reg	5.57	4.86
2rkd	2.72	2.78
2uwl	8.40	6.93
2uwp	6.81	7.16
2uy4	4.68	4.42
2v2c	3.41	3.73
2v77	5.06	7.87
2v7t	7.48	6.38
2v7u	5.90	7.25
2v7v	6.66	6.23
2vhw	5.09	8.02
2vkm	8.74	8.27
2vmd	3.02	2.53
2vpn	6.72	6.03
2vuk	3.82	4.96
2vw5	8.52	5.37
2w26	9.40	7.74
2zmm	7.60	6.06
2zn7	7.89	6.41
3b3c	3.98	3.77
3b7r	7.70	7.47
3bex	5.57	4.21
3bl0	6.92	3.22
3brn	8.70	4.52
3bu1	8.15	2.92
3bxe	5.48	2.43
3c2f	2.00	1.98
3c2o	3.35	5.57
3c2r	3.11	6.00
3c7i	5.64	6.33
3ccw	7.87	7.90
3ccz	7.29	8.12
3cd7	7.84	8.14
3czv	7.80	5.58
3d2r	5.48	4.47
3d51	4.15	3.36
3d83	8.36	6.82
3ddg	6.00	5.05
3dp4	7.37	5.88
3e92	8.00	8.47
3eko	6.70	4.24
3ekr	5.55	6.43
3ene	6.24	4.76
3eqr	8.70	9.02
3f8c	7.68	7.23
3fat	7.64	5.03
