PDB	Labels	Predictions
1a8i	5.52	4.92
1a99	5.70	4.84
1ax0	3.13	4.74
1b6l	8.30	8.22
1b6m	8.40	8.36
1duv	11.80	6.18
1dy4	4.36	6.48
1e2k	4.94	6.40
1fcx	7.12	7.80
1g2k	7.96	8.85
1gj8	6.96	6.03
1gjd	5.22	6.36
1gpk	5.37	6.70
1gyy	3.64	4.18
1h22	9.10	7.54
1h23	8.35	7.59
1h46	3.57	5.93
1hnn	6.24	6.41
1iy7	6.19	5.99
1kzk	10.39	8.80
1lrh	6.82	5.50
1nc1	6.12	8.22
1nc3	5.00	7.05
1nli	3.59	4.15
1nw5	5.21	6.49
1ow4	5.68	6.39
1p1n	6.80	6.25
1p1o	5.76	5.85
1ps3	2.28	5.30
1pxp	6.66	7.07
1r5y	6.46	5.56
1s38	5.15	4.99
1s39	7.70	5.00
1sr7	10.10	7.99
1sw1	7.30	5.78
1syh	6.41	6.77
1syi	5.48	7.13
1toj	3.39	4.61
1tok	2.47	4.22
1u1w	5.85	5.46
1ua4	4.22	5.86
1ui0	7.06	4.02
1utm	3.01	3.46
1uwu	5.98	5.28
1uz1	6.89	5.27
1uz4	3.40	4.92
1v1j	4.82	4.56
1w2g	4.57	5.54
1x8d	2.21	4.65
1xge	4.68	4.11
1y1m	1.82	4.50
1y1z	3.08	5.02
1y20	5.32	5.06
1yc1	6.17	6.38
1ydk	5.89	5.18
1z95	7.12	7.48
2aac	2.22	4.78
2afx	5.15	4.28
2ayr	9.29	8.13
2azr	3.64	4.69
2b07	6.43	6.62
2boh	8.52	8.16
2boj	5.77	3.84
2brb	4.86	6.80
2bvd	6.00	5.36
2byr	8.55	7.09
2cji	8.22	7.13
2fai	6.24	7.72
2fdp	7.59	7.72
2ff1	8.21	6.47
2fpz	3.96	3.59
2fqt	6.14	5.62
2fqw	6.68	6.15
2fqx	7.15	6.50
2fqy	6.57	6.08
2fvd	8.52	7.53
2fw6	2.92	4.25
2fxu	8.15	7.41
2h6b	5.39	4.96
2hb1	3.80	4.86
2hdq	1.40	3.82
2hdr	1.72	4.52
2i0a	11.40	9.15
2i0d	12.10	9.27
2il2	7.10	8.12
2iwx	6.68	5.75
2j2u	7.05	7.53
2j34	7.82	7.17
2j4i	9.00	7.57
2j78	6.42	5.48
1bcj	3.70	4.18
1bky	3.84	3.44
1d4i	8.85	8.32
1d4j	8.36	8.53
1eby	9.70	8.35
1ebz	9.40	8.85
1ec0	8.49	8.55
1ec1	8.92	8.96
1ec2	10.00	8.43
1enu	5.08	5.59
1f74	3.05	4.95
1gi9	5.96	5.71
1gww	4.28	5.38
1gx0	4.28	5.27
1o5a	6.42	6.02
1o5r	8.12	7.99
1q4w	6.46	5.40
1qkt	9.04	7.04
1qxl	7.96	7.91
1rdi	2.06	3.11
1rdn	1.84	4.24
1tr7	6.82	6.32
2a3c	4.37	6.29
2fv5	10.52	7.47
2h21	6.54	6.27
2hd6	7.80	7.50
1xl5	7.35	8.10
1y93	2.10	3.32
4ubp	5.59	5.06
1lhw	8.16	7.30
1s9t	6.60	5.09
1tt1	7.19	6.09
1uzv	5.18	4.01
2dm5	2.99	5.43
1xw6	5.62	4.77
2qrk	4.26	4.86
2nn1	5.82	6.76
2pou	7.42	6.89
3cd0	7.57	7.75
3cda	7.58	7.92
