PDB	Labels	Predictions
184l	4.72	4.59
1a42	9.89	9.30
1a4g	8.40	8.01
1a4h	5.92	5.19
1a4r	6.66	6.15
1a52	9.86	8.51
1a61	8.62	8.13
1a7t	1.64	2.81
1a9u	7.32	6.79
1ad8	6.60	7.70
1add	6.74	7.40
1adl	5.36	5.73
1ado	6.00	5.50
1af2	3.10	3.55
1agw	4.70	5.53
1aht	6.21	4.97
1ai5	3.72	3.98
1ai6	3.97	4.32
1ai7	4.09	4.01
1aj6	5.92	6.81
1al7	7.80	7.68
1alw	6.52	4.51
1amn	13.82	10.80
1ao8	8.22	8.93
1aq1	8.15	7.75
1au0	7.66	8.24
1au2	7.89	8.17
1auj	8.25	7.90
1avd	15.00	12.93
1avn	3.90	3.69
1awf	6.01	6.43
1awh	6.08	6.56
1ayu	9.15	8.51
1ayv	8.00	8.05
1azm	6.10	7.08
1b0f	7.70	7.46
1b2i	5.51	6.03
1b42	4.01	3.84
1b55	7.40	7.52
1b57	8.00	7.08
1b5g	8.00	8.44
1b74	1.30	2.50
1b8y	7.85	6.83
1b9v	3.65	5.12
1bai	7.70	6.62
1bap	6.85	5.81
1bdl	5.85	7.45
1bdr	6.68	7.57
1bgo	8.46	8.80
1bil	9.30	9.69
1bim	8.92	9.45
1bio	5.54	4.04
1biw	6.98	6.75
1bkm	5.74	5.56
1bl4	8.74	8.55
1bm7	7.52	7.54
1bma	4.59	6.01
1bmn	8.44	7.70
1bmq	7.42	7.76
1bo5	3.60	5.20
1bp0	5.40	4.87
1bq3	5.40	5.25
1bqn	6.22	5.58
1bra	1.82	3.68
1bsk	4.12	5.81
1bux	4.85	5.11
1bwn	7.06	7.97
1bxo	10.00	9.30
1bzf	8.30	8.25
1c3b	7.57	6.69
1c3r	6.40	6.34
1c4y	7.92	7.77
1c5o	3.49	4.22
1c5x	6.68	5.63
1c5y	4.20	3.95
1c85	4.64	3.78
1cny	7.85	7.62
1cp6	5.00	4.69
1cqp	5.62	5.63
1cr6	8.51	8.18
1ctr	6.00	5.66
1ctt	4.52	3.98
1d09	7.57	6.21
1d3q	6.54	7.09
1d3v	6.96	6.30
1d5j	9.15	7.66
1d7i	3.60	3.75
1d7j	3.30	4.21
1db5	6.82	6.23
1det	4.30	4.29
1dg9	2.74	3.55
1dmp	9.55	9.65
1dth	8.22	8.27
1dtt	8.30	7.73
1dud	4.82	4.82
1dwc	7.41	7.79
1dwd	8.18	7.03
1dx6	6.19	5.59
1dzj	5.89	6.44
1e02	6.15	6.35
1e34	2.88	4.52
1e37	3.70	4.55
1e4h	8.41	7.42
1e72	3.22	3.61
1e8h	5.68	5.41
1eas	7.74	7.20
1eed	4.79	5.70
1ek1	7.77	8.12
1ek2	8.20	7.87
1ela	6.36	6.66
1epo	7.96	7.18
1epp	7.16	6.58
1ero	8.23	7.97
1erq	7.89	6.95
1ew8	2.26	4.08
1ew9	3.22	3.63
1exw	3.90	5.10
1f0r	7.66	8.23
1f40	6.00	6.16
1f5k	3.74	3.88
1f5l	5.28	4.46
1f92	6.19	7.25
1fao	7.37	7.26
1fax	7.39	6.67
1fbm	6.22	6.37
1fe3	7.33	7.02
1fgi	5.00	5.60
1fkf	9.40	8.36
1fkh	8.15	7.82
1fki	7.00	6.61
1fm9	9.00	8.48
1fo2	4.70	4.46
1fpy	6.00	5.52
1fq4	6.40	6.87
1fq6	7.86	6.82
1fq7	5.43	5.89
1fsy	6.82	7.43
1ftk	4.84	5.42
1fv9	5.00	3.76
1fvv	8.00	6.78
1fzq	7.62	8.03
1g05	8.51	7.97
1g27	8.15	8.20
1g2m	7.40	7.49
1g37	10.00	8.57
1g42	3.01	3.24
1g49	7.80	7.48
1g50	6.28	6.87
1g5f	2.64	2.68
1g7f	5.47	4.91
1g7g	6.60	5.65
1g85	5.48	5.47
1g9t	3.28	4.54
1gar	10.00	9.70
1gca	6.70	6.10
1gcz	5.13	4.56
1gfw	7.82	7.99
1gfz	4.00	4.39
1gi7	4.51	5.29
1gi8	5.05	4.69
1gj4	4.07	5.52
