PDB	Labels	Predictions
10gs	6.40	6.24
1bcu	3.28	5.13
1e66	9.89	5.99
1f8b	5.40	5.36
1f8c	7.40	7.31
1f8d	3.40	5.89
1gpk	5.37	6.18
1h23	8.35	7.24
1hfs	8.70	8.51
1hnn	6.24	6.42
1lbk	3.18	3.75
1lol	6.39	4.46
1loq	3.70	4.30
1lor	11.06	5.81
1mq6	11.15	7.87
1n1m	5.70	5.31
1n2v	4.08	4.40
1nvq	8.25	10.17
1o3f	7.96	6.09
1o5b	5.77	5.60
1os0	6.03	6.49
1oyt	7.24	7.15
1p1q	4.89	6.62
1ps3	2.28	5.12
1r5y	6.46	4.67
1sqa	9.21	7.57
1u1b	7.80	6.07
1u33	4.60	3.79
1uto	2.27	3.31
1vso	4.72	6.57
1w4o	5.22	4.43
1xd0	7.12	3.58
1yc1	6.17	5.69
1z95	7.12	8.84
2brb	4.86	6.18
2cbj	8.27	7.17
2cet	8.02	7.49
2d1o	7.70	7.55
2fvd	8.52	7.34
2g70	7.77	7.23
2hb1	3.80	4.70
2iwx	6.68	5.70
2j62	11.34	8.81
2j78	6.42	5.78
2jdm	5.40	4.54
2jdu	6.72	4.71
2jdy	4.37	4.63
2obf	8.85	7.03
2ole	7.25	9.12
2p4y	9.00	6.91
2pq9	8.11	5.82
2qbp	8.40	7.09
2qbr	6.33	5.68
2qft	5.26	4.59
2v00	3.66	2.73
2v7a	8.30	7.81
2vl4	6.01	5.72
2vo5	4.89	7.23
2vot	7.14	7.44
2vvn	7.30	6.15
2vw5	8.52	6.50
2w66	4.05	4.79
2wbg	4.45	6.79
2wca	5.60	6.64
2weg	6.50	6.45
2wtv	8.74	7.14
2x00	11.33	8.26
2x0y	4.60	5.70
2x8z	7.96	4.29
2x97	5.66	5.23
2xb8	7.59	4.84
2xbv	8.43	7.59
2xdl	3.10	5.14
2xhm	6.80	5.70
2xnb	6.83	6.52
2xy9	9.19	8.37
2xys	7.42	7.47
2y5h	5.79	8.11
2yfe	6.63	6.04
2yge	5.06	5.60
2yki	9.46	6.38
2ymd	3.16	4.22
2zcq	8.82	5.19
2zcr	6.87	5.70
2zjw	7.70	7.07
2zwz	7.79	7.57
2zx6	10.60	10.60
2zxd	5.22	6.60
3acw	4.76	5.08
3ag9	8.05	7.83
3ao4	2.07	3.83
3b68	8.40	8.45
3bfu	6.27	5.98
3bkk	6.08	8.06
3cft	4.19	5.42
3coy	6.02	5.78
3cyx	8.00	7.15
3d4z	4.89	4.16
3dd0	9.00	8.60
3dxg	2.40	5.61
3e93	8.85	6.85
3ebp	5.91	5.62
3ehy	5.85	7.67
3ejr	8.57	6.94
3f17	8.63	7.62
3f3c	6.02	3.50
3f80	4.22	5.25
3fcq	2.77	4.04
3fk1	2.62	4.24
3fv1	9.30	7.49
3g0w	9.52	8.72
3g2n	4.09	3.87
3g2z	2.36	3.31
3gbb	6.90	6.89
3gcs	7.25	6.81
3ge7	8.70	6.99
3gy4	5.10	3.32
3huc	5.99	7.31
3i3b	2.23	3.13
3imc	2.96	1.82
3ivg	4.30	4.73
3jvs	6.54	6.06
3k5v	6.30	6.40
3kgp	2.57	3.32
3kv2	7.32	5.24
3kwa	4.08	4.45
3l3n	8.18	9.21
3l7b	2.40	3.66
3lka	2.82	6.65
3mfv	2.52	4.72
3mss	4.66	5.97
3muz	3.46	3.29
3myg	10.70	7.38
3n7a	3.70	3.98
3n86	5.64	4.90
3nox	8.66	8.96
3nq3	3.78	3.84
3nw9	9.00	7.23
3oe5	6.88	6.15
3owj	6.07	8.31
3ozt	4.13	6.39
3pe2	9.76	8.80
3pww	7.32	6.67
3pxf	4.43	4.62
3u9q	4.38	4.92
3udh	2.85	4.13
3ueu	5.24	5.64
3uex	6.92	6.91
3uo4	6.52	6.92
3utu	10.92	8.44
3vd4	4.82	3.23
3vh9	6.24	5.16
3zso	5.12	4.65
3zsx	3.28	4.42
4de1	5.96	3.96
4de2	4.12	4.23
4des	5.85	6.41
4dew	7.00	5.34
4djr	11.52	10.74
4djv	6.72	6.82
4g8m	7.89	5.70
4gid	10.77	7.76
4gqq	2.89	4.92
4tmn	10.17	6.51
