PDB	Labels	Predictions
3m1k	5.39	3.86
6pgb	4.60	5.02
3rz1	8.74	8.04
6fnt	4.68	4.69
4ww8	10.17	7.91
5ap7	6.29	8.29
4alx	7.28	7.08
5tuy	6.35	6.22
4u6r	7.85	7.57
1moq	3.46	3.47
1uyg	4.27	4.50
4qyy	7.30	7.11
5alg	7.52	8.02
5k0f	6.07	6.18
4x8v	6.89	7.70
2ei6	7.39	7.96
2xkd	5.64	5.67
5j9f	7.23	7.17
6nlj	4.82	5.04
3sfh	7.05	6.71
1ett	5.89	5.92
6ugq	7.55	6.17
3hvk	8.52	7.64
2p8n	3.15	2.66
3iej	6.66	7.47
2k0g	6.97	5.21
5teh	7.55	7.94
3gt9	3.96	5.37
6knh	3.55	3.40
3hwx	7.86	7.98
4w9x	7.40	7.50
2wkt	4.31	4.48
4uv8	6.47	6.37
4d8s	6.49	6.67
4p02	6.40	6.37
3udd	7.10	6.29
5a3s	8.68	7.68
5ccl	4.77	5.32
4i7l	3.99	4.48
4ec0	6.07	6.68
6abk	1.95	2.07
6myn	7.85	8.13
6hys	5.59	5.61
1o4d	3.52	3.39
3khv	1.85	1.94
1pf8	7.51	6.83
6mjf	5.16	5.44
5y6k	6.07	6.28
5wip	4.71	4.81
6mmo	3.35	4.36
4g0z	2.21	2.36
2kaw	4.97	5.19
1ai7	4.09	4.06
6skd	5.80	6.98
4fcb	8.54	8.36
1qj1	8.05	7.64
1qhr	6.89	7.34
4u70	5.02	4.82
2p83	7.96	7.93
2p2h	7.17	6.43
4qpd	7.82	7.36
3b3x	3.60	3.79
6fs1	7.01	7.71
4hai	8.10	7.32
6gjl	3.86	4.49
6gcw	8.64	8.12
3f19	7.19	6.59
6q37	6.36	6.58
5j20	9.14	7.81
5ny1	6.44	7.12
4bhi	7.05	6.14
5swh	7.59	7.51
1xbc	7.92	7.47
4l6s	8.52	7.89
3r0y	4.84	5.51
3dkj	5.70	5.68
3s56	9.62	8.15
5i9x	7.52	7.83
3e6v	6.83	6.74
6ey7	4.30	3.87
4w4y	6.46	6.52
6fba	4.70	4.65
5q0p	7.41	7.43
6cvf	6.35	4.97
5xfj	8.22	7.42
4qsx	1.74	2.22
5lvr	3.60	4.59
4ded	7.42	7.28
5y0x	5.11	6.62
3hmm	7.60	7.68
1b74	1.30	1.35
3mj1	7.82	7.86
4tpw	4.69	6.27
2c02	4.04	4.74
6fa5	6.75	7.09
5za2	5.77	5.85
5tol	7.48	7.67
6jz0	7.82	7.60
5j7q	4.58	5.77
5o5a	4.77	5.35
5mxf	3.59	3.61
2brg	5.21	5.08
5wf3	5.85	6.95
4amy	10.82	8.70
3mhl	7.25	7.28
3zxh	8.52	7.23
4ei4	8.74	8.58
4uiu	7.90	7.06
3dnt	4.74	4.61
4o55	5.30	6.80
2viz	6.22	7.51
5alu	7.66	8.14
3oqf	7.04	7.00
1bm7	7.52	6.70
6dvm	8.52	8.00
3sb0	5.26	6.38
4ijq	7.52	7.35
4a4f	2.88	2.67
3oy1	7.80	8.16
5jcj	4.42	4.64
3pd8	6.46	5.93
5kks	8.70	7.85
1ung	6.80	6.73
4hxl	5.66	6.31
2cex	4.70	5.61
3vi5	5.68	6.53
4r92	7.41	7.35
4di2	8.26	8.89
5nxw	7.24	7.14
5hzx	8.55	8.12
4ie5	4.82	5.25
4q7v	3.59	2.77
2q6c	7.78	8.18
6bhv	5.23	5.54
2ckm	8.82	7.47
4mk0	5.20	6.41
4r5t	6.10	6.19
1y2e	6.80	5.48
6g2r	9.46	7.55
4d83	7.26	7.62
4fli	5.44	4.68
5q0u	6.76	6.97
4ona	8.15	8.27
6dgo	5.47	5.52
3iod	4.10	4.89
5eak	9.30	9.04
2yex	10.00	7.75
2i4u	11.57	10.52
6i63	7.01	6.46
2qcg	4.00	4.45
6fu5	7.50	7.05
