PDB	Labels	Predictions
1a8i	5.52	5.80
1a99	5.70	4.49
1ax0	3.13	4.70
1b6l	8.30	7.41
1b6m	8.40	8.53
1duv	11.80	4.67
1dy4	4.36	4.74
1e2k	4.94	4.87
1fcx	7.12	7.24
1g2k	7.96	7.86
1gj8	6.96	5.88
1gjd	5.22	5.72
1gpk	5.37	7.33
1gyy	3.64	4.26
1h22	9.10	6.13
1h23	8.35	6.15
1h46	3.57	4.43
1hnn	6.24	6.47
1iy7	6.19	6.45
1kzk	10.39	9.24
1lrh	6.82	3.79
1nc1	6.12	5.93
1nc3	5.00	7.11
1nli	3.59	4.03
1nw5	5.21	4.17
1ow4	5.68	4.41
1p1n	6.80	5.71
1p1o	5.76	4.63
1ps3	2.28	6.17
1pxp	6.66	6.74
1r5y	6.46	4.20
1s38	5.15	4.97
1s39	7.70	4.60
1sr7	10.10	8.63
1sw1	7.30	5.11
1syh	6.41	3.97
1syi	5.48	3.97
1toj	3.39	4.09
1tok	2.47	3.27
1u1w	5.85	4.40
1ua4	4.22	4.73
1ui0	7.06	4.69
1utm	3.01	3.55
1uwu	5.98	5.71
1uz1	6.89	4.94
1uz4	3.40	5.09
1v1j	4.82	5.57
1w2g	4.57	2.88
1x8d	2.21	3.14
1xge	4.68	4.79
1y1m	1.82	4.52
1y1z	3.08	5.06
1y20	5.32	4.83
1yc1	6.17	6.35
1ydk	5.89	3.97
1z95	7.12	9.82
2aac	2.22	3.50
2afx	5.15	5.58
2ayr	9.29	9.92
2azr	3.64	3.61
2b07	6.43	6.22
2boh	8.52	9.11
2boj	5.77	4.49
2brb	4.86	6.11
2bvd	6.00	6.22
2byr	8.55	8.23
2cji	8.22	8.10
2fai	6.24	5.88
2fdp	7.59	7.20
2ff1	8.21	8.62
2fpz	3.96	3.90
2fqt	6.14	6.56
2fqw	6.68	4.61
2fqx	7.15	5.25
2fqy	6.57	4.68
2fvd	8.52	7.97
2fw6	2.92	3.39
2fxu	8.15	7.95
2h6b	5.39	4.07
2hb1	3.80	4.38
2hdq	1.40	3.84
2hdr	1.72	4.07
2i0a	11.40	11.49
2i0d	12.10	11.06
2il2	7.10	8.29
2iwx	6.68	5.22
2j2u	7.05	7.57
2j34	7.82	9.16
2j4i	9.00	7.36
2j78	6.42	5.60
1bcj	3.70	5.17
1bky	3.84	3.35
1d4i	8.85	7.18
1d4j	8.36	7.90
1eby	9.70	6.92
1ebz	9.40	8.24
1ec0	8.49	7.59
1ec1	8.92	7.42
1ec2	10.00	7.13
1enu	5.08	4.72
1f74	3.05	4.44
1gi9	5.96	5.77
1gww	4.28	4.37
1gx0	4.28	4.37
1o5a	6.42	5.82
1o5r	8.12	8.07
1q4w	6.46	4.20
1qkt	9.04	8.27
1qxl	7.96	8.10
1rdi	2.06	3.48
1rdn	1.84	4.58
1tr7	6.82	6.09
2a3c	4.37	5.01
2fv5	10.52	9.54
2h21	6.54	3.63
2hd6	7.80	7.85
1xl5	7.35	8.55
1y93	2.10	5.63
4ubp	5.59	5.41
1lhw	8.16	6.19
1s9t	6.60	5.06
1tt1	7.19	7.40
1uzv	5.18	3.70
2dm5	2.99	4.36
1xw6	5.62	4.95
2qrk	4.26	4.55
2nn1	5.82	4.60
2pou	7.42	5.89
3cd0	7.57	8.01
3cda	7.58	8.38
